domain,application,version,accounts,MAU,HYAU,posts
aprelay.real-ity.com,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
fedirelay.wikimedia.es,activityrelay, 0.2.4,1,0,0,0
relay.adtension.com,activityrelay, 0.2.4,1,0,0,0
fakerelay.helvetet.eu,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
relay.collabfc.com,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
plrelay.bonito.cafe,activityrelay, 0.3.1,1,0,0,0
relay.pastwind.top,activityrelay, 0.2.4 03994738384049a276e695155befc6eb230b2543,1,0,0,0
c9e664de3c4640278b5024636d29d8e3.gothloli.club,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
pubrelay.moegirl.live,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
relay.girino.org,activityrelay, 0.3.0,1,0,0,0
relay.an.exchange,activityrelay, 0.3.2,1,0,0,0
bookwyrm.social,bookwyrm, 0.7.4,18002,1491,4229,907102
bookrastinating.com,bookwyrm, 0.7.4,3346,150,391,117509
books.theunseen.city,bookwyrm, 0.7.3,1033,90,221,88747
tomes.tchncs.de,bookwyrm, 0.7.3,858,452,768,3958
ramblingreaders.org,bookwyrm, 0.7.3,838,111,279,61214
paperjale.eus,bookwyrm, 0.6.3,626,50,169,7846
lore.livellosegreto.it,bookwyrm, 0.6.4,512,64,129,16192
bookwyrm.gatti.ninja,bookwyrm, 0.7.3,342,35,76,8698
wyrms.de,bookwyrm, 0.7.4,335,36,70,23071
Wyrms.de,bookwyrm, 0.7.4,335,34,70,23086
comelibros.club,bookwyrm, 0.7.3,300,44,90,11878
bookwyrm.it,bookwyrm, 0.7.1,275,43,171,2133
velhaestante.com.br,bookwyrm, 0.7.4,254,25,78,7979
bookwyrm.world,bookwyrm, 0.7.4,202,35,162,7177
BookWyrm.World,bookwyrm, 0.7.4,202,34,162,7179
book.dansmonorage.blue,bookwyrm, 0.5.3,182,6,17,7931
sfba.club,bookwyrm, 0.7.4,168,30,109,7633
books.infosec.exchange,bookwyrm, 0.7.3,162,17,55,6018
books.mxhdr.net,bookwyrm, 0.7.1,141,12,20,2343
libroj.org,bookwyrm, 0.6.6,121,10,21,1007
buecher.pnpde.social,bookwyrm, 0.7.4,116,17,43,3499
lectura.social,bookwyrm, 0.7.1,107,49,77,16384
bw.heraut.eu,bookwyrm, 0.7.4,97,34,65,2892
bookwyrm.tilde.zone,bookwyrm, 0.7.1,97,7,28,3358
kirja.casa,bookwyrm, 0.7.4,96,21,33,9460
grimoire.social,bookwyrm, 0.7.3,76,3,15,1727
bouquins.zbeul.fr,bookwyrm, 0.7.3,65,15,37,2476
plaerdemavida.cat,bookwyrm, 0.7.3,62,5,18,1688
books.solarpunk.moe,bookwyrm, 0.7.1,60,5,21,1921
outside.ofa.dog,bookwyrm, 0.6.3,59,13,27,5484
bolha.review,bookwyrm, 0.7.4,46,13,27,728
ziurkes.group.lt,bookwyrm, 0.7.4,38,5,16,1494
knowledgehub.social,bookwyrm, 0.6.4,36,3,3,94
books.babb.no,bookwyrm, 0.7.4,31,12,22,3698
bookwyrm.welhaba.mx,bookwyrm, 0.7.1,31,9,16,2143
orreadi.com,bookwyrm, 0.7.3,27,2,10,1925
wyrmsign.org,bookwyrm, 0.7.3,27,12,19,1743
bookwyrm.cincodenada.com,bookwyrm, 0.6.2,22,1,3,1940
millefeuilles.cloud,bookwyrm, 0.6.6,21,8,8,2473
bookwyrm.de,bookwyrm, 0.7.1,17,4,15,55
lire.boitam.eu,bookwyrm, 0.7.4,15,3,5,1533
reading.taks.garden,bookwyrm, 0.7.1,14,3,4,1735
boundcovers.com,bookwyrm, 0.7.3,9,3,4,3949
supernormalreads.nl,bookwyrm, 0.7.1,9,1,6,737
reads.netsphere.pub,bookwyrm, 0.7.4,9,4,4,97
books.duck.cafe,bookwyrm, 0.7.4,8,4,8,97
bookwyrm.tardis.pw,bookwyrm, 0.7.3,8,1,2,1743
books.raphus.social,bookwyrm, 0.6.6,7,0,0,21
b.skobk.in,bookwyrm, 0.7.1,7,2,3,262
linguistic.earth,bookwyrm, 0.7.4,7,0,1,763
books.ihatebeinga.live,bookwyrm, 0.7.3,7,3,5,291
books.bimbiribase.xyz,bookwyrm, 0.7.1,7,0,2,243
books.pfft.lol,bookwyrm, 0.7.3,6,0,1,183
book.snailhuddle.org,bookwyrm, 0.7.3,6,2,2,458
secretbearlibrary.org,bookwyrm, 0.6.6,5,0,1,340
bw.fiat-tux.fr,bookwyrm, 0.7.4,5,1,1,232
pasabo.ca,bookwyrm, 0.7.1,5,1,2,556
wyrm.glauca.space,bookwyrm, 0.5.5,5,0,0,36
books.regenpfeifer.net,bookwyrm, 0.7.3,5,0,0,9
read.oddte.ch,bookwyrm, 0.7.3,5,1,3,8
books.rollnotice.com,bookwyrm, 0.6.6,5,1,1,55
books.superawesomecorp.space,bookwyrm, 0.7.4,5,2,5,372
book.itinerariummentis.org,bookwyrm, 0.7.4,5,4,5,149
libros.rizoma1.ar,bookwyrm, 0.7.3,4,0,2,164
biblio.thekambattu.rocks,bookwyrm, 0.6.6,4,2,2,140
read.iridescent.nz,bookwyrm, 0.6.0,4,0,1,257
leselog.de,bookwyrm, 0.7.3,4,1,4,95
library.southfox.me,bookwyrm, 0.7.4,4,1,1,244
lepisma.novababilonia.me,bookwyrm, 0.7.1,4,3,3,12
the.me.uk,bookwyrm, 0.7.3,4,1,4,165
books.ignifi.social,bookwyrm, 0.7.1,4,0,1,57
book.dadalo.pl,bookwyrm, 0.7.3,4,1,3,77
mislibros.net,bookwyrm, 0.7.3,4,0,2,18
books.josh.tel,bookwyrm, 0.7.3,3,1,1,212
bookwyrm.offby1.net,bookwyrm, 0.7.3,3,1,1,165
books.hccp.org,bookwyrm, 0.6.3,3,0,1,197
les-carnets-de-lecture-de.l-arbre-a-bafouilles.fr,bookwyrm, 0.7.1,3,1,1,108
biblio.barca.dix.asia,bookwyrm, 0.7.3,3,1,3,36
bookwyrm.lovetux.net,bookwyrm, 0.7.4,3,2,2,444
bookwyrm.teamb.space,bookwyrm, 0.7.1,3,1,1,145
books.chrisco.me,bookwyrm, 0.7.1,3,1,3,32
bookwyrm.roguewave.observer,bookwyrm, 0.7.1,3,0,2,123
wor.mnino.us,bookwyrm, 0.7.1,3,0,0,0
book.dmz.ovh,bookwyrm, 0.7.1,3,1,3,34
grimoire.party,bookwyrm, 0.7.4,3,1,1,215
bonn.rocks,bookwyrm, 0.7.4,3,0,2,6
bookshelf.hutchie.scot,bookwyrm, 0.7.4,3,2,3,71
books.maxzor.eu,bookwyrm, 0.7.4,3,1,2,83
books.lightnovel-dungeon.de,bookwyrm, 0.6.6,3,0,1,6
bookwyrm.nops.red,bookwyrm, 0.7.4,2,1,1,176
books.storydragon.nl,bookwyrm, 0.7.1,2,1,1,233
books.kestrelsnest.social,bookwyrm, 0.7.1,2,0,1,112
books.aleteoryx.me,bookwyrm, 0.7.1,2,0,1,28
books.pifferi.io,bookwyrm, 0.7.4,2,1,2,9
alexandria.the1977project.org,bookwyrm, 0.7.4,2,1,1,304
books.underscore.world,bookwyrm, 0.7.4,2,1,1,189
bookwyrm.fivest.one,bookwyrm, 0.7.3,2,0,1,25
books.jacobhaddon.com,bookwyrm, 0.7.1,2,1,1,88
library.chatan.cc,bookwyrm, 0.7.1,2,1,1,1833
books.chriswb.dev,bookwyrm, 0.7.4,2,1,1,339
bookwyrm.joeydrew.studio,bookwyrm, 0.7.1,2,0,2,8
reads.caskey-demaret.se,bookwyrm, 0.7.3,2,1,1,301
bw.kudomaru.com,bookwyrm, 0.7.1,2,1,2,17
bookwyrm.nx-pod.de,bookwyrm, 0.7.4,2,0,1,0
bookwyrm.wimmer-edv.de,bookwyrm, 0.6.6,2,0,1,56
bookwyrm.lyriste.fr,bookwyrm, 0.6.4,2,0,1,18
bookwyrm.internationalotaku.com,bookwyrm, 0.7.4,2,1,1,141
books.variousbits.net,bookwyrm, 0.7.1,2,2,2,129
books.brunn.email,bookwyrm, 0.7.4,2,0,1,13
books.rhumbs.fr,bookwyrm, 0.6.4,2,0,2,1073
books.egalwaat.lu,bookwyrm, 0.7.3,2,1,2,282
books.nvitucci.social,bookwyrm, 0.7.1,2,1,1,1
books.boxpleats.com,bookwyrm, 0.7.1,2,1,1,26
bw.bierzilla.fr,bookwyrm, 0.7.1,2,1,1,110
bookwyrm.keota.co.uk,bookwyrm, 0.7.1,2,0,2,0
bookwyrm.doserver.top,bookwyrm, 0.7.4,2,0,2,4
books.dysfunctional.technology,bookwyrm, 0.7.1,2,0,2,2
books.rossabaker.com,bookwyrm, 0.7.4,2,2,2,4
bookwyrm.flauschbereich.de,bookwyrm, 0.7.1,2,0,2,1
hogwyrm.social,bookwyrm, 0.7.3,2,2,2,16
books.cats-home.net,bookwyrm, 0.7.3,2,2,2,0
books.chittom.family,bookwyrm, 0.7.4,2,2,2,23
books.sibi.boo,bookwyrm, 0.7.4,2,2,2,188
bookwyrm.lond.com.br,bookwyrm, 0.7.3,1,0,1,323
b.kretschmann.social,bookwyrm, 0.5.4,1,0,0,6
bw.travelpandas.eu,bookwyrm, 0.7.1,1,0,1,7
books.paladyn.org,bookwyrm, 0.6.4,1,1,1,145
bookwyrm.steamedfish.org,bookwyrm, 0.5.4,1,0,0,2
bookwyrm.futurelab.social,bookwyrm, 0.7.4,1,1,1,139
epicyon-test.fly.dev,epicyon, 0.0.0,1,1,1,1
c3po.bashell.com,microblogpub, Microblog.pub de607e9e3946+,1,null,null,3
neodb.social,neodb, 0.10.4.5,17137,1556,3142,10240458
eggplant.place,neodb, main,152,18,33,21098
reviewdb.app,neodb, 0.10.4.5,48,17,19,3731
minreol.dk,neodb, dev,24,17,19,1484
neo.sukker.top,neodb, 0.10.4.4,2,2,2,510
jeremy.org,oolong,0.1,1,1,null,512
s3lph.me,pelican-activitypub,0.1,1,null,null,39
socialhome.network,socialhome, 0.20.0,2875,22,82,35320
jasonrobinson.me,socialhome, 0.20.0-dev,4,1,1,6290
jase.social,socialhome, 0.20.0-dev,2,1,1,922
liga.schach.social,takahe, 0.9.0,241,null,null,2171
takahe.schach.social,takahe, 0.9.0,241,null,null,2171
takahe.social,takahe, 0.10.1,198,null,null,3456
mtth.org,takahe, 0.10.1,198,null,null,3456
jointakahe.takahe.social,takahe, 0.10.1,198,null,null,3456
fedi.mtth.org,takahe, 0.10.1,198,null,null,3456
shuuji3.takahe.social,takahe, 0.10.1,198,null,null,3456
misskey.takahe.social,takahe, 0.10.1,198,null,null,3456
ourselves.space,takahe, 0.12.0,17,null,null,20
derekmartin.org,takahe, 0.12.0,17,null,null,20
thedoodleproject.com,takahe, 0.12.0,17,null,null,20
thedoodleprojectcom.network.thedoodleproject.net,takahe, 0.12.0,17,null,null,20
derekmartinorg.network.thedoodleproject.net,takahe, 0.12.0,17,null,null,20
mercadosocial.madrid,takahe, 0.10.1,11,null,null,182
takahe.mercadosocial.madrid,takahe, 0.10.1,11,null,null,182
nexific.social,takahe, 0.10.1,9,null,null,36603
takahe.staging.django-cast.com,takahe, 0.11.0,7,null,null,26
clubnf.us,takahe, 0.11.0,6,null,null,20
aprs.internaluse.net,takahe, 0.11.0,4,null,null,7596
fedi.vision,takahe, 0.11.0,4,null,null,721
internaluse.net,takahe, 0.11.0,4,null,null,7633
tapeymctapeface.internaluse.net,takahe, 0.11.0,4,null,null,7633
t.manfre.net,takahe, 0.11.0,3,null,null,137
manfre.net,takahe, 0.11.0,3,null,null,137
fedi.commcon.xyz,takahe, 0.9.0,3,null,null,123
ehakat.manfre.net,takahe, 0.11.0,3,null,null,137
fedi.nimblea.pe,takahe, 0.9.0,3,null,null,123
social.manfre.net,takahe, 0.11.0,3,null,null,137
takahe.manfre.net,takahe, 0.11.0,3,null,null,137
fedi.everycastlabs.uk,takahe, 0.9.0,3,null,null,123
takahe.freak.university,takahe, 0.11.0,3,null,null,31
bots.freak.university,takahe, 0.11.0,3,null,null,31
social.patrick.wtf,takahe, 0.10.1,2,null,null,31
cuates.casa,takahe, 0.10.1,2,null,null,328
quiet.social,takahe, 0.12.0,2,null,null,7
alpha.incarnator.org,takahe, 0.12.0,2,null,null,2
fedi.python-podcast.de,takahe, 0.11.0,2,null,null,32
f.tkte.ch,takahe, 0.11.0,2,null,null,39
eurovisiondrinking.com,takahe, 0.10.1,2,null,null,349
avara.dev,takahe, 0.12.0,2,null,null,7
patrick.wtf,takahe, 0.10.1,2,null,null,31
puffin.social,takahe, 0.10.1,2,null,null,0
social.colinschlueter.com,takahe, 0.10.1,2,null,null,3
python-podcast.de,takahe, 0.11.0,2,null,null,32
puffin.fly.dev,takahe, 0.10.1,2,null,null,0
social.markmckeague.com,takahe, 0.10.1,2,null,null,0
social.naomielliott.net,takahe, 0.10.1,2,null,null,0
social.lisathomasius.de,takahe, 0.10.1,2,null,null,3
takahe.x59.us,takahe, 0.10.1,2,null,null,1
pub.org.il,takahe, 0.10.1,2,null,null,1
social.eurovisiondrinking.com,takahe, 0.10.1,2,null,null,349
burgh.umenoka.link,takahe, 0.11.0,2,null,null,46
colinschlueter.com,takahe, 0.10.1,2,null,null,3
pythonpodcast.de,takahe, 0.11.0,2,null,null,32
blankpad.net,takahe, 0.9.0,1,null,null,570
indahood.de,takahe, 0.10.0-dev,1,null,null,9
sophie.cafe,takahe, 0.10.1,1,null,null,4
social.ursaoskius.com,takahe, 0.10.1,1,null,null,2
flaximus.net,takahe, 0.10.1,1,null,null,478
humberto.io,takahe, 0.11.0,1,null,null,52
social.codespawn.space,takahe, 0.9.0,1,null,null,82
derez.zone,takahe, 0.10.1,1,null,null,17
fedi.gerwitz.com,takahe, 0.10.1,1,null,null,372
fedi.karthikbalakrishnan.com,takahe, 0.10.1,1,null,null,38
insightful.systems,takahe, 0.10.1,1,null,null,0
lobsters.social,takahe, 0.10.1,1,null,null,0
takahe.humberto.io,takahe, 0.11.0,1,null,null,52
takahe.blankpad.net,takahe, 0.9.0,1,null,null,571
social.micair.de,takahe, 0.10.1,1,null,null,1
pmakholm.takahe.hacking.dk,takahe, 0.12.0,1,null,null,0
activitypub.blankpad.net,takahe, 0.9.0,1,null,null,571
takahe.scrun.ch,takahe, 0.7.0,1,null,null,4
karthikb351.com,takahe, 0.10.1,1,null,null,38
fedi.karthikb351.com,takahe, 0.10.1,1,null,null,38
karthikbalakrishnan.com,takahe, 0.10.1,1,null,null,38
takahe.hacking.dk,takahe, 0.12.0,1,null,null,0
takahe.shuuji3.xyz,takahe, 0.11.0,1,null,null,2
fedi.sbnet.uk,takahe, 0.10.1,1,null,null,7
sbnet.uk,takahe, 0.10.1,1,null,null,7
social.bissgigi.art,takahe, 0.11.0,1,null,null,52
bissgigi.art,takahe, 0.11.0,1,null,null,52
pygos.space,takahe, 0.11.0,1,null,null,0
blr.today,takahe, 0.10.1,1,null,null,38
social.pygos.space,takahe, 0.11.0,1,null,null,0
alex.femto.pub,takahe, 0.10.1,0,null,null,0
femto.pub,takahe, 0.10.1,0,null,null,0
takahe.girlth.ing,takahe, 0.10.1,0,null,null,0
social.girlth.ing,takahe, 0.10.1,0,null,null,0
communick.social,takahe, 0.11.0,0,null,null,0
activitypub.lullis.net,takahe, 0.11.0,0,null,null,0
lullis.net,takahe, 0.11.0,0,null,null,0
toddpresta.com,TPs AP,0.01,1,null,null,0
kniebes.com,Activity Pub Server,0.1,1,null,null,86
grumpyoldman.de,Activity Pub Server,0.1,1,null,null,27
relay-new.activitypub.ca,activityrelay,0.0.1,1,null,null,0
fe.disroot.org,akkoma,3.13.2-0-g050bc74,2043,291,813,33276
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1881,111,213,634076
pleroma.noellabo.jp,akkoma,3.13.2-956-g53181119-noeroma,1580,31,59,24119
fedi.absturztau.be,akkoma,3.13.1-466-g21a81e11-develop,1387,88,161,887408
genserver.social,akkoma,3.13.2-0-g050bc74,1010,88,207,7386
outerheaven.club,akkoma,3.13.2-0-g050bc74,823,100,154,512930
miraiverse.xyz,akkoma,3.13.2-0-g050bc74,745,108,200,52877
nixnet.social,akkoma,3.13.2-0-g050bc74,323,28,57,28798
detroitriotcity.com,akkoma,3.13.1-0-gc02e343,260,61,119,107063
pleroma.envs.net,akkoma,3.13.2-0-g050bc74,253,46,86,35926
eepy.express,akkoma,3.13.2-0-g050bc74,237,134,210,41511
freespeech.group,akkoma,3.13.1-0-gc02e343,202,5,6,36396
labyrinth.zone,akkoma,3.13.2,161,114,156,121428
mycrowd.ca,akkoma,3.13.2,147,19,64,6090
seafoam.space,akkoma,3.12.2-0-g26a91d5,138,28,48,28227
ak.vern.cc,akkoma,3.13.2,130,7,16,13397
akko.wtf,akkoma,3.13.2-654-gd6ac8cb4-akko-wtf,123,68,87,174414
lesbi.in,akkoma,3.13.2,119,10,11,13629
froth.zone,akkoma,3.10.2-2212-g0d59cb6c-froth-akkoma,113,5,11,122665
donotsta.re,akkoma,3.13.2-0-g050bc74,109,50,62,26295
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,99,11,14,68778
bdx.town,akkoma,3.12.0-0-ga57c57f,97,36,87,25170
decept.org,akkoma,3.13.2-0-g050bc74,92,14,27,14251
brain.worm.pink,akkoma,3.13.2-2-gf36e1368,90,39,61,41704
headpat.cafe,akkoma,3.10.4-0-g0af8e93,90,15,34,768
cooltrans.men,akkoma,3.13.2,84,35,88,11291
triangle.social,akkoma,3.13.1-512-gc02e3432,82,2,2,12880
social.kernel.org,akkoma,3.13.2,73,38,45,18914
kowelenz.social,akkoma,3.13.2-0-g050bc74,73,8,16,9602
bunbers.org,akkoma,3.9.3-28-g9d7c877d-akkoma,72,5,12,612
void.lgbt,akkoma,3.13.2-0-g050bc74,70,51,75,41063
shota.house,akkoma,3.13.2,70,20,37,206813
ihatebeinga.live,akkoma,3.13.2-583-g5992e8bb,69,13,16,291018
social.translunar.academy,akkoma,3.13.2-0-g050bc74,64,45,60,172507
norwoodzero.net,akkoma,3.10.2-0-gba1ed37,62,28,52,39924
pl.m0e.space,akkoma,3.13.2-614-g3ff0f46b-develop,54,23,26,7392
akkomane.social,akkoma,3.11.0-0-ga03f3a9,53,23,50,1679
akko.unix.dog,akkoma,3.13.2,51,13,27,12913
awoo.fai.st,akkoma,3.10.4-0-gebfb617,47,15,23,18837
ak.kawen.space,akkoma,3.13.2-0-g5e92f95-develop,46,20,26,63851
foxy.social,akkoma,3.13.2,46,7,15,270
crimew.gay,akkoma,3.10.3-200-g5c164028-develop,46,18,37,66133
little6mvft66jshwsszufc6bc6lyljzlejjo2ypvcrmafba4uu5opyd.onion.tor.observer,akkoma,3.13.2-0-g050bc74,45,3,7,27
corteximplant.net,akkoma,3.13.1-0-gc02e343,42,33,41,4532
gosuslugi.social,akkoma,3.8.0,39,5,7,216
woem.space,akkoma,3.13.2-0-g050bc74,39,25,33,118945
suya.place,akkoma,3.13.2-356-g26e24f96-suyaplace,38,25,31,38493
uchu-teien.com,akkoma,3.13.2-614-g3ff0f46b-develop,36,12,26,12131
nya.house,akkoma,3.13.2-1-g6e35e1a3-nya,33,1,6,857
iscute.moe,akkoma,3.10.4,31,5,9,140911
spectreofcommunism.boo,akkoma,3.11.0,30,15,23,1205
pinksheep.org,akkoma,3.13.2-0-g050bc74,26,2,4,693
breastmilk.club,akkoma,3.7.1-205-g82c1b7d4-akroma,26,9,19,93987
pr.shc.kanagawa.jp,akkoma,3.12.2-10-g37fa0a93-heads-v3-12-2,26,1,2,2439
chai.kibbutz.gay,akkoma,3.13.2-0-g050bc74,26,21,34,6563
akko.elysium.gay,akkoma,3.13.2,26,12,23,2863
akkoma.nekos.cafe,akkoma,3.13.1,26,8,13,955
akko.eepy.zone,akkoma,3.13.1,24,22,29,8477
pleroma.chillout.chat,akkoma,3.7.1,24,null,null,419
infinitychuu.xyz,akkoma,3.13.2-0-g050bc74,23,9,19,2753
ng.cathoderay.tube,akkoma,3.13.2-0-g050bc74,23,13,15,6055
netzsphaere.xyz,akkoma,3.13.2-0-g050bc74,23,6,9,130379
tailswish.industries,akkoma,3.11.0-1-g5c1a444e-tailswish,23,12,14,14030
sweet.succubi.services,akkoma,3.13.2,22,0,3,972
pleroma.viridianpatriots.com,akkoma,3.13.2-0-g5e92f95-develop,22,5,7,13578
myfriendsare.gay,akkoma,3.12.0,21,4,6,6143
shrine.moe,akkoma,3.13.2,21,9,18,9551
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,21,3,8,1191
xyzzy.link,akkoma,3.12.2-349-gb8393ad9-develop,21,9,13,31496
haxe.social,akkoma,3.13.1,21,3,5,62
junimo.party,akkoma,3.13.2,20,11,20,4652
kongwoo.icu,akkoma,3.9.3-0-g9d7c877,20,3,3,7297
midnight.delivery,akkoma,3.7.1-0-gfef4bae,20,null,null,1015
akko.ssi.fyi,akkoma,3.13.2,20,8,22,177
is.badat.dev,akkoma,3.13.1-466-g21a81e11-develop,19,3,7,42884
social.milhousfamily.com,akkoma,3.13.2,19,7,10,95
novo-atlantis.null.media,akkoma,3.13.2,19,5,8,1319
larkspur.one,akkoma,3.13.2-617-gfbf051e4-larkspur,17,7,9,4223
buff.tomboyfan.club,akkoma,3.13.2,17,9,9,8835
toot.hackrc.dev,akkoma,3.13.2-161-g2f45139b-develop,17,1,2,1307
social.qunn.eu,akkoma,3.13.2-0-g050bc74,16,5,9,807
fedi.seriousbusiness.international,akkoma,3.13.2-0-g050bc74,16,6,11,7196
akko.gay-garden.no,akkoma,3.11.0,16,7,17,918
fedi.getimiskon.xyz,akkoma,3.13.2,15,8,12,25502
ilja.space,akkoma,3.13.2-616-g90adb3cf,15,4,7,13093
cockandballtortu.re,akkoma,3.9.3+dev,14,1,5,508
bart.tobskep.com,akkoma,3.10.4-1-gebfb617b,14,10,12,5423
social.owotel.com,akkoma,3.9.3,14,2,6,173
mar.archipielago.uno,akkoma,3.11.0,14,11,13,1518
meow.church,akkoma,3.10.3-0-g43c5fd5,13,8,9,426
fedi.reimu.info,akkoma,3.13.2-566-gb03edb4f-develop,13,9,10,13254
akko.chir.rs,akkoma,3.11.0,13,6,7,11956
agda.club,akkoma,3.13.2-0-g050bc74,13,3,4,254
nyan.network,akkoma,3.13.2,12,6,8,6515
hellspawn.gay,akkoma,3.13.2-0-g050bc74,12,11,13,2716
fedi.bapril.pl,akkoma,3.13.2,12,8,9,3178
bv.umbrellix.org,akkoma,3.12.0,12,4,7,23209
strelizia.net,akkoma,3.12.2-1646-gb467649a-akkoma,12,5,8,132468
fedi.skladka.net,akkoma,3.5.0-0-gd9508474b,12,null,null,1988
soc.noob.quest,akkoma,3.13.2,12,4,6,13237
s.awoo.dev,akkoma,3.12.0-0-g087d88f-develop,12,5,7,1101
idealists.su,akkoma,3.10.4-1-gebfb617b,12,6,9,141
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,12,1,3,71
cofe.rocks,akkoma,3.13.2-499-g5e92f955-sn0w+PX,11,8,12,4325
pl.comofas.org,akkoma,3.13.2,11,2,4,73
a.jerl.zone,akkoma,3.7.1-0-gfef4bae,11,null,null,137
akkoma.meows.gay,akkoma,3.10.4,10,4,9,26955
social.rjp.is,akkoma,3.13.2-614-g3ff0f46b-develop,10,6,8,36136
antani.pm,akkoma,3.13.2-524-g8f97c15b-develop,10,3,3,4974
3v.is,akkoma,3.10.2,10,2,6,351
ikbenpiraat.nl,akkoma,3.13.1-0-gc02e343,10,3,7,119
pl.catboyindustries.co,akkoma,3.13.2-614-g3ff0f46b-develop,10,3,3,682
ak.zweitekassabitte.jetzt,akkoma,3.13.2-5-g2695e7b5-zkb,10,5,6,4645
fedi.on-a-ps4.lol,akkoma,3.13.2-0-g050bc74,10,10,11,767
p.girlc.at,akkoma,3.13.2-4-g906ea101,10,6,8,8139
satania.social,akkoma,3.13.2,9,5,8,1529
nerdfight.online,akkoma,3.13.1,9,6,7,6965
snack.social,akkoma,3.13.1,9,5,6,13221
blimey.social,akkoma,3.13.2-0-g050bc74,9,2,5,1203
femdom.solutions,akkoma,3.10.4,9,8,9,6684
ponder.a.reallybigh.at,akkoma,3.13.2,9,8,9,266
mastodon.nove.team,akkoma,3.13.2,9,4,5,1207
otlab.dev,akkoma,3.13.2,9,6,10,461
club.ctrlist.org,akkoma,3.10.4,9,4,7,531
um.lugarzinho.top,akkoma,3.10.4,9,3,3,1026
ack.nerdfight.online,akkoma,3.13.1,9,6,7,6973
social.wedistribute.org,akkoma,3.11.0-0-ga03f3a9,8,6,8,2018
