domain,application,version,accounts,MAU,HYAU,posts
relay.lazylabs.co,activityrelay, 0.2.4 bbdc151ed301c9de82d18fecd8af4ba0061b635f,1,0,0,0
relay.better.boston,activityrelay, 0.2.0 ???,1,null,null,0
relay.witter.cz,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
relay.b0x.social,activityrelay, 0.2.3,1,null,null,0
relay-on.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-qc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-bc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-mb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ab.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ns.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-nl.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-nb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-pe.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-sk.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
aprelay.real-ity.com,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
pubrelay.moegirl.live,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
relay.mastodon.ml,activityrelay, 0.3.5,1,0,0,0
relay.todon.eu,activityrelay, 0.3.5,1,0,0,0
relay.girino.org,activityrelay, 0.3.5,1,0,0,0
c9e664de3c4640278b5024636d29d8e3.gothloli.club,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
fedi.absturztau.be,akkoma,3.15.2-946-gc2f8d362-develop,1374,73,127,939229
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1940,92,161,676388
outerheaven.club,akkoma,3.15.1-0-g7eec493,866,84,144,576800
ihatebeinga.live,akkoma,3.15.2-984-gd6f414c8-mastodon-quotes,70,13,15,289150
labyrinth.zone,akkoma,3.15.1,219,80,121,246876
akko.wtf,akkoma,3.15.2-1091-g99d8afa5-akko-wtf,125,55,66,225175
social.translunar.academy,akkoma,3.15.2-0-g5bceb1d,107,59,92,221910
woem.space,akkoma,3.15.2,39,20,25,174545
netzsphaere.xyz,akkoma,3.15.2-0-g5bceb1d,35,15,18,166755
strelizia.net,akkoma,3.15.2-2032-g7cedc0e1-akkoma,11,4,5,160111
donotsta.re,akkoma,3.15.2-0-g5bceb1d,183,72,101,143881
iscute.moe,akkoma,3.10.4,29,5,7,140629
froth.zone,akkoma,3.15.2-3007-g31bf1ec2-froth-zone,121,10,11,136551
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,122112
pl22.telteltel.com,akkoma,3.13.3-0-g963467f,1,1,1,116025
brotka.st,akkoma,3.15.2,8,7,7,100756
brain.worm.pink,akkoma,3.15.2-0-gc8bb82b72,183,59,105,98467
void.lgbt,akkoma,3.15.2-0-g5bceb1d,125,64,94,94798
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,103,7,8,86741
fedi.underscore.world,akkoma,3.15.2-uw1,1,1,1,80843
ak.kawen.space,akkoma,3.15.1-0-gfc2c740-develop,51,18,23,80751
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,4,76296
p.umbriel.fr,akkoma,3.15.2,5,1,1,72716
fedi.reclaim.technology,akkoma,3.15.2,2,2,2,66550
crimew.gay,akkoma,3.15.2-945-g5beb286b-develop,44,8,17,63933
suya.place,akkoma,3.15.2-695-g54d568aa-suyaplace,49,28,38,61902
miraiverse.xyz,akkoma,3.15.2-0-g5bceb1d,767,58,108,61348
pleroma.envs.net,akkoma,3.15.2-0-g5bceb1d,311,52,88,59310
fe.disroot.org,akkoma,3.15.2-0-g5bceb1d,3555,381,957,58577
fedi.xerz.one,akkoma,3.15.2-0-g5bceb1d,1,1,1,54778
xyzzy.link,akkoma,3.15.1,22,8,12,49919
is.badat.dev,akkoma,3.15.2-941-ge2987402-develop,18,3,5,48444
yourwalls.today,akkoma,3.15.2-22-gdf737d1e-yourwalls-today,17,12,17,45112
social.rjp.is,akkoma,3.15.2-0-g5bceb1d,11,8,8,44166
a.tela.moe,akkoma,3.13.2,6,3,4,42429
fops.cloud,akkoma,3.15.2-0-g5bceb1d,12,10,10,37747
a.bloodyno.se,akkoma,3.15.2,10,9,10,37331
seafoam.space,akkoma,3.13.2-0-g050bc74,293,10,29,36817
trans.enby.town,akkoma,3.15.1-808-gfc2c7400-develop,8,2,6,34486
nixnet.social,akkoma,3.13.2-0-g050bc74,320,21,37,29956
social.vlhl.dev,akkoma,3.12.2,3,2,3,29284
ak.vern.cc,akkoma,3.15.2,194,4,12,28897
bdx.town,akkoma,3.15.2-0-g599528f,109,23,36,28610
yearning.gay,akkoma,3.15.2-0-g5bceb1d,17,10,15,28232
bv.umbrellix.org,akkoma,3.15.2,13,4,8,25928
java.duke.social,akkoma,3.15.1,19,10,13,25581
soc.kouett.net.eu.org,akkoma,3.15.2-0-g5bceb1d,4,4,4,25018
sns.minovsky.space,akkoma,3.15.2,5,4,5,23707
fedi.reimu.info,akkoma,3.15.2-829-g6a6d4254-develop,12,6,7,21343
corteximplant.net,akkoma,3.14.1-0-g5ae392f,74,34,52,19660
idiomdrottning.org,akkoma,3.15.2,6,3,3,19540
uchu-teien.com,akkoma,3.15.2,43,9,18,19448
social.shadowfacts.net,akkoma,3.14.1-2-g5ae392fb,2,2,2,19134
akko.chir.rs,akkoma,3.15.2,19,9,10,18876
rail.siberia.work,akkoma,3.15.2-0-ge924294a2,20,17,25,18244
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,3,3,17967
class.lunanova.dev,akkoma,3.15.2,6,3,4,17116
cooltrans.men,akkoma,3.15.2,108,14,35,17033
a.n0id.space,akkoma,3.15.2-0-g23dfbd4-develop,2,1,1,16998
pleasetf.me,akkoma,3.15.2,83,55,65,16868
fedi.aria.dog,akkoma,3.15.2-0-g5bceb1d,5,3,6,16858
pouet.quebec,akkoma,3.10.4,8,3,3,16347
kitty.haus,akkoma,3.15.2-109-g6a05a924,25,2,8,16155
agora.echelon.pl,akkoma,3.15.2,2,1,1,16056
ak.kumis.industries,akkoma,3.15.2-0-g5bceb1d,13,11,12,15827
ak2.suzu-ya.info,akkoma,3.15.2-0-g5bceb1d,1,1,1,15813
va-11-hall-a.cafe,akkoma,3.15.2,4,3,3,15806
tirnanog.space,akkoma,3.14.0,5,4,5,15544
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,4,5,15352
princess.wedding,akkoma,3.15.2,13,8,8,14475
lesbi.in,akkoma,3.13.2,119,3,5,14411
snack.social,akkoma,3.13.1,9,4,5,14329
pleroma.viridianpatriots.com,akkoma,3.15.1-0-g7eec493,22,6,8,14182
tailswish.industries,akkoma,3.15.2-2-g5a3e41a0-tailswish,26,8,12,14051
kill-corporations.enterprises,akkoma,3.15.2-0-g5bceb1d,26,10,16,13918
fedi.rubedo.gay,akkoma,3.13.2,4,2,4,13318
nyan.network,akkoma,3.15.1,14,7,9,13091
luna.vg,akkoma,3.15.2,4,1,1,12913
social.kernel.org,akkoma,3.15.2,77,37,47,12890
zy.gy,akkoma,3.10.4-3-g06971423-yf,11,4,5,12792
akkoma.rilycat.f5.si,akkoma,3.15.2,1,1,1,12509
p.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,7,7,11948
kowelenz.social,akkoma,3.15.1-0-g7eec493,83,10,13,11363
radiofreegreenland.org,akkoma,3.15.1-0-g7eec493,3,2,2,11339
channel.coolstation.space,akkoma,3.13.2-3-gdc2f0d3b-wl-stable,48,27,37,11124
lotor.network,akkoma,3.15.2,4,2,2,10655
fedi.owo.justdied.com,akkoma,3.15.2-0-g23dfbd4,1,1,1,10518
fedi.seriousbusiness.international,akkoma,3.15.2-0-g5bceb1d,19,5,8,10067
soc.megatokyo.moe,akkoma,3.15.2-0-g5bceb1d,2,1,2,9909
pl.m0e.space,akkoma,3.13.2-614-g3ff0f46b-develop,66,13,22,9893
fedi.quiet.horse,akkoma,3.15.2,3,2,2,9690
nerdfight.online,akkoma,3.14.1-0-g5ae392f,13,8,9,9054
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,13,8,9,9049
genserver.social,akkoma,3.15.1-0-g7eec493,1038,43,86,9024
ublog.kimapr.net,akkoma,3.15.2,4,4,4,8807
akk.fedcast.ch,akkoma,3.15.2-0-g5bceb1d,3,1,1,8770
fedi.catto.garden,akkoma,3.15.1,22,11,19,8738
myfriendsare.gay,akkoma,3.12.0,22,1,4,8360
ng.cathoderay.tube,akkoma,3.15.2-0-g5bceb1d,25,17,19,8190
pleroma.neuromante.net,akkoma,3.15.2-0-g5bceb1d,5,3,3,7902
ak.kazuma.family,akkoma,3.15.2,2,2,2,7886
akko.cuddlegirls.cafe,akkoma,3.15.2,10,4,5,7655
don.tbully.me,akkoma,3.15.2,1,1,1,7362
blackstar.cafe,akkoma,3.15.1-0-g7eec493,1,1,1,6871
cofe.rocks,akkoma,3.15.2-880-g1fb54d5c-sn0w+PX,10,8,10,6627
distraction.party,akkoma,3.15.2-866-g026571ac,3,1,1,6594
akkoma.mellivora.social,akkoma,3.15.1-0-g4b959437f-wl-stable,22,12,14,6572
ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,15,2,3,6382
social.andreva.cc,akkoma,3.13.1,1,1,1,6329
ak.zweitekassabitte.jetzt,akkoma,3.15.2,12,3,6,6199
akko.quad.moe,akkoma,3.15.2,1,1,1,6040
microbe.vital.org.nz,akkoma,3.15.2-0-g5bceb1d,5,1,1,5995
awawa.club,akkoma,3.10.4-1-gebfb617b,10,6,8,5888
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,18,10,15,5888
fedi.jametek.com,akkoma,3.15.2-0-g5bceb1d,1,1,1,5683
nbh.ax,akkoma,3.14.1-2-g5ae392fb-latest-stable-version,4,1,4,5617
cocaine.moe,akkoma,3.15.2-0-g5bceb1d,5,1,1,5513
gay.lesaoras.xyz,akkoma,3.15.2-0-g5bceb1d,4,1,1,5479
larkspur.one,akkoma,3.15.2-984-g9be0782d-lark-develop,20,4,9,5406
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,2,2,5236
antani.pm,akkoma,3.15.2-983-g23dfbd49-develop,10,3,3,5097
notes.whatthefuck.computer,akkoma,3.15.2,4,4,4,4911
westergaard.social,akkoma,3.15.2,10,3,3,4835
dood.net,akkoma,3.15.1-0-g7eec493,1,1,1,4754
posting.isincredibly.gay,akkoma,3.15.2+wl1,39,15,25,4553
fedi.enbyinsi.de,akkoma,3.15.2,7,1,5,4473
sapphic.engineer,akkoma,3.12.2,4,1,3,4409
phantomthieves.net,akkoma,3.15.2,4,2,3,4408
florp.social,akkoma,3.15.2,25,18,20,4366
social.wedistribute.org,akkoma,3.13.2-0-g050bc74,8,7,7,4332
subby.solutions,akkoma,3.15.1-0-g7eec493,8,6,6,4306
akko.lightnovel-dungeon.de,akkoma,3.15.1,4,1,1,4224
akkomane.social,akkoma,3.11.0-0-ga03f3a9,75,19,39,4150
akko.erincandescent.net,akkoma,3.15.1,3,2,2,4138
nolineage.com,akkoma,3.9.3-0-g9d7c877,3,1,1,4024
social.frogeye.fr,akkoma,3.15.2,1,1,1,3626
fedi.kemonomimi.gay,akkoma,3.15.2,11,4,6,3602
kooapp.org,akkoma,3.15.2,49,15,297,3589
fedi.quiescent.nexus,akkoma,3.15.2,1,1,1,3488
social.harpia.red,akkoma,3.15.2-983-g23dfbd49-develop,3,3,5,3487
akko.isabelroses.com,akkoma,3.15.2,4,2,3,3386
thepage.house,akkoma,3.12.0-0-gd71d523,2,1,1,3349
mar.archipielago.uno,akkoma,3.13.2,18,11,16,3307
infosec.place,akkoma,3.15.2,146,18,37,3191
social.nihil.gay,akkoma,3.15.1,6,5,5,3179
teslam.in,akkoma,3.15.2-0-g155c939,2,1,2,2955
pleroma.stuebinm.eu,akkoma,3.15.2,2,2,2,2814
56k.dile-up.nl,akkoma,3.15.1-670-g7eec493b,2,2,2,2693
soc.feditime.com,akkoma,3.15.2,4,3,3,2596
cryptid.cafe,akkoma,3.13.3,7,6,7,2573
weague.awful.cloud,akkoma,3.13.2,21,10,16,2466
km.produkti.se,akkoma,3.13.2,2,1,1,2453
universe.feliver.se,akkoma,3.15.1,4,1,2,2451
autumnsky.jp,akkoma,3.13.2,4,1,4,2447
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,0,3,2443
ringed.space,akkoma,3.15.2-0-g5bceb1d,1,1,1,2382
akkoma.4869.homes,akkoma,3.15.2,1,1,2,2376
soc.7thmagic.net,akkoma,3.15.2-820-g74182abb-develop,2,2,2,2203
social.unx.pw,akkoma,3.15.2,1,1,1,2141
akkoma.queernerd.club,akkoma,3.15.2-0-g5bceb1d,5,2,5,2069
lebensraum.slavery.trade,akkoma,3.10.2,55,41,48,2037
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,1,2,2029
kneel.before.dog,akkoma,3.15.2-935-g16d7d612-develop,4,2,2,2021
social.wuatek.is,akkoma,3.15.2,3,2,3,1983
axbom.me,akkoma,3.14.1-0-g5ae392f,1,1,1,1972
social.kejadlen.dev,akkoma,3.13.2-0-g050bc74,1,1,1,1919
social.fricklers.org,akkoma,3.15.2,1,1,1,1913
oopsall.gay,akkoma,3.15.2,6,2,4,1874
fff.fo.am,akkoma,3.15.2-0-g5bceb1d,20,7,9,1824
pleroma.oook.fr,akkoma,3.15.2,2,1,2,1823
akkm.moongazer.net,akkoma,3.15.2-0-g5bceb1d,3,3,3,1808
ap.nil.im,akkoma,3.15.1,3,2,2,1771
bot.girldat.ing,akkoma,3.15.2-0-g5bceb1d,3,3,3,1725
forcefemm.ing,akkoma,3.15.2,8,4,4,1723
outmo.de,akkoma,3.15.1,6,4,4,1719
couch.beerriot.com,akkoma,3.15.2,3,2,2,1703
awawa.cat,akkoma,3.15.1-2-g6b65f816,5,4,5,1700
ferral.cat,akkoma,3.15.2-0-g5bceb1d,1,1,1,1694
social.jlinuxer.org,akkoma,3.15.2,2,1,1,1616
pars.ee,akkoma,3.15.2-926-g7f6ebcb1-develop,2,2,3,1606
nightfeather.cafe,akkoma,3.13.2-0-g050bc74,17,9,14,1594
fd.s4if.dev,akkoma,3.15.2,1,1,1,1593
hi.nighten.fr,akkoma,3.13.2-0-g050bc74,4,1,2,1556
sweet.succubi.services,akkoma,3.15.2,26,4,6,1534
galaxians.garden,akkoma,3.15.2,5,2,3,1531
zia.io,akkoma,3.14.1-760-g35526385-develop,4,1,5,1512
v2.flyingcube.tech,akkoma,3.13.2,1,1,1,1494
amble.quest,akkoma,3.15.2-0-g5bceb1d,7,3,4,1444
akkoma.haru3.me,akkoma,3.15.2,1,1,1,1438
akkoma.thesandbox.net,akkoma,3.15.1,3,1,2,1435
tinylad.social,akkoma,3.13.2-0-g050bc74,3,1,3,1430
life.starly.blue,akkoma,3.15.2-0-g5bceb1d,7,5,6,1429
fedi.lamer-ethos.site,akkoma,3.15.2-0-g5bceb1d,15,6,15,1416
novo-atlantis.null.media,akkoma,3.15.2,20,4,5,1404
akkoma.chez.chat,akkoma,3.13.3-0-g294de93,3,3,3,1380
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,1,1,1378
novaparis.art.br,akkoma,3.15.2-0-g5bceb1d,21,8,16,1375
pleroma.robertoszek.xyz,akkoma,3.13.2-0-g050bc74,4,1,1,1364
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,24,3,4,1356
social.qunn.eu,akkoma,3.15.2-0-g5bceb1d,22,5,11,1340
12xu.xyz,akkoma,3.15.1-0-g7eec493,3,2,2,1337
s.awoo.dev,akkoma,3.12.0-0-g087d88f-develop,12,3,6,1324
ak.uwu.is,akkoma,3.15.2,1,1,1,1317
social.baradoz.cloud,akkoma,3.10.4,5,1,1,1300
pl.catboyindustries.co,akkoma,3.15.2-935-g16d7d612-develop,11,3,3,1274
akko.drgn.gay,akkoma,3.15.1,3,3,3,1273
soc.port0.org,akkoma,3.13.2-0-g050bc74,2,1,1,1256
akkoma.jonoabroad.com,akkoma,3.13.2,1,1,1,1251
social.tudbut.de,akkoma,3.15.2-develop,10,4,8,1246
social.tadzik.net,akkoma,3.15.1-0-g7eec493,1,1,1,1244
portal.gb0.dev,akkoma,3.15.1,4,2,4,1241
pfedi.pfriedma.org,akkoma,3.15.2-0-g5bceb1d,1,1,1,1239
plrm.capslock.dev,akkoma,3.11.0-294-g889b57df-develop,1,0,0,1223
ostfrie.se,akkoma,3.15.2-0-g5bceb1d,4,1,2,1221
beep.flawbee.net,akkoma,3.13.2-614-g3ff0f46b-develop,5,4,4,1221
social.nauk.io,akkoma,3.15.2-0-g5bceb1d,8,2,3,1212
fedi.anarchy.moe,akkoma,3.13.2,4,2,3,1197
pinksheep.org,akkoma,3.15.2-0-g5bceb1d,41,2,5,1188
bemrose.social,akkoma,3.10.4-1-gebfb617b,6,2,2,1177
introvert.social,akkoma,3.15.2-0-g5bceb1d,7,1,1,1164
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,12,4,7,1159
transfem.boywife.top,akkoma,3.15.1-0-g7eec493,8,3,7,1145
moo.barnyard.me,akkoma,3.15.2-0-g5bceb1d,2,1,2,1141
social.unboiled.info,akkoma,3.15.2,1,1,1,1138
transfeminine.art,akkoma,3.15.2-0-g5bceb1d,12,8,10,1120
headpat.cafe,akkoma,3.15.1-0-g7eec493,97,20,26,1101
manganiello.social,akkoma,3.15.2-makepkg,1,1,2,1094
hexile.witches.live,akkoma,3.13.2-1-ga9451164,2,1,1,1091
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,3,1,1,1087
fedi.inclementaviary.uk,akkoma,3.15.1-0-g7eec493,2,1,1,1068
midnight.delivery,akkoma,3.7.1-0-gfef4bae,23,null,null,1036
fedi.fourhappylions.com,akkoma,3.13.2,8,2,2,1034
youthlibrary.casa,akkoma,3.15.1,1,1,1,1030
stroud.social,akkoma,3.15.2,4,3,4,1018
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,998
nocte.0am.jp,akkoma,3.13.3-0-g963467f,4,1,1,988
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,2,2,938
akkoma.xn--pikabl-0xa.se,akkoma,3.15.2,3,1,2,922
fedi.imu.li,akkoma,3.13.2,1,1,1,922
akk.de-lacom.be,akkoma,3.14.1-3-g07ab070e,1,1,1,902
social.tnhh.org,akkoma,3.15.2,2,2,2,882
akkoma.melikule.xyz,akkoma,3.13.3-0-g963467f,2,2,2,874
fediverse.omaramin.me,akkoma,3.15.1,1,1,1,862
fedi.vale.rocks,akkoma,3.15.2,1,1,1,860
alceawis.com,akkoma,3.15.2-0-g5bceb1d,3,2,3,858
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,7,8,855
idealists.su,akkoma,3.10.4-1-gebfb617b,25,5,13,837
fedi.neon.moe,akkoma,3.15.1,1,1,1,830
um.lugarzinho.top,akkoma,3.10.4,8,2,2,826
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,12,3,7,800
soc.magicalmirro.red,akkoma,3.15.2,1,1,1,794
pont-bl.eu.org,akkoma,3.15.2-0-g5bceb1d,2,2,2,756
fedi.worf.win,akkoma,3.15.2,5,2,3,732
akkoma.jexams.me,akkoma,3.13.2-0-g050bc74,1,1,1,711
junipurge.de,akkoma,3.15.2,17,14,14,706
social.pnwhub.net,akkoma,3.15.2,1,1,1,705
post.nuro.lol,akkoma,3.13.2,3,3,3,701
hollo.tuxcrafting.xyz,akkoma,3.15.2,1,1,1,699
brettvormkopf.de,akkoma,3.15.2,6,2,2,698
ponder.a.reallybigh.at,akkoma,3.14.1-2-g5ae392fb,11,6,7,674
akko.tuxcrafting.xyz,akkoma,3.15.2,1,1,1,673
social.justelex.de,akkoma,3.8.0,1,1,1,671
thewired.wtf,akkoma,3.15.2-0-g6a6d425-develop,1,1,1,656
typhy.club,akkoma,3.10.2-0-gba1ed37,6,1,2,634
tl.xn--7fw.xyz,akkoma,3.10.3-0-g368b22f-develop,1,1,1,608
social.unitoo.it,akkoma,3.15.2,4,1,2,603
t.hermine.in,akkoma,3.15.2-0-g5bceb1d,3,1,1,596
ciql.net,akkoma,3.15.2-0-g5bceb1d,2,2,2,588
feed.ciql.net,akkoma,3.15.2-0-g5bceb1d,2,2,2,588
soc.haj.gay,akkoma,3.11.0-0-ga03f3a9,3,2,2,583
fedi.tilde.green,akkoma,3.15.2,14,5,9,572
otlab.dev,akkoma,3.15.2,9,5,7,556
parcero.casa,akkoma,3.15.2-0-g5bceb1d,2,2,2,556
lazygeek.cafe,akkoma,3.15.2,1,1,1,546
raki.club,akkoma,3.14.1-0-g5ae392f,6,1,1,543
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,7,null,null,525
toots.morepablo.com,akkoma,3.5.0-0-gd9508474b,1,null,null,523
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,2,4,520
cuche.cc,akkoma,3.15.2-0-g5bceb1d,2,1,1,513
social.techn1k.de,akkoma,3.15.2-0-g5bceb1d,6,4,6,512
social.allykotetsu.com,akkoma,3.15.2,1,1,1,509
social.quent1.fr,akkoma,3.15.1-0-g7eec493,1,1,1,507
a.dissonant.dev,akkoma,3.15.2,2,1,2,482
d.ntauthority.me,akkoma,3.15.2-935-g16d7d612-akkoma-develop,1,1,1,474
fedi.pregnant.horse,akkoma,3.15.2,11,11,14,471
agda.club,akkoma,3.13.2-0-g050bc74,22,3,4,470
f.matdoes.dev,akkoma,3.15.2-935-g16d7d612-develop,3,3,3,468
akko.contref.eu,akkoma,3.15.2,2,2,2,466
social.tenak.net,akkoma,3.13.2-0-g050bc74,2,1,1,455
turbotime.turboteam.xyz,akkoma,3.15.2,4,1,1,451
akkoma.noellabo.jp,akkoma,3.15.2-0-g5bceb1d,39,15,28,440
ak.infernal.garden,akkoma,3.13.3,1,1,1,438
void.0x0a.de,akkoma,3.15.2-946-gc2f8d362-develop,2,1,2,432
waow.cat,akkoma,3.15.2,10,3,3,425
social.qlyoung.net,akkoma,3.15.2,1,1,1,422
evil.rodeo,akkoma,3.15.2-0-g5bceb1d,1,1,1,421
telex.disinfo.zone,akkoma,3.15.2,8,0,2,421
omemoji.net,akkoma,3.15.2-0-g5bceb1d,2,1,1,419
ue.oiaa.aaio.eu,akkoma,3.15.2,1,1,1,413
social.khromatic-myst.com,akkoma,3.9.3-28-g9d7c877d,2,0,1,405
social.tidusfox9.online,akkoma,3.15.2-0-g5bceb1d,1,1,1,397
koto.moe,akkoma,3.15.1,1,1,1,396
sidraco.in,akkoma,3.13.2-0-g050bc74,1,0,1,384
akkoma.thoshis.net,akkoma,3.15.2-0-g5bceb1d,1,1,1,379
social.s6jr.com,akkoma,3.15.2,1,1,1,370
3v.is,akkoma,3.10.2,15,4,6,366
akkoma.dogphilosophy.net,akkoma,3.13.2-0-g050bc74,2,1,1,356
fediverse.randomfoo.net,akkoma,3.15.2-829-g6a6d4254-develop,1,1,1,356
social.rutland.org.uk,akkoma,3.13.2,1,1,1,345
social.patatas.ca,akkoma,3.15.2-0-g5bceb1d,1,1,1,344
socia.low5.de,akkoma,3.14.1-2-g5ae392fb,5,2,6,340
social.ccw.icu,akkoma,3.14.0,2,0,2,339
akkoma.yokkin.com,akkoma,3.15.2,3,1,2,328
akkoma.k1ba.eu,akkoma,3.14.0,3,3,3,321
social.ashwalker.net,akkoma,3.15.2,2,0,1,312
fedi.shuppy.org,akkoma,3.15.2,3,4,5,308
micro.shitpost.blog,akkoma,3.4.0-0-gf91b89673,2,null,null,302
p.changeme.fr.eu.org,akkoma,3.15.2,2,1,1,300
social.zell-mbc.com,akkoma,3.15.2,5,4,4,295
berkeley.edu.pl,akkoma,3.15.2,2,2,2,292
gosuslugi.social,akkoma,3.8.0,43,5,7,291
industryplant.club,akkoma,3.13.3,3,2,2,291
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,0,1,287
foxy.social,akkoma,3.13.2,54,5,9,281
social.mynacol.xyz,akkoma,3.15.2,1,1,1,278
sns.internationalotaku.com,akkoma,3.15.2,1,1,1,277
soc.rnrd.eu,akkoma,3.15.2,1,1,1,272
social.brokenbydesign.org,akkoma,3.15.2,1,0,1,266
gotf.at,akkoma,3.13.2-634-g59c1feda-add-albums,2,1,1,265
arcanekittens.xyz,akkoma,3.15.2,3,3,3,261
kinryouku.tenshi.zip,akkoma,3.15.2,1,1,1,251
deep13.social,akkoma,3.15.2-0-g5bceb1d,3,1,1,248
league.adamski2003.lol,akkoma,3.15.2-wl-stable+wl1,2,1,2,248
shrug.pro,akkoma,3.15.2-935-g16d7d612-develop,1,1,1,245
akkoma.tomkrizan.com,akkoma,3.15.2,6,1,5,240
pleroma.niuez.net,akkoma,3.9.3-28-g9d7c877d,2,0,2,240
net.megmer.net,akkoma,3.13.2,1,0,1,229
pleroma.lem0n.cc,akkoma,3.15.2,1,1,1,227
fedi.tengu.space,akkoma,3.15.1-0-g7eec493,1,1,1,223
fedi.underpowe.red,akkoma,3.15.2-0-g5bceb1d,11,3,5,218
akk.1d6.cc,akkoma,3.15.2-0-g5bceb1d,7,4,6,217
isnot.online,akkoma,3.13.2,2,1,1,211
norn.moe,akkoma,3.15.2,5,1,4,211
