domain,application,version,accounts,MAU,HYAU,posts
relay.skinheads.social,activityrelay, 0.3.2,1,0,0,0
germanrelay.collabfc.com,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
italyrelay.collabfc.com,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
spainrelay.collabfc.com,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
relayfrance.collabfc.com,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
relayholland.collabfc.com,activityrelay, 0.2.4 eea7dc81eaba43aeb90b9304e9d4cb12e6b6ef1b,1,0,0,0
pubrelay.moegirl.live,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
relay.joelle.us,activityrelay, 0.2.2,1,null,null,0
relay.todon.eu,activityrelay, 0.3.3,1,0,0,0
relay.krems.social,activityrelay, 0.2.3,1,null,null,0
c9e664de3c4640278b5024636d29d8e3.gothloli.club,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
sora-sns.net,Acuaskey,4.15.0,2,null,null,0
fe.disroot.org,akkoma,3.14.1-0-g5ae392f,2921,420,1293,44332
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1918,116,203,658342
pleroma.noellabo.jp,akkoma,3.13.3-1132-ge3ab0864-noeroma,1574,21,52,24469
fedi.absturztau.be,akkoma,3.14.1-721-gad92e504-develop,1362,90,159,918545
genserver.social,akkoma,3.13.2-0-g050bc74,1029,73,167,8385
outerheaven.club,akkoma,3.13.3-0-g963467f,855,104,160,545980
miraiverse.xyz,akkoma,3.14.1-0-g5ae392f,761,71,155,58032
detroitriotcity.com,akkoma,3.14.0-0-g5f765f0,323,96,154,158460
nixnet.social,akkoma,3.13.2-0-g050bc74,322,26,45,29543
pleroma.envs.net,akkoma,3.14.1-0-g5ae392f,279,54,96,54335
kooapp.org,akkoma,3.13.2,274,77,305,2629
cunny.beauty,akkoma,3.14.1-2-g5ae392fb,267,557,702,43648
labyrinth.zone,akkoma,3.13.2,219,115,185,176685
live.nixgoat.me,akkoma,3.13.2-0-g050bc74,207,17,44,34793
seafoam.space,akkoma,3.13.2-0-g050bc74,207,17,44,34858
neo.seafoam.space,akkoma,3.13.2-0-g050bc74,207,17,44,34858
tube.nixgoat.me,akkoma,3.13.2-0-g050bc74,207,17,44,34858
mycrowd.ca,akkoma,3.14.0,157,15,38,6653
donotsta.re,akkoma,3.14.1-0-g5ae392f,150,65,87,72128
brain.worm.pink,akkoma,3.14.1-4-gfd97ded1,144,60,95,82389
akko.wtf,akkoma,3.14.1-1048-g7ce0445e-akko-wtf,126,58,81,201083
lesbi.in,akkoma,3.13.2,119,6,11,13939
qk.ci,akkoma,3.13.3-0-g963467f,117,30,118,41
infosec.place,akkoma,3.14.1-2-g5ae392fb,116,20,27,5089
froth.zone,akkoma,3.10.2-2212-g0d59cb6c-froth-akkoma,113,5,8,129785
bdx.town,akkoma,3.13.2-0-ga57c4ab,102,44,139,26974
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,100,7,12,76438
cooltrans.men,akkoma,3.13.2,98,26,49,13065
void.lgbt,akkoma,3.13.2-0-g050bc74,97,66,91,70506
headpat.cafe,akkoma,3.10.4-0-g0af8e93,95,10,24,904
social.translunar.academy,akkoma,3.13.2-0-g050bc74,87,49,82,226736
akkomane.social,akkoma,3.11.0-0-ga03f3a9,74,29,55,2877
kowelenz.social,akkoma,3.13.2-0-g050bc74,74,7,10,10280
social.kernel.org,akkoma,3.13.3,73,43,54,10421
ihatebeinga.live,akkoma,3.14.1-756-gf6765684-oban-web,69,12,14,292267
pleasetf.me,akkoma,3.14.1,67,48,61,9930
corteximplant.net,akkoma,3.14.1-0-g5ae392f,62,40,56,10908
akko.unix.dog,akkoma,3.13.3,52,2,20,13123
ak.kawen.space,akkoma,3.14.1-0-gad92e50-develop,51,23,25,71227
foxy.social,akkoma,3.13.2,50,8,9,280
lebensraum.slavery.trade,akkoma,3.10.2,48,41,48,2030
channel.coolstation.space,akkoma,3.13.2-3-gdc2f0d3b-wl-stable,45,30,43,5784
crimew.gay,akkoma,3.10.3-200-g5c164028-develop,44,15,24,63801
suya.place,akkoma,3.14.1-589-g6875c88e-suyaplace,44,22,32,51613
gosuslugi.social,akkoma,3.8.0,40,5,7,219
uchu-teien.com,akkoma,3.13.3-673-g834edfcf-develop,39,9,21,16586
spectreofcommunism.boo,akkoma,3.14.1-2-g5ae392fb,39,13,20,1917
woem.space,akkoma,3.14.0-0-g5f765f0,39,23,26,146181
lolihigh.school,akkoma,3.14.1-0-g5ae392f,36,47,47,544
netzsphaere.xyz,akkoma,3.13.2-0-g050bc74,34,16,18,139498
pinksheep.org,akkoma,3.13.2-0-g050bc74,32,2,11,950
iscute.moe,akkoma,3.10.4,31,6,8,140963
akkoma.noellabo.jp,akkoma,3.14.0-0-g5f765f0,31,24,32,281
posting.isincredibly.gay,akkoma,3.13.2,31,15,22,2043
akko.elysium.gay,akkoma,3.13.2,28,11,19,3243
tailswish.industries,akkoma,3.13.2-2-gaca16730-tailswish,26,7,14,14025
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,2,5,2443
ng.cathoderay.tube,akkoma,3.13.2-0-g050bc74,24,15,16,7288
pleroma.chillout.chat,akkoma,3.14.0,23,2,3,340
haxe.social,akkoma,3.14.0,23,4,7,115
florp.social,akkoma,3.14.0,23,18,22,2103
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,22,3,4,1235
sweet.succubi.services,akkoma,3.13.2,22,0,0,972
pleroma.viridianpatriots.com,akkoma,3.13.2-0-g5e92f95-develop,22,5,9,13730
myfriendsare.gay,akkoma,3.12.0,22,3,5,6602
midnight.delivery,akkoma,3.7.1-0-gfef4bae,22,null,null,1036
kill-corporations.enterprises,akkoma,3.13.2-0-g050bc74,22,15,21,4532
shrine.moe,akkoma,3.13.2,20,9,16,14980
xyzzy.link,akkoma,3.12.2-349-gb8393ad9-develop,20,8,13,36783
novo-atlantis.null.media,akkoma,3.13.2,20,4,7,1331
fff.fo.am,akkoma,3.14.1-0-g4c41f8c-develop,20,9,11,1670
akko.ssi.fyi,akkoma,3.13.2,20,4,9,190
social.milhousfamily.com,akkoma,3.13.3,20,6,8,96
akkoma.mellivora.social,akkoma,3.13.2-0-g8bbc4714e-wl-stable,20,12,19,4331
buff.tomboyfan.club,akkoma,3.13.2,19,4,9,13882
larkspur.one,akkoma,3.14.1-724-g566e1869-larkspur,19,9,9,4945
is.badat.dev,akkoma,3.14.1-758-g4c41f8c2-develop,19,2,3,45472
toot.hackrc.dev,akkoma,3.14.0-382-g32c9f8d0-develop,19,1,1,1371
weague.awful.cloud,akkoma,3.13.2,19,14,19,1510
agda.club,akkoma,3.13.2-0-g050bc74,18,2,5,371
social.qunn.eu,akkoma,3.14.1-0-g5ae392f,18,6,11,886
fedi.seriousbusiness.international,akkoma,3.13.2-0-g050bc74,18,9,11,8718
fedi.minecraft-sex.porn,akkoma,3.14.1-0-g78cfba0,18,8,8,83
yourwalls.today,akkoma,3.14.1-4-g9dd0eb46-walls,17,15,19,30543
nightfeather.cafe,akkoma,3.13.2-0-g050bc74,17,9,17,1314
java.duke.social,akkoma,3.14.1-2-g5ae392fb,17,11,18,8856
hellspawn.gay,akkoma,3.13.2-0-g050bc74,16,16,24,13308
fedi.getimiskon.xyz,akkoma,3.13.2,16,9,12,32348
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,16,15,15,4766
idealists.su,akkoma,3.10.4-1-gebfb617b,16,6,11,1318
mar.archipielago.uno,akkoma,3.13.2,16,13,13,2730
ilja.space,akkoma,3.14.1-727-gd56165c7-use-fep-c16b-formatting-mfm-functions,15,5,5,5950
1d6.icu,akkoma,3.14.1-0-g5ae392f,14,8,13,507
akko.chir.rs,akkoma,3.14.1,14,6,8,13731
crumb.lt,akkoma,3.13.2-0-g050bc74,14,8,19,1042
rail.siberia.work,akkoma,3.7.0-0-g9ebc138b9,14,null,null,12876
social.owotel.com,akkoma,3.9.3,14,2,6,174
meow.church,akkoma,3.10.3-0-g43c5fd5,13,3,5,443
nyan.network,akkoma,3.14.0,13,6,8,9852
yearning.gay,akkoma,3.14.1-0-g5ae392f,13,9,12,16779
fedi.skladka.net,akkoma,3.5.0-0-gd9508474b,13,null,null,1637
fedi.on-a-ps4.lol,akkoma,3.13.2-0-g050bc74,12,9,12,1141
fedi.reimu.info,akkoma,3.13.2-566-gb03edb4f-develop,12,5,8,16819
fops.cloud,akkoma,3.14.1-0-g5ae392f,12,9,12,23484
bv.umbrellix.org,akkoma,3.12.0,12,3,7,24852
second.demae.party,akkoma,3.14.1-2-g5ae392fb,12,13,13,448
s.awoo.dev,akkoma,3.12.0-0-g087d88f-develop,12,5,6,1220
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,12,0,1,74
strelizia.net,akkoma,3.12.2-1646-gb467649a-akkoma,11,5,5,147806
princess.wedding,akkoma,3.12.0,11,6,12,8561
3v.is,akkoma,3.10.2,11,2,5,356
pl.comofas.org,akkoma,3.13.2,11,3,4,74
ponder.a.reallybigh.at,akkoma,3.14.1-2-g5ae392fb,11,5,9,503
pl.catboyindustries.co,akkoma,3.14.1-753-gb441251a-develop,11,4,4,830
letsrulethe.world,akkoma,3.13.2-0-g050bc74,11,1,4,76
a.jerl.zone,akkoma,3.7.1-0-gfef4bae,11,null,null,138
fedi.underpowe.red,akkoma,3.14.0,11,5,9,194
novaparis.art.br,akkoma,3.14.1-0-g5ae392f,11,14,14,406
fedi.tilde.green,akkoma,3.13.2,11,6,6,525
ak.kumis.industries,akkoma,3.14.0-0-g5f765f0,11,9,9,9986
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,11,9,10,690
em.erge.to,akkoma,3.13.3,10,6,7,104
social.rjp.is,akkoma,3.13.3-674-gbbecfb8a-develop,10,7,7,40789
blimey.social,akkoma,3.14.1-0-g5ae392f,10,3,3,656
antani.pm,akkoma,3.14.1-721-gad92e504-develop,10,3,3,3998
nerdfight.online,akkoma,3.14.1-0-g5ae392f,10,6,7,7871
ikbenpiraat.nl,akkoma,3.13.1-0-gc02e343,10,0,2,145
h0tline.miami,akkoma,3.13.2-0-g050bc74,10,6,9,415
ak.zweitekassabitte.jetzt,akkoma,3.13.3-6-g96d0c20b-zkb,10,4,5,5313
social.duniter.org,akkoma,3.13.2-0-g050bc74,10,1,8,5
p.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,6,7,8181
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,10,6,7,7873
zy.gy,akkoma,3.10.4-3-g06971423-yf,9,3,4,9155
akkoma.ascyltos.social,akkoma,3.13.2,9,3,5,147
snack.social,akkoma,3.13.1,9,5,5,13898
cofe.rocks,akkoma,3.14.1-721-gad92e504-sn0w+PX,9,7,8,4299
social.fossee.net,akkoma,3.11.0,9,6,6,978
waow.cat,akkoma,3.13.2,9,3,5,403
club.ctrlist.org,akkoma,3.10.4,9,2,4,634
zia.io,akkoma,3.13.3-673-g834edfcf-develop,9,2,5,595
otlab.dev,akkoma,3.13.2,9,5,6,506
social.nauk.io,akkoma,3.14.1-0-g5ae392f,8,2,4,1208
trans.enby.town,akkoma,3.14.1-721-gad92e504-develop,8,5,5,34434
social.anthropi.st,akkoma,3.13.1,8,4,5,529
social.wedistribute.org,akkoma,3.13.2-0-g050bc74,8,6,8,3146
transfeminine.art,akkoma,3.14.0-0-g5f765f0,8,7,10,423
fedi.kemonomimi.gay,akkoma,3.13.2,8,3,3,3195
hasthebig.gay,akkoma,3.11.0-v3-13-3,8,0,2,94
telex.disinfo.zone,akkoma,3.13.2,8,3,3,411
fedi.isekai.rocks,akkoma,3.13.2,8,4,7,209
um.lugarzinho.top,akkoma,3.10.4,8,2,3,701
pouet.quebec,akkoma,3.10.4,8,3,3,6424
social.harpia.red,akkoma,3.13.2,8,6,11,7355
fedi.catto.garden,akkoma,3.14.1-2-g5ae392fb,8,7,7,271
a.lufimianet.jp,akkoma,3.7.0-0-g9ebc138b9,7,null,null,4107
introvert.social,akkoma,3.14.1-0-g5ae392f,7,1,1,1117
snake.cool,akkoma,3.13.2,7,1,3,84
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,102836
amble.quest,akkoma,3.10.4,7,4,4,1335
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,7,null,null,489
akko.cuddlegirls.cafe,akkoma,3.13.3-7-g88670213,7,3,4,7547
awawa.club,akkoma,3.10.4-1-gebfb617b,7,5,5,3858
fedi.fourhappylions.com,akkoma,3.13.2,7,3,4,877
akkoma.meows.gay,akkoma,3.10.4,7,4,7,74658
social.tudbut.de,akkoma,3.13.3-696-g92e9ca0f-develop,7,6,8,1030
akko.shork.gay,akkoma,3.13.3-0-g963467f,7,6,7,6837
social.goatzone.net,akkoma,3.13.2,7,1,2,150
subby.solutions,akkoma,3.14.1-0-g5ae392f,6,4,4,3621
a.bloodyno.se,akkoma,3.13.3,6,6,6,12183
social.techn1k.de,akkoma,3.14.1-0-g5ae392f,6,4,6,495
typhy.club,akkoma,3.10.2-0-gba1ed37,6,2,2,579
brotka.st,akkoma,3.14.1-721-gad92e504-develop,6,4,8,79145
people.unfoo.net,akkoma,3.12.2,6,1,2,76
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,4,4,277
raki.club,akkoma,3.14.1-0-g5ae392f,6,1,1,509
soc.hyena.network,akkoma,3.13.2,6,1,1,200
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,817
life.starly.blue,akkoma,3.14.1-0-g5ae392f,6,4,4,1238
social.nihil.gay,akkoma,3.12.0,6,4,5,2652
akko.lea.moe,akkoma,3.13.2-0-g050bc74,6,1,1,11
oopsall.gay,akkoma,3.14.0-8-g5f765f05,6,2,4,1552
a.tela.moe,akkoma,3.13.2,6,3,4,32300
class.lunanova.dev,akkoma,3.13.2,6,4,6,8171
pleroma.neuromante.net,akkoma,3.14.1-2-g5ae392fb,6,2,2,7656
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,5,66633
idiomdrottning.org,akkoma,3.14.1-2-g5ae392fb,6,3,4,18298
duckchat.me,akkoma,3.13.2,6,3,6,6
outmo.de,akkoma,3.14.0-8-g5f765f05,6,4,5,1403
brettvormkopf.de,akkoma,3.14.0,6,1,2,574
santadog.social,akkoma,3.9.3-0-g9d7c877,6,5,5,180
akkoma.tomkrizan.com,akkoma,3.13.2,6,5,6,235
social.privacypolicyga.me,akkoma,3.13.3,6,2,7,44
meow.morecats.net,akkoma,3.14.1-0-g5ae392f,6,2,5,2
fedi.aria.dog,akkoma,3.13.3-0-g963467f,6,4,5,12940
nerdcore.social,akkoma,3.14.0,5,1,1,11
final.town,akkoma,3.10.4-0-g0af8e93,5,3,5,9015
social.baradoz.cloud,akkoma,3.10.4,5,2,2,1294
fedi.worf.win,akkoma,3.14.0,5,3,3,655
awawa.cat,akkoma,3.10.4,5,4,4,1211
p.umbriel.fr,akkoma,3.13.3-175-g0fb19896,5,1,1,71910
vyos.social,akkoma,3.10.4,5,0,3,1212
ak.angelstrapped.com,akkoma,3.13.3-3-g585b2389-angelstrapped,5,4,5,13864
galaxians.garden,akkoma,3.13.3-1-g5a8a35f9,5,3,5,1492
sns.minovsky.space,akkoma,3.13.3-175-g0fb19896,5,2,4,21793
tirnanog.space,akkoma,3.14.0,5,4,6,12650
phantomthieves.net,akkoma,3.13.2-2-gf59132d5,5,4,4,3613
pleroma.elinvention.ovh,akkoma,3.13.2,5,3,4,1934
cryptid.cafe,akkoma,3.13.3,5,3,3,476
kitty.haus,akkoma,3.14.1-5-g8a9f522f,5,1,2,15778
bemrose.social,akkoma,3.10.4-1-gebfb617b,5,1,2,688
cocaine.moe,akkoma,2.5.2-0-gf91903566-develop,5,null,null,5511
microbe.vital.org.nz,akkoma,3.14.1-0-g5ae392f,5,1,3,5092
oma.xy-space.de,akkoma,3.11.0,5,0,0,0
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,5,1,1,20
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,5,null,null,86
beep.flawbee.net,akkoma,3.13.2-614-g3ff0f46b-develop,5,4,4,1026
f.openbdsm.org,akkoma,3.13.3,5,2,3,22
fediverse.elbehnon.de,akkoma,3.13.2,5,3,4,19
social.unitoo.it,akkoma,3.13.3,4,2,2,659
ostfrie.se,akkoma,3.14.1-0-g5ae392f,4,4,4,1215
soc.feditime.com,akkoma,3.13.3,4,4,4,1561
pl.inu.is,akkoma,3.13.1,4,3,3,80
sapphic.engineer,akkoma,3.12.2,4,2,4,4409
hazymaze.club,akkoma,3.11.0,4,1,1,40
gay.lesaoras.xyz,akkoma,3.13.3,4,1,1,5435
notes.whatthefuck.computer,akkoma,3.13.2,4,4,4,4501
kneel.before.dog,akkoma,3.13.3,4,2,2,1695
dlvn.cc,akkoma,3.14.1-2-g5ae392fb,4,4,5,571
hi.nighten.fr,akkoma,3.13.2-0-g050bc74,4,1,3,1031
luna.vg,akkoma,3.14.1-2-g5ae392fb,4,1,1,12770
lausitz.social,akkoma,3.8.0-0-gccae7ef,4,1,1,0
va-11-hall-a.cafe,akkoma,3.14.1,4,3,3,15779
fedi.anarchy.moe,akkoma,3.13.2,4,2,4,1099
social.chaos.koeln,akkoma,3.10.4-606-g1063b7da-develop,4,1,1,123
taffytavern.com,akkoma,3.10.4-1-gebfb617b,4,1,2,48
social.bakdos.de,akkoma,3.14.1-2-g5ae392fb,4,2,3,71
universe.feliver.se,akkoma,3.13.2,4,3,3,3669
forcefemm.ing,akkoma,3.13.3,4,2,2,907
halo.heavenwurld.net,akkoma,3.13.2,4,2,4,7
norn.moe,akkoma,3.14.1-2-g5ae392fb,4,2,4,130
ak.cute.rest,akkoma,3.14.0,4,3,3,135
lesbian.school,akkoma,3.13.2-0-g050bc74,4,3,5,54
hub.islamhowto.com,akkoma,3.14.1-3-g4f429623,4,2,4,2
akkoma.miaowi.ng,akkoma,3.13.2-0-g050bc74,4,1,3,693
social.emarhavil.com,akkoma,3.13.2,4,3,4,90
portal.gb0.dev,akkoma,3.14.1-2-g5ae392fb,4,4,4,844
turbotime.turboteam.xyz,akkoma,3.10.3,4,1,1,436
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,1,2,282
ak.auriga.dev,akkoma,3.13.2-0-g2d44366da,4,1,3,3
fediverse.lavcorps.xyz,akkoma,3.10.4,4,1,1,12
stoner.cafe,akkoma,3.13.3-0-g963467f,4,2,4,3
social.vlhl.dev,akkoma,3.12.2,3,2,4,19528
akko.lightnovel-dungeon.de,akkoma,3.13.3,3,1,1,3188
tinylad.social,akkoma,3.13.2-0-g050bc74,3,1,3,1083
post.nuro.lol,akkoma,3.13.2,3,3,3,545
distraction.party,akkoma,3.14.1-759-g46c76359,3,1,1,4875
social.minbash.de,akkoma,3.12.2,3,1,2,43
fuzzyroots.net,akkoma,3.13.2-0-g050bc74,3,1,2,893
akk.fedcast.ch,akkoma,3.14.1-0-g5ae392f,3,1,3,3509
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,2,2,1968
akkm.moongazer.net,akkoma,3.14.1-0-g5ae392f,3,3,3,922
social.zell-mbc.com,akkoma,3.14.1-721-gad92e504,3,1,1,242
couch.beerriot.com,akkoma,3.14.0,3,2,2,1358
castoranxieux.ca,akkoma,3.13.2,3,1,2,27
remolino.town,akkoma,3.13.3-0-g963467f,3,3,3,168
social.ventora.net,akkoma,3.13.3-0-g963467f,3,1,2,307
pleroma.chaoswit.ch,akkoma,3.13.2,3,3,3,165
akkoma.thesandbox.net,akkoma,3.14.1,3,2,3,1057
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,2,2,14903
akkoma.xn--pikabl-0xa.se,akkoma,3.14.0,3,1,2,613
fedi.lamer-ethos.site,akkoma,3.13.1-0-gc02e343,3,1,1,1394
social.fringesec.ca,akkoma,3.14.1-0-g5ae392f,3,3,3,239
social.wuatek.is,akkoma,3.13.3,3,2,2,1589
12xu.xyz,akkoma,3.14.1-0-g5ae392f,3,2,2,717
stroud.social,akkoma,3.13.2,3,3,3,227
t.hermine.in,akkoma,3.14.1-0-g5ae392f,3,1,1,584
deep13.social,akkoma,3.14.1-0-g5ae392f,3,3,3,208
nolineage.com,akkoma,3.9.3-0-g9d7c877,3,1,1,3785
solitary.social,akkoma,3.14.0,3,0,3,621
ambrosia.cafe,akkoma,3.13.2-0-g050bc74,3,2,2,825
industryplant.club,akkoma,3.13.3,3,3,4,255
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,1,1,1286
soc.kouett.net.eu.org,akkoma,3.13.3-0-g963467f,3,3,3,21078
silvernight.social,akkoma,3.13.3,3,1,1,5352
transient.garden,akkoma,3.3.1-0-gc0eecb55b-develop,3,null,null,3
akkoma.chez.chat,akkoma,3.13.3-0-g294de93,3,3,3,1042
akkoma.paranoiamachinery.com,akkoma,3.13.1,3,1,2,608
a.pancaketown.net,akkoma,3.13.2,3,0,3,63
ublog.kimapr.net,akkoma,3.13.2,3,3,3,1897
fedi.pregnant.horse,akkoma,3.13.2-0-g050bc74,3,2,3,159
nbh.ax,akkoma,3.14.1-2-g5ae392fb,3,3,3,869
fedi.rubikoid.ru,akkoma,3.13.2,3,1,1,11
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,3,null,null,7
sherlockholmes.social,akkoma,3.10.2,3,2,3,3539
volatile.whimsicalforest.net,akkoma,3.14.1-wf-42-g74b3e470-uad92e504d-trunk,3,3,3,23
akko.innumerable-wounds.com,akkoma,3.13.3-0-g963467f,3,3,3,20
akko.erincandescent.net,akkoma,3.13.2,3,2,2,2780
fedi.enbyinsi.de,akkoma,3.14.0-8-g5f765f05,3,2,2,1405
ak.parcero.casa,akkoma,3.14.1-0-g5ae392f,3,3,3,626
lotor.network,akkoma,3.13.2,3,2,2,8024
fedi.quiet.horse,akkoma,3.13.2,3,1,2,6960
ap.nil.im,akkoma,3.13.2,3,2,3,1653
akko.drgn.gay,akkoma,3.13.2,3,3,3,614
soc.haj.gay,akkoma,3.11.0-0-ga03f3a9,3,2,2,556
social.sqrts.net,akkoma,3.14.1-0-g5ae392f,3,1,3,185
f.matdoes.dev,akkoma,3.13.2,3,2,3,335
social.notandy.de,akkoma,3.14.1-0-g5ae392f,3,2,2,0
fedi.welterde.de,akkoma,3.13.2,3,2,3,1
akkoma.4869.homes,akkoma,3.14.1-2-g5ae392fb,2,2,2,2376
social.shadowfacts.net,akkoma,3.14.1-2-g5ae392fb,2,2,2,18555
opayq.social,akkoma,3.8.0,2,1,3,82
cuche.cc,akkoma,3.14.1-0-g5ae392f,2,1,2,455
thepage.house,akkoma,3.12.0-0-gd71d523,2,1,2,2884
akkoma.becutewith.me,akkoma,3.14.1-2-g5ae392fb,2,2,2,183
pleroma.frickalou.com,akkoma,3.11.0,2,1,1,23
rapidsloth.xyz,akkoma,3.14.1-721-gad92e504-develop,2,1,1,1
akko.isabelroses.com,akkoma,3.14.0,2,1,2,2698
a.n0id.space,akkoma,3.14.1-0-g5ae392f,2,1,2,13864
toepi.moe,akkoma,3.13.2,2,1,2,1353
social.khromatic-myst.com,akkoma,3.9.3-28-g9d7c877d,2,1,1,405
akkoma.yokkin.com,akkoma,3.14.0,2,2,3,298
agora.echelon.pl,akkoma,3.14.0,2,1,1,14584
radiofreegreenland.org,akkoma,3.14.1-0-g5ae392f,2,2,2,1015
fedi.pavluk.org,akkoma,3.13.2,2,1,2,1024
fedi.konsolenknecht.de,akkoma,3.14.1-0-g5ae392f,2,2,2,0
omemoji.net,akkoma,3.14.1-0-g5ae392f,2,1,2,349
void.0x0a.de,akkoma,3.13.2,2,1,1,400
enby.army,akkoma,3.12.0,2,2,2,29
avery.garden,akkoma,3.14.0,2,2,2,31
