domain,application,version,accounts,MAU,HYAU,posts
aprelay.real-ity.com,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
pubrelay.moegirl.live,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
c9e664de3c4640278b5024636d29d8e3.gothloli.club,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
relay.tools.c30.life,activity-relay,0.1.0-cpp,42,42,42,0
anagora.org,Agora of Flancia,0.1.0,134,10,20,49228
ahoukuse.me,ahodon,0.1.0,2,null,null,4833
aigrowth.social,ai-social,1.0.0,140,null,null,31979
fe.disroot.org,akkoma,3.19.0-0-g4ceb81a--stable-,4387,450,996,84236
cache.blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1977,67,126,689007
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1976,66,126,688588
fedi.absturztau.be,akkoma,3.19.0-340-g1b4016c7-develop,1399,72,114,980366
genserver.social,akkoma,3.19.0-0-g4ceb81a--stable-,1064,34,70,9885
outerheaven.club,akkoma,3.20.0-0-g98fcccc--stable-,932,89,133,616606
miraiverse.xyz,akkoma,3.20.0-0-g98fcccc--stable-,840,47,120,63709
rebelbase.site,akkoma,3.16.0-0-g6d88834,362,27,37,28141
pleroma.envs.net,akkoma,3.19.0-0-g4ceb81a--stable-,355,45,92,70175
nixnet.social,akkoma,3.13.2-0-g050bc74,320,14,26,30847
media.nixnet.social,akkoma,3.13.2-0-g050bc74,320,15,25,30856
brain.worm.pink,akkoma,3.15.2,294,77,134,182860
soc.punktrash.club,akkoma,3.18.1,236,20,34,76075
donotsta.re,akkoma,3.19.0-0-g4ceb81a--stable-,225,84,118,206016
b.donotsta.re,akkoma,3.19.0-0-g4ceb81a--stable-,225,85,117,207628
a.donotsta.re,akkoma,3.19.0-0-g4ceb81a--stable-,225,85,117,207628
labyrinth.zone,akkoma,3.20.0,221,66,90,331625
ak.vern.cc,akkoma,3.20.0,208,12,20,79960
infosec.place,akkoma,3.20.0,169,17,24,5662
void.lgbt,akkoma,3.19.0-0-g4ceb81a--stable-,160,63,101,125347
bdx.town,akkoma,3.19.0-0-g6a7695d,133,18,49,29517
pleasetf.me,akkoma,3.17.0-0-g5476ea446-main,131,75,97,31833
media.pleasetf.me,akkoma,3.17.0-0-g5476ea446-main,131,75,97,31833
akko.wtf,akkoma,3.20.0-1607-gd78d3e4f-akko-wtf,125,42,58,271332
social.translunar.academy,akkoma,3.18.1-0-g792385f--stable-,119,45,74,231854
cooltrans.men,akkoma,3.15.2,115,16,24,23682
channel.coolstation.space,akkoma,3.13.2-3-gdc2f0d3b-wl-stable,113,50,123,29575
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,100,4,8,87774
headpat.cafe,akkoma,3.15.1-0-g7eec493,96,14,20,1332
synthpals.social,akkoma,3.13.2,90,19,68,4317
posting.isincredibly.gay,akkoma,3.15.2+wl1,88,17,25,11367
social.kernel.org,akkoma,3.19.0,87,40,53,16802
kowelenz.social,akkoma,3.18.1-0-g792385f--stable-,85,8,10,12907
migration.kowelenz.social,akkoma,3.18.1-0-g792385f--stable-,85,7,10,12986
media.kowelenz.social,akkoma,3.18.1-0-g792385f--stable-,85,7,10,12986
froth.zone,akkoma,3.19.0-3464-g142288bd-froth-zone,78,7,10,144604
radbloxia.online,akkoma,3.19.0-4-ge325af91-persona,77,42,90,39695
ihatebeinga.live,akkoma,3.20.0,70,11,13,289834
fedi.tesaguri.club,akkoma,3.19.0,68,9,14,23993
boylove.online,akkoma,3.19.0-1-g90212731-persona,68,51,53,2578
revpara.onl,akkoma,3.19.0-0-g4ceb81a--stable-,67,54,54,2499
gosuslugi.social,akkoma,3.8.0,66,4,6,322
akkoma.noellabo.jp,akkoma,3.15.2-0-g5bceb1d,57,10,26,866
weague.awful.cloud,akkoma,3.15.2-wl-stable+wl1,56,22,31,5784
rail.siberia.work,akkoma,3.15.2-0-ge924294a2,55,18,42,27542
lebensraum.slavery.trade,akkoma,3.10.2,55,42,44,8410
fedi.catto.garden,akkoma,3.18.1,53,15,24,26021
social.duniter.org,akkoma,3.13.2-0-g050bc74,53,9,36,398
ak.kawen.space,akkoma,3.20.0-0-ga37c138--develop-,52,19,23,99663
suya.place,akkoma,3.18.1-1163-g064f563c-suyaplace,50,18,26,76490
uchu-teien.com,akkoma,3.19.0,48,10,13,22887
nuages.cloud,akkoma,3.19.0-0-g5fca2e5--develop-,47,10,49,371
kitty.haus,akkoma,3.18.1-321-g18043375-develop,44,3,8,25584
crimew.gay,akkoma,3.15.2-945-g5beb286b-develop,44,5,11,63966
woem.space,akkoma,3.20.0,39,12,21,215613
larkspur.one,akkoma,3.20.0-436-gaab3474e-lark-develop,36,5,6,6101
social.qunn.eu,akkoma,3.20.0-0-g98fcccc--stable-,36,4,10,1581
netzsphaere.xyz,akkoma,3.19.0-0-g4ceb81a--stable-,36,10,17,196383
media.larkspur.one,akkoma,3.20.0-436-gaab3474e-lark-develop,36,4,6,6113
tailswish.industries,akkoma,3.18.1-2-ge9452136-tailswish,35,7,10,14037
novaparis.art.br,akkoma,3.17.0-0-g06589d9--stable-,35,3,13,1991
zia.io,akkoma,3.17.0-178-g816d2332-develop,35,5,30,2923
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,35,null,null,173
sweet.succubi.services,akkoma,3.19.0,34,6,8,5745
brainport.social,akkoma,3.20.0,34,0,2,4
b.florp.social,akkoma,3.15.2,33,15,21,6227
a.florp.social,akkoma,3.15.2,33,15,21,6227
c.florp.social,akkoma,3.15.2,33,15,21,6227
social.afontaine.dev,akkoma,3.19.0,32,5,29,90
florp.social,akkoma,3.15.2,32,14,21,6194
kill-corporations.enterprises,akkoma,3.15.2-0-g5bceb1d,32,10,15,17192
akkoma.mellivora.social,akkoma,3.15.1-0-g4b959437f-wl-stable,32,13,19,12181
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,31,3,5,1473
pl.ugh.im,akkoma,3.19.0,31,5,23,743
fedinet.waltuh.cyou,akkoma,3.19.0-443-gb4dead4c,31,14,32,16296
PL.UGH.IM,akkoma,3.19.0,31,5,22,746
cache.blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,31,3,5,1473
upload.blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,31,3,5,1473
bemrose.social,akkoma,3.10.4-1-gebfb617b,30,1,2,1747
iscute.moe,akkoma,3.10.4,28,5,5,140304
akkoma.probablytoo.online,akkoma,3.16.0-60-g6d88834f,28,5,27,184
sivokon.me,akkoma,3.16.0-60-g6d88834f,28,5,27,184
www.idealists.su,akkoma,3.10.4-1-gebfb617b,28,8,26,1048
westergaard.social,akkoma,3.20.0,27,3,3,6690
idealists.su,akkoma,3.10.4-1-gebfb617b,27,7,25,1044
ng.cathoderay.tube,akkoma,3.15.2-0-g5bceb1d,26,17,18,9358
social.snamellit.com,akkoma,3.19.0,26,3,19,299
akk.novalug.org,akkoma,3.15.2-0-g5bceb1d,26,9,13,339
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,0,2,2443
agda.club,akkoma,3.17.0-0-g06589d9--stable-,25,1,2,658
xyzzy.link,akkoma,3.19.0,25,12,15,65981
ak.auriga.dev,akkoma,3.15.2-0-gcb3242536,25,4,19,174
yourwalls.today,akkoma,3.20.0-668-gbd9c91c6-yourwalls-today,24,14,20,52566
pinksheep.org,akkoma,3.17.0-0-g06589d9--stable-,24,1,2,1308
novo-atlantis.null.media,akkoma,3.15.2,24,2,5,1165
nerd.town,akkoma,3.13.2,24,4,21,68
eggware.social,akkoma,3.16.0-72-ga5683966-develop,24,10,15,1188
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,24,6,10,1278
media.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,24,6,10,1278
mar.archipielago.uno,akkoma,3.20.0,23,13,20,2225
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,22,11,13,8349
pleroma.viridianpatriots.com,akkoma,3.15.1-0-g7eec493,22,5,8,14665
java.duke.social,akkoma,3.19.0,22,12,15,30416
akko.chir.rs,akkoma,3.19.0,21,7,9,24785
akko.staging.e2net.social,akkoma,3.13.2-0-gbee10ea-develop,21,1,18,244
peertube.chir.rs,akkoma,3.19.0,21,7,9,24804
fedi.seriousbusiness.international,akkoma,3.19.0-0-g4ceb81a--stable-,20,5,6,10861
fedi.rubikoid.ru,akkoma,3.19.0,20,1,16,12
fff.fo.am,akkoma,3.15.2-0-g5bceb1d,20,5,9,2068
akkoma.0pt.dpdns.org,akkoma,3.19.0,20,1,18,81
mastos.online,akkoma,3.19.0,19,5,18,126
social.privacypolicyga.me,akkoma,3.13.3,19,1,1,284
is.badat.dev,akkoma,3.19.0,18,2,3,52615
fedi.pregnant.horse,akkoma,3.15.2,17,5,7,738
nyan.network,akkoma,3.19.0,17,9,12,19931
ilja.space,akkoma,3.20.0,17,3,5,7024
social.owotel.com,akkoma,3.15.1,17,2,3,183
fedi.tilde.green,akkoma,3.19.0,17,2,8,721
social.dongerz.one,akkoma,3.18.1-0-g792385f--stable-,17,2,16,45
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,17,0,0,74
media.ilja.space,akkoma,3.20.0,17,2,5,7028
ak.zweitekassabitte.jetzt,akkoma,3.15.2,16,5,6,6972
akkoma.ascyltos.social,akkoma,3.19.0,15,3,4,214
masto.cantlin.co,akkoma,3.18.1,15,2,14,136
magic.win,akkoma,3.13.2-0-g050bc74,15,1,2,82
ak.kumis.industries,akkoma,3.18.0-0-g12bccbb--stable-,15,10,13,20801
mastodon.sortiedebanque.org,akkoma,3.19.0-0-g4ceb81a--stable-,15,15,15,26
fedi.fourhappylions.com,akkoma,3.13.2,14,2,2,1311
typhy.club,akkoma,3.10.2-0-gba1ed37,14,2,3,734
nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,7,7,10830
zy.gy,akkoma,3.10.4-3-g06971423-yf,14,2,2,18725
99finches.com,akkoma,3.17.0-2-g95c75e2c-podman-WIP,14,3,9,237
crabsin.space,akkoma,3.19.0,14,2,4,1419
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,7,7,10825
social.tudbut.de,akkoma,3.16.0-60-g6d88834f,13,3,5,6256
bv.umbrellix.org,akkoma,3.15.2,13,3,7,27169
a.bloodyno.se,akkoma,3.15.2,13,4,10,28236
awawa.club,akkoma,3.18.1,13,5,8,5500
fops.cloud,akkoma,3.20.0-0-g98fcccc--stable-,13,10,11,67756
fedi.underpowe.red,akkoma,3.18.1-0-g792385f--stable-,13,3,7,237
agora-eu.com,akkoma,3.17.0,13,6,9,1332
fedi.reimu.info,akkoma,3.19.0-340-g1b4016c7-develop,12,4,5,23510
subby.solutions,akkoma,3.19.0-0-g4ceb81a--stable-,12,7,7,5279
social.wopr.systems,akkoma,3.17.0-0-g089a7be-develop,12,11,12,896
cofe.rocks,akkoma,3.19.0-1418-g1830e87b-sn0w+PX,11,8,10,19912
pl.comofas.org,akkoma,3.13.2,11,2,4,81
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,11,4,4,1160
idiomdrottning.org,akkoma,3.19.0,11,3,3,20367
pl.catboyindustries.co,akkoma,3.19.0-430-g6bf627a5-develop,11,2,5,2071
social.rjp.is,akkoma,3.16.0-makepkg,11,8,8,50406
fedi.kemonomimi.gay,akkoma,3.19.0,11,2,3,4596
strelizia.net,akkoma,3.15.2-2033-gf2c562cc-akkoma,11,5,5,174812
diclonius.princess.wedding,akkoma,3.18.1,11,6,8,3765
az-social.xyz,akkoma,3.18.1,11,5,9,1787
ibbtown.com,akkoma,3.19.0-0-g4ceb81a--stable-,11,4,24,234
social.denkstrom.org,akkoma,3.19.0-0-gb4edcc0--develop-,11,3,7,348
akkoma.linuxposting.xyz,akkoma,3.17.0,11,1,10,216
social.thirdculture.top,akkoma,3.20.0-2-g6c73e254,10,4,9,442
social.vlhl.dev,akkoma,3.20.0,10,11,11,47871
outmo.de,akkoma,3.20.0,10,4,7,2034
lesbian.school,akkoma,3.16.0-0-g6d88834,10,3,4,389
turbotime.turboteam.xyz,akkoma,3.15.2,10,1,1,458
antani.pm,akkoma,3.17.0-123-gb4429265-develop,9,2,2,1118
akko.lightnovel-dungeon.de,akkoma,3.20.0,9,1,1,9772
fedi.pavluk.org,akkoma,3.18.1,9,1,1,1405
forcefemm.ing,akkoma,3.19.0,9,3,3,2237
xscape.zclan.cc,akkoma,3.18.1,9,8,9,21748
awawa.cat,akkoma,3.17.0-1-g47e13a1e,9,5,8,3551
social.wedistribute.org,akkoma,3.18.1-0-g792385f--stable-,9,5,6,4907
otlab.dev,akkoma,3.19.0,9,5,6,577
waow.cat,akkoma,3.15.2,9,2,3,448
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,6,6,1753
fedi.enbyinsi.de,akkoma,3.18.1,9,1,2,9656
akkoma.transage.dev,akkoma,3.19.0,9,2,8,1241
cosmidsportal.com,akkoma,3.15.2-wl-stable+wl1,9,5,9,499
fedi.waow.cat,akkoma,3.15.2,9,2,3,450
meow.morecats.net,akkoma,3.20.0-0-g98fcccc--stable-,9,2,8,17
fedi.pathsecho.quest,akkoma,3.20.0-0-g98fcccc--stable-,8,5,8,319
taffytavern.com,akkoma,3.18.1,8,1,1,60
telex.disinfo.zone,akkoma,3.15.2,8,0,1,420
um.lugarzinho.top,akkoma,3.10.4,8,2,2,1005
akkoma.shi4home.com,akkoma,3.13.2,8,3,6,145
santacruz.nexus,akkoma,3.15.2,8,0,0,4
ak.hieda.moe,akkoma,3.17.0,8,6,8,615
akkoma.epicboobs.sex,akkoma,3.19.0,8,8,9,82
social.governmentbrainwaves.info,akkoma,3.18.1,8,2,8,2
north.6-7.city,akkoma,3.19.0,8,5,9,1457
menphina.goatzone.net,akkoma,3.20.0,8,1,8,4
introvert.social,akkoma,3.20.0-0-g98fcccc--stable-,7,1,1,1233
parcero.casa,akkoma,3.20.0-0-g98fcccc--stable-,7,3,4,8457
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,1,2,6662
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,131502
amble.quest,akkoma,3.18.1,7,3,3,1521
snake.cool,akkoma,3.19.0,7,1,1,94
ublog.kimapr.net,akkoma,3.20.0,7,4,6,26646
life.starly.blue,akkoma,3.17.0-0-g06589d9--stable-,7,5,5,1742
awesomefreakingbunnies.online,akkoma,3.20.0,7,6,7,1495
cryptid.cafe,akkoma,3.19.0,7,6,6,6010
xhais.love,akkoma,3.19.0,7,3,7,13
samplers.hal-contract.org,akkoma,3.9.3-0-g9d7c877,7,1,6,736
akko.woof.monster,akkoma,3.18.1,7,3,5,1040
fedi.danis.one,akkoma,3.17.0,7,0,2,141
social.oss.zone,akkoma,3.19.0,7,1,8,3
oopsall.gay,akkoma,3.20.0,6,2,2,2237
social.nihil.gay,akkoma,3.15.2,6,4,4,3173
people.unfoo.net,akkoma,3.15.2,6,2,2,301
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,1172
a.tela.moe,akkoma,3.13.2,6,3,3,57478
social.techn1k.de,akkoma,3.19.0-0-g4ceb81a--stable-,6,5,6,445
social.fringesec.ca,akkoma,3.20.0-0-g98fcccc--stable-,6,2,2,371
yap.pony.biz,akkoma,3.20.0,6,6,6,2165
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,3,88999
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,1,2,151
soc.megatokyo.moe,akkoma,3.15.2-0-g5bceb1d,6,5,5,30864
raki.club,akkoma,3.20.0-0-g98fcccc--stable-,6,1,1,547
p.changeme.fr.eu.org,akkoma,3.19.0,6,1,1,521
semtex.social,akkoma,3.13.2,6,1,1,9
akkoma.tomkrizan.com,akkoma,3.15.2,6,1,1,46
stoner.cafe,akkoma,3.20.0-0-g98fcccc--stable-,6,6,6,0
bot.girldat.ing,akkoma,3.19.0-9-ge213f569-mistress,6,5,6,748
fedi.sillyjune.xyz,akkoma,3.17.0-0-g06589d9--stable-,6,1,3,114
masto.neuille.ovh,akkoma,3.18.1,6,2,5,182
social.bsdlab.au,akkoma,3.20.0,6,6,6,3079
social.baradoz.cloud,akkoma,3.19.0,5,1,3,1300
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,4,5,17812
fedi.worf.win,akkoma,3.15.2,5,3,3,776
ak.pandastr.eu,akkoma,3.18.1,5,4,5,13080
nou.fai.st,akkoma,3.18.1-0-g792385f--stable-,5,5,6,924
castoranxieux.ca,akkoma,3.17.0,5,1,4,1
social.zell-mbc.com,akkoma,3.18.0,5,3,4,107
p.umbriel.fr,akkoma,3.20.0,5,1,1,73643
sns.minovsky.space,akkoma,3.18.1,5,2,4,22351
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,5,null,null,121
fediverse.elbehnon.de,akkoma,3.19.0,5,2,4,20
cocaine.moe,akkoma,3.17.0-0-g06589d9--stable-,5,0,0,5513
beep.flawbee.net,akkoma,3.17.0-209-g7b9a0e6d-develop,5,4,4,1441
fedi.anarchy.moe,akkoma,3.19.0,5,3,4,1315
agora.co-science.fr,akkoma,3.18.1-321-g18043375-develop,5,2,3,58
universe.feliver.se,akkoma,3.20.0,5,3,4,199
fabula.schizophreni.ca,akkoma,3.19.0-0-g4ceb81a--stable-,5,2,5,2572
amik.eco,akkoma,3.19.0,5,4,23,261
fido.ebash.it,akkoma,3.19.0,5,4,5,973
fedi.aria.dog,akkoma,3.15.2-0-g5bceb1d,5,1,1,19886
akko.catgirlpatchouli.online,akkoma,3.18.1,5,1,12,63
fedi.walnutquacks.net,akkoma,3.20.0,5,2,2,0
class.lunanova.dev,akkoma,3.15.2,5,3,4,30266
akkoma.yokkin.com,akkoma,3.19.0,4,2,7,447
pleroma.neuromante.net,akkoma,3.19.0-0-g4ceb81a--stable-,4,3,4,8361
akkoma.adamski2003.lol,akkoma,3.19.0-408-g4a810bb2-develop,4,2,4,10
gay.lesaoras.xyz,akkoma,3.19.0-0-g4ceb81a--stable-,4,1,1,5545
notes.whatthefuck.computer,akkoma,3.19.0,4,3,4,5168
arcanekittens.xyz,akkoma,3.20.0,4,4,5,3664
blumenwie.se,akkoma,3.19.0,4,5,5,4257
stroud.social,akkoma,3.20.0,4,4,4,1944
social.unitoo.it,akkoma,3.19.0,4,2,2,602
f.gp-net.de,akkoma,3.19.0-444-g5c711046-develop,4,3,4,217
soc.kouett.net.eu.org,akkoma,3.19.0-0-g4ceb81a--stable-,4,3,4,30847
soc.feditime.com,akkoma,3.19.0,4,2,4,3316
tinylad.social,akkoma,3.20.0-0-g98fcccc--stable-,4,2,3,1768
soc.femme.cat,akkoma,3.19.0-0-g4ceb81a--stable-,4,1,1,1001
hi.nighten.fr,akkoma,3.19.0-0-g4ceb81a--stable-,4,1,2,2948
manganiello.eu,akkoma,3.19.0-445-g78584918-blacklight-dev,4,2,3,1483
fedi.rubedo.gay,akkoma,3.15.2,4,2,2,16283
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,4,1,1,1293
phantomthieves.net,akkoma,3.15.2,4,2,2,5342
lotor.network,akkoma,3.15.2,4,2,2,12066
brettvormkopf.de,akkoma,3.19.0,4,2,3,107
social.chaos.koeln,akkoma,3.15.2-1290-g487196cc-develop,4,1,1,125
ak.cute.rest,akkoma,3.20.0,4,3,3,137
social.bakdos.de,akkoma,3.16.0,4,2,2,84
va-11-hall-a.cafe,akkoma,3.20.0,4,2,3,15838
nbh.ax,akkoma,3.19.0,4,1,1,7044
akko.innumerable-wounds.com,akkoma,3.18.1-0-g792385f--stable-,4,3,3,133
volatile.whimsicalforest.net,akkoma,3.19.0-wf-219-g9f19e67d-u6bf627a51-trunk,4,4,4,174
darkholme.xyz,akkoma,3.13.2,4,0,4,2
social.emarhavil.com,akkoma,3.13.2,4,1,1,402
f.matdoes.dev,akkoma,3.16.0-51-gd4a86697-develop,4,1,4,673
ak.wiki.systems,akkoma,3.19.0-1-g43723fca,4,3,5,98
akkoma.libre.tw,akkoma,3.19.0,4,2,4,167
fedi.quiet.horse,akkoma,3.17.0,4,2,3,11601
fullyfunctional.cafe,akkoma,3.19.0,4,4,4,154
social.asbestos.restaurant,akkoma,3.19.0,4,3,4,27
ak.pobierz.net,akkoma,3.20.0,4,4,4,113
akkoma.rhadamanthe.ch,akkoma,3.17.0,4,0,1,0
portal.gb0.dev,akkoma,3.19.0,4,2,3,1791
akkm.kikowiwu.com,akkoma,3.17.0,4,1,4,356
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,0,0,287
i.notes.whatthefuck.computer,akkoma,3.19.0,4,3,4,5168
government-secrets.nbh.ax,akkoma,3.19.0,4,1,1,7050
www.brettvormkopf.de,akkoma,3.19.0,4,2,3,107
media.social.emarhavil.com,akkoma,3.13.2,4,1,1,407
media.arcanekittens.xyz,akkoma,3.20.0,4,4,5,3687
social.lamb.pet,akkoma,3.9.3-0-g9d7c877,4,2,2,268
social.wuatek.is,akkoma,3.18.1,4,3,3,2732
fedi.kitty.tel,akkoma,3.19.0-0-g4ceb81a--stable-,4,3,4,912
12xu.xyz,akkoma,3.16.0-0-g6d88834,3,2,2,2034
akkoma.thesandbox.net,akkoma,3.18.1,3,2,2,1988
akkm.moongazer.net,akkoma,3.19.0-0-g4ceb81a--stable-,3,3,3,2532
piperco.global,akkoma,3.19.0,3,3,3,6644
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,2,2,23441
akk.fedcast.ch,akkoma,3.19.0-0-g4ceb81a--stable-,3,1,1,17756
social.arpakuut.io,akkoma,3.19.0,3,1,1,13
social.imastags.com,akkoma,3.10.4,3,0,0,17303
remolino.town,akkoma,3.19.0-0-g4ceb81a--stable-,3,3,3,179
post.nuro.lol,akkoma,3.18.1,3,2,3,777
couch.beerriot.com,akkoma,3.18.0,3,2,2,2011
socia.low5.de,akkoma,3.17.0,3,1,2,667
distraction.party,akkoma,3.19.0-1410-g26fdc78f,3,1,1,9054
mic.sumiinix.moe,akkoma,3.18.0-0-g12bccbb--stable-,3,1,3,669
alceawis.com,akkoma,3.15.2-0-g5bceb1d,3,1,1,1536
soc.port0.org,akkoma,3.16.0-0-g6d88834,3,2,3,1911
akkoma.alster.space,akkoma,3.20.0-0-g98fcccc--stable-,3,3,3,2002
axbom.me,akkoma,3.18.1-0-g792385f--stable-,3,2,2,2758
fedi.omaera.org,akkoma,3.16.0-0-g6d88834,3,1,2,34
berkeley.edu.pl,akkoma,3.20.0,3,2,3,2945
akkoma.xn--pikabl-0xa.se,akkoma,3.20.0,3,1,2,1462
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,1,2,1029
deep13.social,akkoma,3.20.0-0-g98fcccc--stable-,3,1,1,312
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,0,0,1385
transient.garden,akkoma,3.17.0-0-g06589d9--stable-,3,1,1,3
stellers.gay,akkoma,3.17.0,3,2,2,47
sy.nthia.dev,akkoma,3.18.1-0-g792385f--stable-,3,2,2,3223
akko.erincandescent.net,akkoma,3.19.0,3,2,2,5393
ap.nil.im,akkoma,3.15.1,3,2,3,2048
fedi.shuppy.org,akkoma,3.15.2,3,2,3,727
akko.drgn.gay,akkoma,3.15.1,3,2,2,1941
akkoma.chez.chat,akkoma,3.18.1,3,3,3,1843
home.solitude.bar,akkoma,3.15.2-0-g5bceb1d,3,1,1,173
soc.haj.gay,akkoma,3.18.1-0-g792385f--stable-,3,2,2,629
social.notandy.de,akkoma,3.20.0-0-g98fcccc--stable-,3,1,2,0
social.phundrak.com,akkoma,3.16.0-60-g6d88834f,3,0,3,6
social.sqrts.net,akkoma,3.20.0-0-g98fcccc--stable-,3,1,1,241
starry.milkywaycafe.art,akkoma,3.15.2,3,2,3,63
akkoma.steadhaven.xyz,akkoma,3.19.0,3,1,3,104
social.stellers.gay,akkoma,3.17.0,3,2,2,47
social.aster.gay,akkoma,3.19.0,3,2,3,27
fedi.welterde.de,akkoma,3.15.2,3,2,2,7
fiskur.ru,akkoma,3.19.0,3,3,3,1
bruh.ejaz.fun,akkoma,3.18.1-321-g18043375-develop,3,1,3,83
