domain,application,version,accounts,MAU,HYAU,posts
bdx.town,akkoma,3.12.0-0-ga57c57f,93,42,84,23745
decept.org,akkoma,3.13.2-0-g050bc74,92,18,29,14007
triangle.social,akkoma,3.13.1-512-gc02e3432,82,2,2,12877
cooltrans.men,akkoma,3.13.2,80,46,82,8665
brain.worm.pink,akkoma,3.13.2-2-gf36e1368,77,37,53,32327
moth.zone,akkoma,3.13.2-0-g050bc74,74,35,47,52389
social.kernel.org,akkoma,3.13.2,72,37,52,16269
bunbers.org,akkoma,3.9.3-28-g9d7c877d-akkoma,72,5,17,615
kowelenz.social,akkoma,3.13.2-0-g050bc74,71,9,15,9415
ihatebeinga.live,akkoma,3.13.2-567-g2b96c3b2-created-pseudoheader,69,15,19,290729
shota.house,akkoma,3.13.2-0-g050bc74,65,19,34,186340
norwoodzero.net,akkoma,3.10.2-0-gba1ed37,62,32,54,35800
void.lgbt,akkoma,3.13.2-0-g050bc74,61,46,64,33452
social.translunar.academy,akkoma,3.13.2-0-g050bc74,57,42,55,150991
akko.unix.dog,akkoma,3.13.2,50,13,31,12841
akkomane.social,akkoma,3.11.0-0-ga03f3a9,49,26,45,863
awoo.fai.st,akkoma,3.10.4-0-gebfb617,48,15,20,18133
pl.m0e.space,akkoma,3.13.2-518-g8afc3bee-develop,47,19,22,6115
crimew.gay,akkoma,3.10.3-200-g5c164028-develop,47,29,44,65915
foxy.social,akkoma,3.9.3-0-g30b9e626f-main,45,9,17,265
ak.kawen.space,akkoma,3.13.2-0-g5e92f95-develop,44,21,27,61522
woem.space,akkoma,3.12.0-0-g11c305b,38,25,37,108497
corteximplant.net,akkoma,3.13.1-0-gc02e343,38,33,37,2400
gosuslugi.social,akkoma,3.8.0,37,5,8,207
uchu-teien.com,akkoma,3.12.0-339-g2d439034-develop,36,11,29,10668
suya.place,akkoma,3.13.2-356-g26e24f96-suyaplace,35,23,29,34529
nya.house,akkoma,3.10.4-2-g47aab34e-nya,32,3,6,856
iscute.moe,akkoma,3.10.4,31,7,11,140890
chai.kibbutz.gay,akkoma,3.13.2-0-g050bc74,31,24,30,9455
pr.shc.kanagawa.jp,akkoma,3.12.2-10-g37fa0a93-heads-v3-12-2,26,0,3,2439
breastmilk.club,akkoma,3.7.1-205-g82c1b7d4-akroma,26,14,18,93159
pinksheep.org,akkoma,3.13.2-0-g050bc74,26,4,5,595
infinitychuu.xyz,akkoma,3.12.2-0-g26a91d5,25,13,24,2957
akko.elysium.gay,akkoma,3.13.2-0-g050bc74,25,12,25,1855
aa.nikola.love,akkoma,3.10.4-1-gebfb617b,25,4,11,2240
pleroma.chillout.chat,akkoma,3.7.1,24,null,null,404
akkoma.kikuri.moe,akkoma,3.11.0,24,12,17,217
ng.cathoderay.tube,akkoma,3.10.4-0-gebfb617,23,12,16,5689
netzsphaere.xyz,akkoma,3.13.2-0-g050bc74,23,5,11,122626
tailswish.industries,akkoma,3.11.0-1-g5c1a444e-tailswish,23,12,14,14140
spectreofcommunism.boo,akkoma,3.11.0,23,12,19,500
blobfox.es,akkoma,3.10.4-1658-gfddc90ec-fox,22,5,10,1187
shrine.moe,akkoma,3.13.2,22,15,18,16608
sweet.succubi.services,akkoma,3.13.2,22,1,3,972
pleroma.viridianpatriots.com,akkoma,3.13.2-0-g5e92f95-develop,22,4,7,13440
myfriendsare.gay,akkoma,3.12.0,21,4,6,6306
xyzzy.link,akkoma,3.12.2-349-gb8393ad9-develop,21,9,13,29704
haxe.social,akkoma,3.13.1,21,5,5,54
social.milhousfamily.com,akkoma,3.8.0,21,9,11,95
akkoma.cryptoschizo.club,akkoma,3.10.4-0-gebfb617,20,6,11,2950
midnight.delivery,akkoma,3.7.1-0-gfef4bae,20,null,null,1008
is.badat.dev,akkoma,3.13.1-466-g21a81e11-develop,19,6,8,42343
akko.ssi.fyi,akkoma,3.13.2,19,16,21,157
junimo.party,akkoma,3.13.2,18,13,18,2902
novo-atlantis.null.media,akkoma,3.13.2,18,6,9,1571
wenxi.link,akkoma,3.10.4-0-gebfb617,18,0,16,44
toot.hackrc.dev,akkoma,3.13.2-161-g2f45139b-develop,17,1,2,1233
akko.gay-garden.no,akkoma,3.11.0,16,9,17,815
larkspur.one,akkoma,3.13.2-521-g5db0dafc-larkspur,16,8,8,3942
fedi.getimiskon.xyz,akkoma,3.13.2,15,8,12,22586
akko.eepy.zone,akkoma,3.13.1,15,12,16,2832
social.qunn.eu,akkoma,3.13.2-0-g050bc74,15,6,8,762
fedi.seriousbusiness.international,akkoma,3.13.2-0-g050bc74,15,8,11,6552
buff.tomboyfan.club,akkoma,3.12.0,15,8,8,7962
ilja.space,akkoma,3.12.0-2-gd71d5230,15,2,8,12985
magic.win,akkoma,3.13.2-0-g050bc74,15,2,3,82
ak.ari.lt,akkoma,3.13.2-0-g050bc74,15,11,16,1734
cockandballtortu.re,akkoma,3.9.3+dev,14,2,5,508
social.owotel.com,akkoma,3.9.3,14,3,8,171
akko.chir.rs,akkoma,3.11.0,13,7,7,11396
fedi.astrid.tech,akkoma,3.10.4,13,8,9,65430
mar.archipielago.uno,akkoma,3.11.0,13,9,11,1404
akkoma.nekos.cafe,akkoma,3.13.1,13,9,10,394
meow.church,akkoma,3.10.3-0-g43c5fd5,12,5,9,368
nyan.network,akkoma,3.12.2,12,6,8,5339
fedi.reimu.info,akkoma,3.13.2-566-gb03edb4f-develop,12,8,9,11938
strelizia.net,akkoma,3.12.2-1645-gb681dce0-akkoma,12,8,8,127448
bv.umbrellix.org,akkoma,3.12.0,12,5,7,20640
soc.noob.quest,akkoma,3.13.2,12,6,8,10429
agda.club,akkoma,3.10.4-0-gebfb617,12,4,6,217
s.awoo.dev,akkoma,3.12.0-0-g087d88f-develop,12,4,7,1073
love.is.notacri.me,akkoma,3.13.2,12,9,9,25
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,12,2,8,68
fedi.bapril.pl,akkoma,3.13.2,11,7,10,2856
pl.comofas.org,akkoma,3.9.3-2-gfb8081e1-develop,11,4,4,71
fedi.skladka.net,akkoma,3.5.0-0-gd9508474b,11,null,null,1954
a.jerl.zone,akkoma,3.7.1-0-gfef4bae,11,null,null,136
idealists.su,akkoma,3.10.4-1-gebfb617b,11,5,9,131
cofe.rocks,akkoma,3.13.2-499-g5e92f955-sn0w+PX,10,8,10,4340
turtleisland.rocks,akkoma,3.13.2-0-g050bc74,10,7,12,182
akkoma.meows.gay,akkoma,3.10.4,10,4,9,18128
fedi.on-a-ps4.lol,akkoma,3.13.1-0-gc02e343,10,9,10,404
3v.is,akkoma,3.10.2,10,3,7,351
social.rjp.is,akkoma,3.10.3-229-ge97d08ee-develop,10,7,8,34957
pl.catboyindustries.co,akkoma,3.13.2-524-g8f97c15b-develop,10,3,3,628
p.girlc.at,akkoma,3.13.1-3-gb7d51b00,10,6,8,9010
is.slonk.ing,akkoma,3.13.1,10,4,11,68
fedi.worf.win,akkoma,3.13.2,9,6,7,505
snack.social,akkoma,3.13.1,9,3,6,13075
blimey.social,akkoma,3.13.2-0-g050bc74,9,3,5,1380
ikbenpiraat.nl,akkoma,3.13.1-0-gc02e343,9,4,6,110
um.lugarzinho.top,akkoma,3.10.4,9,3,3,1075
ak.zweitekassabitte.jetzt,akkoma,3.13.1-4-gc198a95b-zkb,9,3,6,4611
club.ctrlist.org,akkoma,3.10.4,9,5,8,462
mastodon.nove.team,akkoma,3.13.2,9,3,7,1253
demae.party,akkoma,3.13.2,9,9,9,208
social.anthropi.st,akkoma,3.13.1,8,5,8,341
ak.lavenderfield.xyz,akkoma,3.13.1,8,8,9,1198
free.gaycatgirl.sex,akkoma,3.9.3-28-g9d7c877d,8,3,7,4119
social.nauk.io,akkoma,3.13.1-0-gc02e343,8,2,3,1182
fops.cloud,akkoma,3.13.2-0-g050bc74,8,8,8,10539
satania.social,akkoma,3.13.2,8,5,7,604
brotka.st,akkoma,3.13.2,8,7,8,58370
nerdfight.online,akkoma,3.13.1,8,6,6,6609
miku.place,akkoma,3.12.0-0-gd71d523,8,5,7,1758
kitsunes.church,akkoma,3.12.2,8,1,7,51
femdom.solutions,akkoma,3.10.4,8,7,8,6123
fedi.kemonomimi.gay,akkoma,3.12.2,8,4,6,2654
raccoon.cafe,akkoma,3.11.0-0-ga03f3a9,8,5,5,1200
trans.enby.town,akkoma,3.10.2-158-g59af68c6-develop,8,4,5,34324
telex.disinfo.zone,akkoma,3.10.4,8,1,3,401
inoot.net,akkoma,3.10.4-1-gebfb617b,8,2,5,216
bart.tobskep.com,akkoma,3.10.4-1-gebfb617b,8,5,9,4330
hasthebig.gay,akkoma,3.11.0,8,1,5,93
fedi.tilde.green,akkoma,3.13.1,8,3,5,148
ack.nerdfight.online,akkoma,3.13.1,8,6,6,6597
fedimedia.tilde.green,akkoma,3.13.1,8,3,5,148
zy.gy,akkoma,3.10.4-3-g06971423-yf,7,2,4,6353
akkoma.ascyltos.social,akkoma,3.12.2,7,4,4,95
introvert.social,akkoma,3.13.2-0-g050bc74,7,1,2,998
amble.quest,akkoma,3.10.4,7,4,6,1249
spacelion.me,akkoma,3.13.2,7,8,8,507
social.wedistribute.org,akkoma,3.11.0-0-ga03f3a9,7,4,7,1480
wiir.libtar.de,akkoma,3.13.2-0-g050bc74,7,3,4,7582
h0tline.miami,akkoma,3.12.2-0-g26a91d5,7,6,7,149
bcn.fedi.cat,akkoma,3.13.1-0-gc02e343,7,6,6,3047
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,7,null,null,455
akko.cuddlegirls.cafe,akkoma,3.13.1-5-g9bd02c74,7,4,8,7125
curiouscabbit.social,akkoma,3.13.1,7,2,4,141
otlab.dev,akkoma,3.13.2,7,5,6,421
kill-corporations.enterprises,akkoma,3.13.2-0-g050bc74,7,7,8,896
pouet.quebec,akkoma,3.10.4,7,3,3,3743
social.harpia.red,akkoma,3.13.2,7,5,7,3656
social.goatzone.net,akkoma,3.13.2,7,6,6,138
people.unfoo.net,akkoma,3.12.2,6,1,2,62
computering.pro,akkoma,3.10.4-0-gebfb617,6,2,2,170
snake.cool,akkoma,3.9.3-28-g9d7c877d,6,1,2,61
a.lufimianet.jp,akkoma,3.5.0-0-g20a652841-hostdon-akkoma-latest,6,null,null,2729
kayii.goe.land,akkoma,3.10.3,6,1,1,797
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,516
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,3,3,96
raki.club,akkoma,3.13.1-0-gc02e343,6,1,1,493
soc.hyena.network,akkoma,3.13.1,6,1,1,190
yourwalls.today,akkoma,3.13.2,6,6,6,8899
brettvormkopf.de,akkoma,3.13.1,6,2,2,376
idiomdrottning.org,akkoma,3.13.2,6,3,4,17107
1d6.icu,akkoma,3.12.2-0-g26a91d5,6,4,4,61
phantomthieves.net,akkoma,3.13.2-2-gf59132d5,6,4,5,1818
waow.cat,akkoma,3.13.2,6,3,6,195
pl.salushnes.solutions,akkoma,3.9.3,6,3,6,3066
akkoma.flyerdonut.net,akkoma,3.12.0-193-g1669ebec,6,4,6,39277
oopsall.gay,akkoma,3.13.2,6,4,5,1362
a.tela.moe,akkoma,3.9.3-28-g9d7c877d,6,3,4,20312
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,6,null,null,77831
princess.wedding,akkoma,3.12.0,6,6,6,4306
life.starly.blue,akkoma,3.13.2-0-g050bc74,6,4,5,877
rail.siberia.work,akkoma,3.5.0-0-g20a652841-hostdon-akkoma-latest,6,null,null,6482
fedi.fourhappylions.com,akkoma,3.13.2,6,2,3,782
social.fossee.net,akkoma,3.11.0,6,6,6,520
santadog.social,akkoma,3.9.3-0-g9d7c877,6,4,4,169
social.alemi.dev,akkoma,3.13.2,6,2,3,606
awawa.club,akkoma,3.10.4-1-gebfb617b,5,3,4,3526
nerdcore.social,akkoma,3.12.0,5,1,1,9
social.baradoz.cloud,akkoma,3.10.4,5,1,3,1268
ponder.a.reallybigh.at,akkoma,3.13.2,5,3,5,174
post.nuro.lol,akkoma,3.13.2,5,4,6,135
final.town,akkoma,3.10.4-0-g0af8e93,5,5,5,4940
social.techn1k.de,akkoma,3.13.2-0-g050bc74,5,4,5,150
meowing.online,akkoma,3.3.1-0-gc6043c9ee-main,5,null,null,430
kitty.haus,akkoma,3.13.1-2-g8fdfb681,5,2,5,12317
typhy.club,akkoma,3.10.2-0-gba1ed37,5,2,2,387
sns.minovsky.space,akkoma,3.13.1,5,3,4,14268
p.umbriel.fr,akkoma,3.13.2,5,1,1,70916
vyos.social,akkoma,3.10.4,5,2,4,1203
tirnanog.space,akkoma,3.12.0,5,5,5,8454
pleroma.elinvention.ovh,akkoma,3.13.2,5,4,6,1861
pleroma.neuromante.net,akkoma,3.13.1,5,1,1,7199
outmo.de,akkoma,3.13.2,5,3,4,951
zia.io,akkoma,3.13.1,5,1,2,278
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,5,null,null,73
cocaine.moe,akkoma,2.5.2-0-gf91903566-develop,5,null,null,5511
beep.flawbee.net,akkoma,3.10.3-197-g98f0820c-develop,5,4,4,656
subby.solutions,akkoma,3.13.1-0-gc02e343,5,4,4,924
social.ragol.org,akkoma,3.10.4-0-gebfb617,5,2,3,429
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,5,4,4,11
oma.xy-space.de,akkoma,3.11.0,5,0,4,0
social.unitoo.it,akkoma,3.11.0,4,1,2,713
ostfrie.se,akkoma,3.12.2-0-g26a91d5,4,3,3,1087
yearning.gay,akkoma,3.13.1,4,4,4,5212
fedi.slimegirl.social,akkoma,3.11.0,4,2,5,3556
social.vlhl.dev,akkoma,3.11.0-0-ga03f3a9,4,2,3,6922
akkoma.sandhill.social,akkoma,3.7.1-0-gfef4bae,4,null,null,604
pl.inu.is,akkoma,3.13.1,4,2,2,78
fedi.u2p.net,akkoma,3.10.4,4,2,3,1
social.nihil.gay,akkoma,3.12.0,4,4,4,1815
sapphic.engineer,akkoma,3.12.2,4,3,5,4403
kneel.before.dog,akkoma,3.13.1,4,2,2,1245
ak.gensokyo.shop,akkoma,3.13.2,4,3,4,482
hazymaze.club,akkoma,3.11.0,4,2,3,37
gay.lesaoras.xyz,akkoma,3.12.0,4,3,3,5292
social.rhumbs.fr,akkoma,3.8.0,4,4,4,1018
galaxians.garden,akkoma,3.12.0,4,3,3,961
hi.nighten.fr,akkoma,3.13.1-0-gc02e343,4,3,4,554
bemrose.social,akkoma,3.10.4-1-gebfb617b,4,3,3,246
pl.dira.cc,akkoma,3.9.3-0-g7e45343-develop,4,0,1,3822
ak.angelstrapped.com,akkoma,3.12.0,4,4,4,10503
lausitz.social,akkoma,3.8.0-0-gccae7ef,4,1,2,0
pleroma.robertoszek.xyz,akkoma,3.13.2-0-g050bc74,4,1,1,1364
luna.vg,akkoma,3.13.2,4,1,2,12616
va-11-hall-a.cafe,akkoma,3.13.2,4,3,3,15342
universe.feliver.se,akkoma,3.13.2,4,3,3,4484
social.chaos.koeln,akkoma,3.10.4-606-g1063b7da-develop,4,1,1,120
social.pagenstedt.de,akkoma,3.13.2,4,2,11,32341
social.bakdos.de,akkoma,3.12.2,4,3,3,58
fediverse.lavcorps.xyz,akkoma,3.10.4,4,2,2,10
ak.cute.rest,akkoma,3.13.2,4,3,3,133
divergence.pp.ua,akkoma,3.9.3,4,1,2,47
fedi.underpowe.red,akkoma,3.13.1,4,3,4,14
taffytavern.com,akkoma,3.10.4-1-gebfb617b,4,2,5,34
turbotime.turboteam.xyz,akkoma,3.10.3,4,1,1,421
ak.kumis.industries,akkoma,3.13.2-0-g050bc74,4,4,5,1512
akkoma.miaowi.ng,akkoma,3.10.2-0-gba1ed37,4,3,3,641
akkoma.kawaiizenbo.me,akkoma,3.13.2-0-g050bc74,4,3,4,846
fediverse.elbehnon.de,akkoma,3.10.4-1-gebfb617b,4,1,4,12
f.openbdsm.org,akkoma,3.13.2,4,2,4,10
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,2,3,249
wb.kunjk.top,akkoma,3.13.2-0-g050bc74,4,4,4,12
notes.whatthefuck.computer,akkoma,3.13.1,4,4,4,3525
akkoma.thesandbox.net,akkoma,3.11.0-develop,3,1,3,641
unstable.solutions,akkoma,3.11.0,3,3,3,3590
social.minbash.de,akkoma,3.12.2,3,1,2,38
fuzzyroots.net,akkoma,3.12.2-0-g26a91d5,3,2,3,763
nocte.0am.jp,akkoma,3.10.4-0-gebfb617,3,1,2,909
social.violetmillie.me,akkoma,3.10.4,3,2,3,969
t.joeldebruijn.nl,akkoma,3.10.3-0-g43c5fd5,3,2,2,799
social.zell-mbc.com,akkoma,3.13.2,3,1,1,177
kyou.social,akkoma,3.11.0-0-ga03f3a9,3,1,3,11179
castoranxieux.ca,akkoma,3.13.2,3,1,2,152
remolino.town,akkoma,3.12.0-0-gd71d523,3,3,3,169
social.ventora.net,akkoma,3.12.2-0-g26a91d5,3,1,3,203
couch.beerriot.com,akkoma,3.13.1-1-g9309f453-no-fetch-with-local-limit-3-13-1,3,2,2,840
a.doskel.net,akkoma,3.13.2-524-g8f97c15b-develop,3,2,2,535
pleroma.chaoswit.ch,akkoma,3.13.1,3,3,4,3105
tinylad.social,akkoma,3.9.3-0-g9d7c877,3,1,3,406
hollypop.xyz,akkoma,3.10.4-1-gebfb617b,3,1,2,1289
toot.j3b.in,akkoma,3.9.3-0-g9d7c877,3,1,2,74
stroud.social,akkoma,3.11.0,3,3,3,167
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,2,2,1621
akkoma.xn--pikabl-0xa.se,akkoma,3.13.2,3,1,3,373
forcefemm.ing,akkoma,3.13.2,3,2,2,46
distraction.party,akkoma,3.13.2-521-gffa33735,3,1,1,3159
fedi.system64.dev,akkoma,3.13.2-0-g050bc74,3,3,3,1638
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,3,5,8701
dlvn.cc,akkoma,3.13.2,3,1,5,258
falk.city,akkoma,3.11.0-0-ga03f3a9,3,1,3,73
a.soopy.moe,akkoma,3.13.2,3,1,1,63
social.wuatek.is,akkoma,3.13.1,3,2,2,1255
catgirl.farm,akkoma,3.13.1,3,1,3,2612
akkos.fritu.re,akkoma,3.13.1-319-gc02e3432,3,1,1,2339
t.hermine.in,akkoma,3.11.0-0-ga03f3a9,3,1,1,544
ambrosia.cafe,akkoma,3.13.2-0-g050bc74,3,1,2,757
soc.kouett.net.eu.org,akkoma,3.12.0-0-gd71d523,3,2,3,17293
transient.garden,akkoma,3.3.1-0-gc0eecb55b-develop,3,null,null,3
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,1,1,1153
nerd.town,akkoma,3.13.2,3,2,2,24
silvernight.social,akkoma,3.10.4-1-gebfb617b,3,1,1,5634
nolineage.com,akkoma,3.9.3-0-g9d7c877,3,1,1,3319
akko.lightnovel-dungeon.de,akkoma,3.13.2,3,1,2,2297
akkoma.chez.chat,akkoma,3.5.0-26-g54fdf3a5,3,null,null,570
rebel.iero.org,akkoma,3.10.4-0-gebfb617,3,2,2,780
demons.social,akkoma,3.13.2-0-g050bc74,3,3,3,18
fedi.splatoon3.ink,akkoma,3.7.1,3,null,null,11303
social.sqrts.net,akkoma,3.13.2-0-g050bc74,3,1,2,149
fedi.aria.dog,akkoma,3.12.0-0-gd71d523,3,2,3,7691
akko.erincandescent.net,akkoma,3.13.2,3,2,3,1043
fedi.quiet.horse,akkoma,3.10.4-1-gebfb617b,3,2,3,3967
soc.haj.gay,akkoma,3.11.0-0-ga03f3a9,3,3,3,523
akkoma.yae.gay,akkoma,3.10.4-1-gebfb617b,3,1,4,112
f.matdoes.dev,akkoma,3.13.2,3,2,3,106
transfeminine.art,akkoma,3.13.2-0-g050bc74,3,3,3,42
yap.nishy.fr,akkoma,3.10.4-1-gebfb617b,3,0,1,2
akm.worldc.one,akkoma,3.10.4-1-gebfb617b,3,1,2,190
whiz.social,akkoma,3.13.2,3,3,3,4
social.duniter.org,akkoma,3.13.2-0-g050bc74,3,3,3,4
meow.morecats.net,akkoma,3.13.1-0-gc02e343,3,3,3,1
12xu.xyz,akkoma,3.13.2-0-g050bc74,3,2,2,109
stoner.cafe,akkoma,3.13.1-0-gc02e343,3,3,5,28
lotor.network,akkoma,3.10.4,3,2,2,6465
social.notandy.de,akkoma,3.13.2-0-g050bc74,3,2,2,0
akko.shork.gay,akkoma,3.13.2-0-g050bc74,3,3,3,69
omemoji.net,akkoma,3.12.2-0-g26a91d5,2,1,1,236
km.produkti.se,akkoma,3.13.2,2,1,2,570
opayq.social,akkoma,3.8.0,2,1,2,93
akkoma.4869.homes,akkoma,3.13.2,2,2,3,164
akkoma.becutewith.me,akkoma,3.13.2,2,2,2,78
avery.garden,akkoma,3.13.1,2,1,2,1032
pleroma.frickalou.com,akkoma,3.11.0,2,1,1,21
elezen.club,akkoma,3.9.3-0-g9d7c877,2,1,1,55
rapidsloth.xyz,akkoma,3.13.2-499-g5e92f955-develop,2,1,2,1
akko.bussy.pics,akkoma,3.11.0,2,2,2,113
akm.hora.win,akkoma,3.13.2,2,2,2,1187
toepi.moe,akkoma,3.13.2,2,1,1,1353
social.khromatic-myst.com,akkoma,3.9.3-28-g9d7c877d,2,1,1,405
social.mitexleo.one,akkoma,3.13.1-0-gc02e343,2,1,2,540
awawa.cat,akkoma,3.10.4,2,1,2,875
soc.feditime.com,akkoma,3.13.1,2,1,2,719
agora.echelon.pl,akkoma,3.13.2,2,1,1,11946
microbe.vital.org.nz,akkoma,3.13.1-0-gc02e343,2,1,1,3255
glegle.party,akkoma,3.13.1,2,1,1,28
fedi.konsolenknecht.de,akkoma,3.13.2-0-g050bc74,2,1,2,4
void.0x0a.de,akkoma,3.13.2,2,1,2,336
enby.army,akkoma,3.12.0,2,2,2,13
bunnyanarchy.org,akkoma,3.10.4,2,2,2,3972
akkm.moongazer.net,akkoma,3.13.2-0-g050bc74,2,2,2,100
akko.contref.eu,akkoma,3.13.1,2,2,2,48
micro.shitpost.blog,akkoma,3.4.0-0-gf91b89673,2,null,null,302
ak.kazuma.family,akkoma,3.13.2,2,2,2,1898
thepage.house,akkoma,3.12.0-0-gd71d523,2,2,2,2165
meta.jorun.dev,akkoma,3.10.4-1-gebfb617b,2,1,2,738
fedi.circuitlocution.com,akkoma,3.10.4,2,1,1,696
isnot.online,akkoma,3.9.2,2,1,1,197
teslam.in,akkoma,3.12.2,2,2,2,2394
social.tnhh.org,akkoma,3.13.2,2,2,2,867
pleroma.oook.fr,akkoma,3.10.4-1-gebfb617b,2,2,2,1371
akkoma.riley-tech.net,akkoma,3.9.3-0-g9d7c877,2,1,2,134
fedi.itepechi.me,akkoma,3.13.2+bnakkoma,2,1,2,76
social.shadowfacts.net,akkoma,3.13.2,2,2,2,17431
fedi.triodug.com,akkoma,3.13.2-0-g050bc74,2,1,1,4258
soc.7thmagic.net,akkoma,3.12.2-349-gb8393ad9-develop,2,2,2,2054
poly.cybre.city,akkoma,3.13.1-484-g76ded10a-develop,2,1,1,9362
pars.ee,akkoma,3.13.1-466-g21a81e11-develop,2,2,2,5623
fediverse.omaramin.me,akkoma,3.13.1,2,1,1,785
social.alster.space,akkoma,3.13.2-0-g050bc74,2,2,2,4307
akkoma.dogphilosophy.net,akkoma,3.13.2-0-g050bc74,2,1,2,241
social.polynom.me,akkoma,3.10.4,2,1,2,45
bunny.family,akkoma,3.5.0-0-gd9508474b,2,null,null,72
activitypub.chariz.com,akkoma,3.4.0,2,null,null,22
social.subluminal.industries,akkoma,3.13.2,2,1,1,0
deep13.social,akkoma,3.11.0-0-ga03f3a9,2,1,2,114
pleroma.stuebinm.eu,akkoma,3.13.1,2,2,2,1804
fedi.owo.justdied.com,akkoma,3.13.2-0-gd1c4b97,2,1,2,7402
is.handsomewaifu.pink,akkoma,3.11.0-0-ga03f3a9,2,1,2,112
akkoma.paranoiamachinery.com,akkoma,3.13.1,2,2,2,282
madr.it,akkoma,3.8.0,2,1,1,35
solitary.social,akkoma,3.13.2,2,1,2,400
trapped.genoq.org,akkoma,3.12.2,2,1,2,174
pl.fanyx.xyz,akkoma,3.9.3-heads-v3-9-3,2,1,1,539
social.gerwitz.com,akkoma,3.10.4,2,1,1,998
loves.reisen,akkoma,3.13.2-525-g778b2139-develop,2,1,1,115
social.ratliff.space,akkoma,3.9.3-0-g9d7c877,2,1,1,1
fennec.town,akkoma,3.13.2-0-g050bc74,2,1,1,365
p.changeme.fr.eu.org,akkoma,3.13.2,2,1,1,178
pleroma.arbolitoloco.xyz,akkoma,3.13.1,2,1,2,15
sleepless.cafe,akkoma,3.10.4-1-gebfb617b,2,1,2,111
p.h.etbus.ch,akkoma,3.12.2-0-g26a91d5,2,1,1,37
akkoma.newt.li,akkoma,3.10.4-1-gebfb617b,2,2,2,38
nettles.social,akkoma,3.11.0,2,2,2,115
fedi.inclementaviary.uk,akkoma,3.13.2-0-g050bc74,2,1,2,263
teto.zone,akkoma,3.13.2,2,2,2,108
ap.nil.im,akkoma,3.13.1,2,2,2,1308
catgirl.college,akkoma,3.13.1,2,2,2,8
throwing.lol,akkoma,3.13.2,2,2,2,6
social.lunasqu.ee,akkoma,3.13.2,2,1,1,262
moonlit.city,akkoma,3.10.4-1-gebfb617b,2,2,2,121
pouet.yazae.eu.org,akkoma,3.13.2,2,2,2,58
sherlockholmes.social,akkoma,3.10.2,2,2,2,1402
social.witch.gay,akkoma,3.12.2,2,1,2,37
nrg2.net,akkoma,3.5.0-0-gd9508474b,2,null,null,4
macchiato.red,akkoma,3.13.1-0-gc02e343,2,0,1,1
