domain,application,version,accounts,MAU,HYAU,posts
relay.mp-development.de,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
relay.witter.cz,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
relay.b0x.social,activityrelay, 0.2.3,1,null,null,0
relay.krems.social,activityrelay, 0.2.3,1,null,null,0
relay-on.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-qc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-bc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-mb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ab.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ns.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-nl.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-nb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-pe.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-sk.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay.skinheads.social,activityrelay, 0.3.5,1,0,0,0
relay.mastodon.ml,activityrelay, 0.3.5,1,0,0,0
relay.girino.org,activityrelay, 0.3.5,1,0,0,0
fe.disroot.org,akkoma,3.16.0-0-g6d88834,3779,346,955,63873
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1955,94,156,682455
fedi.absturztau.be,akkoma,3.16.0-80-gf5d78b37-develop,1380,80,131,962457
genserver.social,akkoma,3.16.0-0-g6d88834,1045,33,84,9393
outerheaven.club,akkoma,3.15.1-0-g7eec493,880,85,134,594615
miraiverse.xyz,akkoma,3.16.0-0-g6d88834,774,45,100,61941
seafoam.space,akkoma,3.13.2-0-g050bc74,337,10,19,36072
rebelbase.site,akkoma,3.16.0-0-g6d88834,327,22,30,31674
pleroma.envs.net,akkoma,3.17.0-0-g06589d9--stable-,324,51,87,60606
nixnet.social,akkoma,3.13.2-0-g050bc74,320,19,30,30176
labyrinth.zone,akkoma,3.16.0,222,81,118,275597
brain.worm.pink,akkoma,3.15.2,200,50,92,116262
ak.vern.cc,akkoma,3.15.2,200,4,11,39324
donotsta.re,akkoma,3.15.2-0-g5bceb1d,192,72,99,165292
infosec.place,akkoma,3.17.0,153,25,38,3812
void.lgbt,akkoma,3.15.2-0-g5bceb1d,137,63,102,105355
akko.wtf,akkoma,3.17.0-1249-gd38b1e67-akko-wtf,126,46,62,239645
cooltrans.men,akkoma,3.15.2,113,16,29,20145
social.translunar.academy,akkoma,3.15.2-0-g5bceb1d,113,63,88,203648
bdx.town,akkoma,3.16.0-0-g071bb07,112,19,38,29064
pleasetf.me,akkoma,3.17.0,106,72,90,22449
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,100,7,8,87010
headpat.cafe,akkoma,3.15.1-0-g7eec493,97,11,24,1133
channel.coolstation.space,akkoma,3.13.2-3-gdc2f0d3b-wl-stable,85,51,76,18882
kowelenz.social,akkoma,3.15.1-0-g7eec493,84,7,12,11785
social.kernel.org,akkoma,3.16.0,79,35,50,13772
corteximplant.net,akkoma,3.16.0-0-g6d88834,77,29,51,17205
ihatebeinga.live,akkoma,3.17.0-110-g83832f4f-develop,70,12,15,289358
froth.zone,akkoma,3.16.0-3057-g99c2ef6f-froth-zone,70,7,12,139600
posting.isincredibly.gay,akkoma,3.15.2+wl1,70,21,35,6536
pl.m0e.space,akkoma,3.13.2-614-g3ff0f46b-develop,66,10,20,10073
foxy.social,akkoma,3.13.2,58,3,6,281
lebensraum.slavery.trade,akkoma,3.10.2,55,41,44,2037
ak.kawen.space,akkoma,3.15.1-0-gfc2c740-develop,51,17,23,83764
suya.place,akkoma,3.17.0-1010-gf941a4f7-suyaplace,48,24,37,67549
pinksheep.org,akkoma,3.16.0-0-g6d88834,47,2,4,1233
gosuslugi.social,akkoma,3.8.0,46,5,6,292
duckchat.me,akkoma,3.13.2,46,6,32,9
kitty.haus,akkoma,3.17.0,44,7,10,18825
weague.awful.cloud,akkoma,3.15.2-wl-stable+wl1,44,26,29,3631
uchu-teien.com,akkoma,3.17.0,43,5,14,20613
akkoma.noellabo.jp,akkoma,3.15.2-0-g5bceb1d,42,13,21,567
woem.space,akkoma,3.15.2,39,18,21,187534
netzsphaere.xyz,akkoma,3.15.2-0-g5bceb1d,34,12,16,174041
rail.siberia.work,akkoma,3.15.2-0-ge924294a2,32,15,37,20341
akkoma.mellivora.social,akkoma,3.15.1-0-g4b959437f-wl-stable,32,18,25,9080
fedi.catto.garden,akkoma,3.16.0,31,17,22,12943
iscute.moe,akkoma,3.10.4,29,5,6,140654
sweet.succubi.services,akkoma,3.15.2,28,4,7,2603
haxe.social,akkoma,3.16.0,28,4,6,159
kill-corporations.enterprises,akkoma,3.15.2-0-g5bceb1d,27,9,14,18828
tailswish.industries,akkoma,3.17.0-2-g14c4ac67-tailswish,26,6,9,14077
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,26,3,4,1423
florp.social,akkoma,3.15.2,26,17,22,6403
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,1,1,2443
agda.club,akkoma,3.13.2-0-g050bc74,25,3,4,560
idealists.su,akkoma,3.10.4,25,5,12,914
ng.cathoderay.tube,akkoma,3.15.2-0-g5bceb1d,25,16,18,8410
midnight.delivery,akkoma,3.7.1-0-gfef4bae,25,null,null,1036
social.qunn.eu,akkoma,3.17.0-0-g06589d9--stable-,25,4,12,1449
novaparis.art.br,akkoma,3.17.0-0-g06589d9--stable-,24,11,23,1642
xyzzy.link,akkoma,3.15.1,23,6,14,52400
pleroma.viridianpatriots.com,akkoma,3.15.1-0-g7eec493,22,4,7,14427
akk.novalug.org,akkoma,3.15.2-0-g5bceb1d,22,8,21,143
social.duniter.org,akkoma,3.13.2-0-g050bc74,21,8,12,110
novo-atlantis.null.media,akkoma,3.15.2,21,5,8,1276
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,20,12,15,6808
kongwoo.icu,akkoma,3.9.3-0-g9d7c877,20,1,1,7297
larkspur.one,akkoma,3.16.0-73-g82b13477-lark-develop,20,6,8,5536
java.duke.social,akkoma,3.16.0-60-g6d88834f,20,11,15,26740
fff.fo.am,akkoma,3.15.2-0-g5bceb1d,20,7,9,1871
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,20,9,13,1141
fedi.seriousbusiness.international,akkoma,3.15.2-0-g5bceb1d,19,4,6,10345
akko.chir.rs,akkoma,3.17.0,19,8,10,20705
brainport.social,akkoma,3.17.0,19,1,3,4
mar.archipielago.uno,akkoma,3.13.2,19,12,16,2464
is.badat.dev,akkoma,3.15.2-941-ge2987402-develop,18,2,5,49388
yourwalls.today,akkoma,3.16.0-225-g8bcf3fb3-yourwalls-today,18,12,15,49806
junipurge.de,akkoma,3.15.2,18,12,23,4112
ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,17,3,5,6546
yearning.gay,akkoma,3.16.0-0-g6d88834,17,11,15,31434
eggware.social,akkoma,3.16.0-72-ga5683966-develop,17,14,15,618
evilfucking.website,akkoma,3.15.2,17,16,17,140
nightfeather.cafe,akkoma,3.13.2-0-g050bc74,17,8,14,1628
nyan.network,akkoma,3.15.1,16,11,12,14800
3v.is,akkoma,3.10.2,15,1,10,358
magic.win,akkoma,3.13.2-0-g050bc74,15,0,1,82
social.owotel.com,akkoma,3.15.1,15,2,3,183
ak.kumis.industries,akkoma,3.16.0-0-g6d88834,15,13,14,17207
nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,9,9,9212
princess.wedding,akkoma,3.15.2,14,9,9,16369
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,14,9,9,9239
fedi.tilde.green,akkoma,3.15.2,14,2,6,611
bv.umbrellix.org,akkoma,3.15.2,13,4,7,26288
westergaard.social,akkoma,3.17.0,13,3,3,5267
transfeminine.art,akkoma,3.16.0-0-g6d88834,13,6,8,1134
akkoma.ascyltos.social,akkoma,3.15.2,13,3,4,173
fedi.kemonomimi.gay,akkoma,3.16.0-60-g6d88834f,13,4,6,3737
fedi.underpowe.red,akkoma,3.16.0-0-g6d88834,13,3,8,234
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,13,0,1,74
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,12,1,5,1160
zy.gy,akkoma,3.10.4-3-g06971423-yf,12,2,6,13985
fedi.reimu.info,akkoma,3.15.2-829-g6a6d4254-develop,12,4,6,23473
fops.cloud,akkoma,3.17.0-0-g06589d9--stable-,12,8,10,45705
fedi.pregnant.horse,akkoma,3.15.2,12,5,16,585
social.tudbut.de,akkoma,3.16.0-60-g6d88834f,12,3,10,1538
ak.zweitekassabitte.jetzt,akkoma,3.15.2,12,4,6,6327
social.rjp.is,akkoma,3.15.2-0-g5bceb1d,11,8,8,45881
pl.catboyindustries.co,akkoma,3.16.0-62-g5e4475d6-develop,11,4,9,1663
pl.comofas.org,akkoma,3.13.2,11,3,3,77
akko.cuddlegirls.cafe,akkoma,3.15.2,11,7,7,8668
strelizia.net,akkoma,3.15.2-2033-gf2c562cc-akkoma,11,4,4,164101
a.bloodyno.se,akkoma,3.15.2,11,9,12,28476
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,11,null,null,14
antani.pm,akkoma,3.15.2-983-g23dfbd49-develop,10,2,3,4294
cofe.rocks,akkoma,3.17.0-1193-ga3bbe4ca-sn0w+PX,10,7,9,7612
awawa.club,akkoma,3.10.4-1-gebfb617b,10,4,8,7171
p.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,7,7,10964
f.lunya.pet,akkoma,3.16.0-60-g6d88834f,9,5,11,55
subby.solutions,akkoma,3.16.0-0-g6d88834,9,7,7,4599
snack.social,akkoma,3.13.1,9,3,5,14406
waow.cat,akkoma,3.15.2,9,3,4,433
akk.1d6.cc,akkoma,3.17.0-0-g06589d9--stable-,9,4,6,295
pouet.quebec,akkoma,3.10.4,9,3,3,20805
otlab.dev,akkoma,3.16.0,9,5,7,574
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,8,8,1041
delijst.xyz,akkoma,3.15.2,9,0,5,4
cryptid.cafe,akkoma,3.13.3,8,5,7,3999
trans.enby.town,akkoma,3.15.1-808-gfc2c7400-develop,8,5,6,34485
ibbtown.com,akkoma,3.17.0-0-g06589d9--stable-,8,9,9,63
fedi.fourhappylions.com,akkoma,3.13.2,8,2,3,1086
autumnsky.jp,akkoma,3.13.2,8,1,8,2732
social.wedistribute.org,akkoma,3.13.2-0-g050bc74,8,7,7,4530
social.nauk.io,akkoma,3.16.0-0-g6d88834,8,2,3,1212
brotka.st,akkoma,3.17.0,8,6,7,110657
zia.io,akkoma,3.14.1-760-g35526385-develop,8,3,6,1893
hasthebig.gay,akkoma,3.16.0-1025-g300302d4-develop,8,1,1,95
akkoma.meows.gay,akkoma,3.10.4,8,3,4,118375
telex.disinfo.zone,akkoma,3.15.2,8,0,1,421
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,8,null,null,102
um.lugarzinho.top,akkoma,3.10.4,8,2,2,857
social.goatzone.net,akkoma,3.15.2,8,4,8,149
cosmidsportal.com,akkoma,3.15.2-wl-stable+wl1,8,8,8,188
introvert.social,akkoma,3.17.0-0-g06589d9--stable-,7,1,1,1179
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,7,null,null,529
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,124269
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,1,2,5648
amble.quest,akkoma,3.15.2-0-g5bceb1d,7,3,3,1458
snake.cool,akkoma,3.13.2,7,1,1,86
life.starly.blue,akkoma,3.16.0-0-g6d88834,7,5,5,1513
awawa.cat,akkoma,3.17.0-1-g47e13a1e,7,6,6,1954
transfem.boywife.top,akkoma,3.15.1-0-g7eec493,7,2,4,1258
bemrose.social,akkoma,3.10.4-1-gebfb617b,7,1,2,1353
social.thirdculture.top,akkoma,3.16.0,7,4,4,184
social.snamellit.com,akkoma,3.16.0-60-g6d88834f,7,2,5,283
a.dissonant.dev,akkoma,3.16.0-60-g6d88834f,7,1,2,285
santadog.social,akkoma,3.9.3-0-g9d7c877,7,3,6,186
social.privacypolicyga.me,akkoma,3.13.3,7,1,2,227
santacruz.nexus,akkoma,3.15.2,7,0,2,4
fedi.enbyinsi.de,akkoma,3.17.0,7,2,3,5748
oopsall.gay,akkoma,3.17.0,6,2,3,2014
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,4,79648
ponder.a.reallybigh.at,akkoma,3.16.0-60-g6d88834f,6,6,7,742
idiomdrottning.org,akkoma,3.16.0-60-g6d88834f,6,3,4,19872
social.nihil.gay,akkoma,3.15.2,6,5,5,2952
people.unfoo.net,akkoma,3.15.2,6,1,2,206
typhy.club,akkoma,3.10.2-0-gba1ed37,6,3,4,662
raki.club,akkoma,3.15.2-0-g5bceb1d,6,1,1,544
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,4,4,508
class.lunanova.dev,akkoma,3.15.2,6,3,3,21018
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,1072
a.tela.moe,akkoma,3.13.2,6,3,3,46821
akkoma.queernerd.club,akkoma,3.16.0-0-g6d88834,6,2,6,5756
social.lavenderfield.xyz,akkoma,3.17.0,6,7,7,638
social.techn1k.de,akkoma,3.17.0-0-g06589d9--stable-,6,5,6,350
outmo.de,akkoma,3.17.0,6,3,4,1857
brettvormkopf.de,akkoma,3.17.0,6,2,2,737
socia.low5.de,akkoma,3.14.1-2-g5ae392fb,6,1,5,430
taffytavern.com,akkoma,3.16.0-60-g6d88834f,6,1,2,57
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,6,1,6,22
akkoma.tomkrizan.com,akkoma,3.15.2,6,1,5,109
social.distrust.network,akkoma,3.15.2,6,0,6,24
akko.woof.monster,akkoma,3.16.0-60-g6d88834f,6,5,6,360
turbotime.turboteam.xyz,akkoma,3.15.2,6,1,1,454
ak.auriga.dev,akkoma,3.15.2-0-gcb3242536,6,1,2,4
social.baradoz.cloud,akkoma,3.10.4,5,1,1,1300
pleroma.neuromante.net,akkoma,3.16.0-0-g6d88834,5,1,3,8047
microbe.vital.org.nz,akkoma,3.17.0-0-g06589d9--stable-,5,1,1,6383
fedi.worf.win,akkoma,3.15.2,5,3,3,757
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,5,5,16020
social.zell-mbc.com,akkoma,3.16.0,5,4,4,321
p.umbriel.fr,akkoma,3.17.0,5,1,1,72969
sns.minovsky.space,akkoma,3.15.2,5,2,5,22572
nullspace.mkultra.social,akkoma,3.17.0-0-g06589d9--stable-,5,3,5,1554
universe.feliver.se,akkoma,3.15.1,5,2,2,1603
social.ratliff.space,akkoma,3.15.2-0-g5bceb1d,5,1,4,4
fediverse.elbehnon.de,akkoma,3.17.0,5,4,4,20
forcefemm.ing,akkoma,3.15.2,5,3,4,1946
fabula.schizophreni.ca,akkoma,3.17.0-0-g06589d9--stable-,5,4,5,1680
norn.moe,akkoma,3.15.2,5,2,3,235
beep.flawbee.net,akkoma,3.13.2-614-g3ff0f46b-develop,5,4,4,1285
fedi.rubikoid.ru,akkoma,3.15.2,5,1,3,12
lesbian.school,akkoma,3.16.0-0-g6d88834,5,3,3,197
s.firecat53.net,akkoma,3.15.2,5,1,4,58
fedi.aria.dog,akkoma,3.15.2-0-g5bceb1d,5,2,5,17211
stoner.cafe,akkoma,3.17.0-0-g06589d9--stable-,5,5,5,1
cocaine.moe,akkoma,3.15.2-0-g5bceb1d,5,1,1,5513
fedi.sillyjune.xyz,akkoma,3.17.0-0-g06589d9--stable-,5,7,7,36
hi.nighten.fr,akkoma,3.13.2-0-g050bc74,4,2,2,2011
social.wuatek.is,akkoma,3.16.0,4,2,2,2082
stroud.social,akkoma,3.15.2,4,3,4,1286
fedi.pavluk.org,akkoma,3.15.2,4,1,1,1321
akko.isabelroses.com,akkoma,3.17.0,4,3,4,3681
gay.lesaoras.xyz,akkoma,3.17.0-0-g06589d9--stable-,4,1,1,5486
notes.whatthefuck.computer,akkoma,3.15.2,4,4,4,5018
fedi.u2p.net,akkoma,3.10.4,4,0,2,1
ostfrie.se,akkoma,3.15.2-0-g5bceb1d,4,1,2,1221
luna.vg,akkoma,3.17.0,4,1,1,12987
social.afontaine.dev,akkoma,3.15.2,4,1,4,41
social.unitoo.it,akkoma,3.15.2,4,1,1,602
ublog.kimapr.net,akkoma,3.15.2,4,4,4,15177
soc.kouett.net.eu.org,akkoma,3.16.0-0-g6d88834,4,3,4,25593
akko.lightnovel-dungeon.de,akkoma,3.15.1,4,1,1,4813
nou.fai.st,akkoma,3.16.0-0-g6d88834,4,4,4,392
fedi.rubedo.gay,akkoma,3.15.2,4,2,3,14219
social.fringesec.ca,akkoma,3.16.0-0-g6d88834,4,1,3,167
phantomthieves.net,akkoma,3.15.2,4,2,2,4656
soc.feditime.com,akkoma,3.15.2,4,3,3,2833
social.chaos.koeln,akkoma,3.15.2-1290-g487196cc-develop,4,1,1,125
ak.cute.rest,akkoma,3.17.0,4,3,3,137
va-11-hall-a.cafe,akkoma,3.17.0,4,3,3,15810
nbh.ax,akkoma,3.17.0,4,1,4,6196
fedi.quiet.horse,akkoma,3.16.0-60-g6d88834f,4,2,3,10590
fedi.anarchy.moe,akkoma,3.13.2,4,3,3,1239
social.bakdos.de,akkoma,3.16.0,4,2,3,73
akko.innumerable-wounds.com,akkoma,3.16.0-0-g6d88834,4,2,4,56
fullyfunctional.cafe,akkoma,3.17.0,4,4,4,152
fedi.n4x.moe,akkoma,3.17.0-0-g06589d9--stable-,4,3,8,3
social.emarhavil.com,akkoma,3.13.2,4,1,4,223
portal.gb0.dev,akkoma,3.17.0,4,2,3,1380
akkoma.prion.host,akkoma,3.16.0-60-g6d88834f,4,1,3,97
lotor.network,akkoma,3.15.2,4,2,2,11217
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,0,1,287
social.voiddoll.toys,akkoma,3.16.0-60-g6d88834f,4,5,5,0
quiescent.cafe,akkoma,3.16.0-0-g6d88834,3,1,2,62
t.hermine.in,akkoma,3.15.2-0-g5bceb1d,3,1,1,596
akkoma.xn--pikabl-0xa.se,akkoma,3.17.0,3,2,2,1103
12xu.xyz,akkoma,3.16.0-0-g6d88834,3,2,2,1530
akkoma.thesandbox.net,akkoma,3.16.0,3,1,1,1574
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,3,1,1,1191
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,3,3,19355
social.minbash.de,akkoma,3.12.2,3,1,1,46
remolino.town,akkoma,3.17.0-0-g06589d9--stable-,3,2,3,171
post.nuro.lol,akkoma,3.13.2,3,3,3,736
distraction.party,akkoma,3.15.2-866-g026571ac,3,1,1,7324
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,1,2,2061
couch.beerriot.com,akkoma,3.15.2,3,2,2,1769
castoranxieux.ca,akkoma,3.16.0,3,1,1,1
akkoma.yokkin.com,akkoma,3.15.2,3,1,2,337
alceawis.com,akkoma,3.15.2-0-g5bceb1d,3,1,3,1288
harton.social,akkoma,3.13.2,3,1,1,158
tinylad.social,akkoma,3.16.0-0-g6d88834,3,1,3,1519
akkm.moongazer.net,akkoma,3.16.0-0-g6d88834,3,3,3,2061
akk.fedcast.ch,akkoma,3.17.0-0-g06589d9--stable-,3,1,1,10785
akkoma.kruhlovo.xyz,akkoma,3.16.0-0-g6d88834,3,2,3,722
arcanekittens.xyz,akkoma,3.17.0,3,3,3,1601
social.vlhl.dev,akkoma,3.12.2,3,1,3,30982
akkoma.alster.space,akkoma,3.17.0-0-g06589d9--stable-,3,3,3,141
thegeneral.chat,akkoma,3.15.2,3,2,3,70
deep13.social,akkoma,3.16.0-0-g6d88834,3,1,1,285
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,1,2,961
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,0,1,1384
volatile.whimsicalforest.net,akkoma,3.17.0-wf-150-g09d6455f-u83832f4f5-trunk,3,2,3,82
fed.dhilton.xyz,akkoma,3.15.2,3,0,5,1
semtex.social,akkoma,3.13.2,3,0,0,9
transient.garden,akkoma,3.3.1-0-gc0eecb55b-develop,3,null,null,3
akkoma.chez.chat,akkoma,3.16.0-23-g6d88834f,3,3,3,1490
auditory-phosphene.vip,akkoma,3.16.0,3,3,3,104
akko.staging.e2net.social,akkoma,3.13.2-0-gbee10ea-develop,3,0,2,77
meow.morecats.net,akkoma,3.17.0-0-g06589d9--stable-,3,2,4,6
bot.girldat.ing,akkoma,3.17.0-1140-geb35aa7b-mistress,3,3,3,674
nadeko.pw,akkoma,3.17.0-0-g06589d9--stable-,3,7,7,2
sisyphus.gay,akkoma,3.15.2,3,1,3,0
fedi.danis.one,akkoma,3.15.2,3,2,2,117
soc.haj.gay,akkoma,3.11.0-0-ga03f3a9,3,2,2,594
fedi.welterde.de,akkoma,3.15.2,3,2,2,1
f.matdoes.dev,akkoma,3.16.0-51-gd4a86697-develop,3,2,3,557
social.sqrts.net,akkoma,3.17.0-0-g06589d9--stable-,3,1,3,212
fedi.shuppy.org,akkoma,3.15.2,3,3,5,411
akko.erincandescent.net,akkoma,3.15.1,3,2,2,4522
akko.drgn.gay,akkoma,3.15.1,3,2,3,1419
ap.nil.im,akkoma,3.15.1,3,2,2,1866
social.notandy.de,akkoma,3.17.0-0-g06589d9--stable-,3,2,2,0
social.stellers.gay,akkoma,3.17.0,3,2,2,47
social.asbestos.restaurant,akkoma,3.15.2,3,3,3,5
1337.pk,akkoma,3.16.0-0-g6d88834,3,3,3,1
radiofreegreenland.org,akkoma,3.15.1-0-g7eec493,3,2,2,14339
enby.army,akkoma,3.15.1,2,2,2,31
cuche.cc,akkoma,3.17.0-0-g06589d9--stable-,2,2,2,536
akkoma.dogphilosophy.net,akkoma,3.13.2-0-g050bc74,2,1,1,367
fedi.itepechi.me,akkoma,3.16.0-206-g8b37ceb2+bnakkoma,2,1,1,101
soc.megatokyo.moe,akkoma,3.15.2-0-g5bceb1d,2,1,2,12964
pleroma.oook.fr,akkoma,3.15.2,2,1,1,1900
teslam.in,akkoma,3.17.0-0-g83832f4,2,1,2,2968
social.tnhh.org,akkoma,3.16.0,2,2,2,890
avery.garden,akkoma,3.15.2,2,1,2,29
nocoolnametom.com,akkoma,3.15.2,2,0,1,57
pars.ee,akkoma,3.15.2-926-g7f6ebcb1-develop,2,1,2,1612
pleroma.frickalou.com,akkoma,3.15.2,2,2,2,32
micro.shitpost.blog,akkoma,3.4.0-0-gf91b89673,2,null,null,302
void.0x0a.de,akkoma,3.17.0,2,1,2,440
pont-bl.eu.org,akkoma,3.17.0-0-g06589d9--stable-,2,2,2,999
poly.cybre.city,akkoma,3.13.1-484-g76ded10a-develop,2,1,1,10797
social.khromatic-myst.com,akkoma,3.9.3-28-g9d7c877d,2,0,0,405
omemoji.net,akkoma,3.15.2-0-g5bceb1d,2,1,1,431
pleroma.arbolitoloco.xyz,akkoma,3.16.0,2,1,1,23
isnot.online,akkoma,3.13.2,2,1,1,211
rapidsloth.xyz,akkoma,3.17.0-110-g83832f4f-develop,2,1,1,1
akko.contref.eu,akkoma,3.16.0-60-g6d88834f,2,2,2,498
soc.7thmagic.net,akkoma,3.15.2-820-g74182abb-develop,2,2,2,2219
fedi.circuitlocution.com,akkoma,3.15.2,2,1,1,110
berkeley.edu.pl,akkoma,3.16.0-60-g6d88834f,2,2,2,550
soc.port0.org,akkoma,3.16.0-0-g6d88834,2,1,1,1402
ak.kazuma.family,akkoma,3.16.0,2,2,2,8573
thepage.house,akkoma,3.12.0-0-gd71d523,2,1,1,3506
parcero.casa,akkoma,3.17.0-0-g06589d9--stable-,2,2,2,2669
56k.dile-up.nl,akkoma,3.15.1-670-g7eec493b,2,2,2,1189
hexile.witches.live,akkoma,3.16.0-53-gc793cee1-develop,2,1,1,2844
km.produkti.se,akkoma,3.17.0,2,1,1,5708
social.jlinuxer.org,akkoma,3.17.0,2,1,1,1702
a.n0id.space,akkoma,3.16.0-0-g6c1afa4--develop-,2,2,2,18024
social.shadowfacts.net,akkoma,3.16.0-60-g6d88834f,2,2,2,19241
p.changeme.fr.eu.org,akkoma,3.16.0-60-g6d88834f,2,1,1,301
social.ashwalker.net,akkoma,3.15.2,2,0,1,312
p.h.etbus.ch,akkoma,3.16.0-0-g6d88834,2,1,1,46
lausitz.social,akkoma,3.16.0-62-g989fb1b8-local-modifications,2,1,2,0
mastodon.myfed.space,akkoma,3.14.1-2-g5ae392fb,2,1,1,4
protocol7.bluemarch.art,akkoma,3.17.0,2,1,1,46
sleepless.cafe,akkoma,3.13.2,2,0,1,168
fedi.kizaing.ca,akkoma,3.16.0-0-g6d88834,2,1,2,6
pleroma.stuebinm.eu,akkoma,3.15.2,2,2,2,3018
akkoma.newt.li,akkoma,3.10.4-1-gebfb617b,2,2,2,76
