domain,application,version,accounts,MAU,HYAU,posts
relay-qc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-mb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ab.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-sk.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay.skinheads.social,activityrelay, 0.3.2,1,0,0,0
c9e664de3c4640278b5024636d29d8e3.gothloli.club,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
relay.toot.io,activity-relay,2.0.6,1523,1523,1523,null
relay.intahnet.co.uk,activity-relay,,1358,1358,1358,null
relay.dresden.network,activity-relay,2.0.2-11-gf3522bc,344,344,344,null
relay.toot.yukimochi.jp,activity-relay,2.0.9,318,318,318,null
relay.nya.one,activity-relay,2.0.9,310,310,310,null
relay.wig.gl,activity-relay,v2.0.4,134,134,134,null
activityrelay.beep.computer,activity-relay,2.0.7,109,109,109,null
relay.mstdn.one,activity-relay,2.0.0,101,101,101,null
relay.dragon-fly.club,activity-relay,2.0.8,89,89,89,null
relay.isle.moe,activity-relay,2.0.8,84,84,84,null
relay.otaku-social.com,activity-relay,2.0.6,82,82,82,null
r.chomechome.jp,activity-relay,2.0.4,69,69,69,null
rele.suomi.social,activity-relay,v1.2.4,51,51,51,null
relay.wagnersnetz.de,activity-relay,,39,39,39,null
relay.ratingen.social,activity-relay,v1.1.2,18,18,18,null
relay.social.seattle.wa.us,activity-relay,v1.2.4,14,14,14,null
relay.expressional.social,activity-relay,2.0.3-15-g85d7aff,7,7,7,null
relay.shahu.ski,activity-relay,2.0.0,7,7,7,null
relay.unstable.systems,activity-relay,2.0.2,5,5,5,null
relay.lile.cl,activity-relay,2.0.0-2-gc4522d5,4,4,4,null
activityrelay.krbonne.net,activity-relay,2.0.2,3,3,3,null
relay.kokonect.link,activity-relay,v1.1.0,3,3,3,null
relay.mastodon.keks.club,activity-relay,2.0.8,3,3,3,null
relay.khiar.net,activity-relay,2.0.8,3,3,3,null
relay.pepabo.com,activity-relay,,3,3,3,null
relay.gearmany.net,activity-relay,2.0.8,3,3,3,null
relay.mkkey.net,activity-relay,2.0.0,2,2,2,null
relay.fediverse.jp,activity-relay,2.0.7,1,1,1,null
relay.guild.pmdcollab.org,activity-relay,v1.2.4,1,1,1,null
relay2.bergsman.de,activity-relay,2.0.7,1,1,1,null
relay.udon.icu,activity-relay,2.0.3,0,0,0,null
pub-relay.moe.gift,activity-relay,2.0.8,0,0,0,null
fe.disroot.org,akkoma,3.15.2-0-g5bceb1d,3367,376,1000,54236
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1930,83,170,670770
fedi.absturztau.be,akkoma,3.15.2-926-g7f6ebcb1-develop,1371,74,136,937394
genserver.social,akkoma,3.15.1-0-g7eec493,1034,38,112,9023
outerheaven.club,akkoma,3.15.1-0-g7eec493,861,87,149,565460
miraiverse.xyz,akkoma,3.15.2-0-g5bceb1d,766,56,114,60857
kooapp.org,akkoma,3.13.2,541,98,356,4367
nixnet.social,akkoma,3.13.2-0-g050bc74,321,18,38,29833
pleroma.envs.net,akkoma,3.15.2-0-g5bceb1d,297,51,88,58421
seafoam.space,akkoma,3.13.2-0-g050bc74,273,12,33,36304
labyrinth.zone,akkoma,3.15.1,220,80,146,228073
ak.vern.cc,akkoma,3.15.2,188,3,14,25755
donotsta.re,akkoma,3.15.2-0-g5bceb1d,174,72,104,124487
brain.worm.pink,akkoma,3.15.2-0-gc8bb82b72,171,49,107,97334
infosec.place,akkoma,3.15.2,144,17,42,5123
akko.wtf,akkoma,3.15.2-1013-g03714b70-akko-wtf,125,47,66,217843
lesbi.in,akkoma,3.13.2,119,4,6,14249
froth.zone,akkoma,3.15.2-2894-g685afc04-akkoma,119,7,9,134337
void.lgbt,akkoma,3.13.2-0-g050bc74,114,65,85,89352
bdx.town,akkoma,3.15.2-0-g5afdf46,108,25,60,28290
cooltrans.men,akkoma,3.15.2,104,20,39,16339
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,102,4,9,83729
social.translunar.academy,akkoma,3.15.2-0-g5bceb1d,98,53,88,212383
headpat.cafe,akkoma,3.15.1-0-g7eec493,97,11,24,1056
kowelenz.social,akkoma,3.15.1-0-g7eec493,80,10,13,11037
social.kernel.org,akkoma,3.15.2,77,33,50,12106
akkomane.social,akkoma,3.11.0-0-ga03f3a9,74,20,40,3781
corteximplant.net,akkoma,3.14.1-0-g5ae392f,73,37,57,17647
pleasetf.me,akkoma,3.15.2,73,45,57,14963
mycrowd.ca,akkoma,3.15.2,71,8,25,6713
ihatebeinga.live,akkoma,3.15.2-881-g42b9126e-backfill-expiry,70,12,14,288999
pl.m0e.space,akkoma,3.13.2-614-g3ff0f46b-develop,67,12,24,9628
lebensraum.slavery.trade,akkoma,3.10.2,55,42,50,2037
foxy.social,akkoma,3.13.2,52,5,10,281
ak.kawen.space,akkoma,3.15.1-0-gfc2c740-develop,51,17,24,78644
suya.place,akkoma,3.15.2-695-g54d568aa-suyaplace,50,29,35,65983
channel.coolstation.space,akkoma,3.13.2-3-gdc2f0d3b-wl-stable,45,31,35,9574
crimew.gay,akkoma,3.10.3-200-g5c164028-develop,44,11,19,63895
uchu-teien.com,akkoma,3.15.2,43,9,20,18977
gosuslugi.social,akkoma,3.8.0,41,5,7,287
woem.space,akkoma,3.15.2,39,18,29,166048
pinksheep.org,akkoma,3.15.2-0-g5bceb1d,37,2,4,1130
akkoma.noellabo.jp,akkoma,3.15.2-0-g5bceb1d,37,13,35,391
netzsphaere.xyz,akkoma,3.15.2-0-g5bceb1d,36,13,21,159804
posting.isincredibly.gay,akkoma,3.15.2+wl1,35,13,25,3774
iscute.moe,akkoma,3.10.4,29,5,8,140624
akko.elysium.gay,akkoma,3.13.2,28,8,14,3263
haxe.social,akkoma,3.14.0,27,2,8,150
tailswish.industries,akkoma,3.13.2-2-gaca16730-tailswish,26,8,12,14022
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,1,3,2443
fedi.lecturify.net,akkoma,3.15.2-941-ge2987402-develop,25,3,5,7085
kitty.haus,akkoma,3.15.2-109-g6a05a924,25,7,8,16119
ng.cathoderay.tube,akkoma,3.15.1-0-g7eec493,25,16,18,8002
kill-corporations.enterprises,akkoma,3.15.2-0-g5bceb1d,25,13,19,10805
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,24,3,5,1320
midnight.delivery,akkoma,3.7.1-0-gfef4bae,23,null,null,1036
sweet.succubi.services,akkoma,3.15.2,23,1,1,972
florp.social,akkoma,3.15.2,23,17,19,2636
myfriendsare.gay,akkoma,3.12.0,22,2,4,8636
pleroma.viridianpatriots.com,akkoma,3.15.1-0-g7eec493,22,4,8,14025
idealists.su,akkoma,3.10.4-1-gebfb617b,22,5,16,787
xyzzy.link,akkoma,3.15.1,22,9,13,46973
fff.fo.am,akkoma,3.15.2-0-g5bceb1d,22,6,10,1762
agda.club,akkoma,3.13.2-0-g050bc74,21,3,4,450
akkoma.mellivora.social,akkoma,3.15.1-0-g4b959437f-wl-stable,21,11,13,6009
kongwoo.icu,akkoma,3.9.3-0-g9d7c877,20,0,1,7297
larkspur.one,akkoma,3.15.1-811-gd7aec9f2-larkspur,20,4,9,5317
social.qunn.eu,akkoma,3.15.2-0-g5bceb1d,20,6,9,1205
novo-atlantis.null.media,akkoma,3.15.2,20,4,5,1310
akko.ssi.fyi,akkoma,3.13.2,20,4,4,190
hellspawn.gay,akkoma,3.15.1-0-g7eec493,19,13,20,16264
shrine.moe,akkoma,3.15.2,19,7,9,16954
is.badat.dev,akkoma,3.15.2-829-g6a6d4254-develop,19,3,4,47678
fedi.seriousbusiness.international,akkoma,3.15.2-0-g5bceb1d,19,6,11,9814
java.duke.social,akkoma,3.15.1,19,12,15,24802
toot.hackrc.dev,akkoma,3.14.0-382-g32c9f8d0-develop,19,0,1,1378
weague.awful.cloud,akkoma,3.13.2,19,9,16,2616
fedi.catto.garden,akkoma,3.15.1,18,13,17,6748
novaparis.art.br,akkoma,3.15.2-0-g5bceb1d,18,14,23,1197
em.erge.to,akkoma,3.15.2,18,4,10,2129
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,18,11,16,5555
mar.archipielago.uno,akkoma,3.13.2,18,14,17,3532
duckchat.me,akkoma,3.13.2,18,4,15,9
rail.siberia.work,akkoma,3.15.2-0-ge924294a2,17,14,19,17334
yourwalls.today,akkoma,3.15.2-22-gdf737d1e-yourwalls-today,17,12,19,40187
yearning.gay,akkoma,3.15.2-0-g5bceb1d,17,10,15,23606
nightfeather.cafe,akkoma,3.13.2-0-g050bc74,17,11,14,1563
akko.chir.rs,akkoma,3.15.2,16,7,8,16965
brainport.social,akkoma,3.15.2,16,2,3,4
ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,15,2,5,6241
nyan.network,akkoma,3.15.1,14,6,9,12166
social.owotel.com,akkoma,3.15.1,14,1,4,179
nerdfight.online,akkoma,3.14.1-0-g5ae392f,13,8,9,8782
meow.church,akkoma,3.10.3-0-g43c5fd5,13,2,4,463
princess.wedding,akkoma,3.15.2,13,8,8,12238
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,13,8,9,8781
fops.cloud,akkoma,3.15.2-0-g5bceb1d,12,10,10,32656
bv.umbrellix.org,akkoma,3.12.0,12,5,7,25609
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,12,5,8,1153
transfeminine.art,akkoma,3.15.2-0-g5bceb1d,12,7,12,1020
fedi.reimu.info,akkoma,3.15.2-829-g6a6d4254-develop,12,5,7,19852
3v.is,akkoma,3.10.2,12,2,5,357
blimey.social,akkoma,3.15.2-0-g5bceb1d,12,6,6,495
s.awoo.dev,akkoma,3.12.0-0-g087d88f-develop,12,1,6,1292
social.duniter.org,akkoma,3.13.2-0-g050bc74,12,2,5,7
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,12,5,11,754
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,12,0,1,74
ponder.a.reallybigh.at,akkoma,3.14.1-2-g5ae392fb,11,5,7,639
pl.catboyindustries.co,akkoma,3.15.2-935-g16d7d612-develop,11,2,4,1212
pl.comofas.org,akkoma,3.13.2,11,2,4,75
social.rjp.is,akkoma,3.15.2-840-ga81ca83a-develop,11,7,8,43279
akkoma.ascyltos.social,akkoma,3.15.2,11,3,3,160
awawa.club,akkoma,3.10.4-1-gebfb617b,11,8,9,5610
strelizia.net,akkoma,3.15.2-2032-g7cedc0e1-akkoma,11,4,6,157605
zia.io,akkoma,3.14.1-760-g35526385-develop,11,1,7,1058
a.jerl.zone,akkoma,3.7.1-0-gfef4bae,11,null,null,140
ak.zweitekassabitte.jetzt,akkoma,3.15.2-9-gf9fbb1ed-zkb,11,6,6,6037
letsrulethe.world,akkoma,3.15.1-0-g7eec493,11,1,1,76
fedi.underpowe.red,akkoma,3.15.2-0-g5bceb1d,11,5,6,204
ak.kumis.industries,akkoma,3.15.2-0-g5bceb1d,11,8,12,14591
fedi.tilde.green,akkoma,3.15.2,11,4,8,553
antani.pm,akkoma,3.15.2-926-g7f6ebcb1-develop,10,3,3,5655
soc.hyena.network,akkoma,3.13.2,10,1,1,203
westergaard.social,akkoma,3.15.2,10,3,3,4478
a.bloodyno.se,akkoma,3.15.2,10,9,12,32304
is.slonk.ing,akkoma,3.15.2,10,2,3,84
p.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,7,7,11205
snack.social,akkoma,3.13.1,9,4,5,14229
zy.gy,akkoma,3.10.4-3-g06971423-yf,9,3,3,11972
cofe.rocks,akkoma,3.15.2-880-g1fb54d5c-sn0w+PX,9,7,8,5466
waow.cat,akkoma,3.15.2,9,0,3,412
social.tudbut.de,akkoma,3.13.3-696-g92e9ca0f-develop,9,4,8,1174
fedi.pregnant.horse,akkoma,3.13.2-0-g050bc74,9,7,8,377
otlab.dev,akkoma,3.15.2,9,7,7,546
social.harpia.red,akkoma,3.13.2,9,3,6,7834
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,7,10,657
trans.enby.town,akkoma,3.15.1-808-gfc2c7400-develop,8,5,6,34483
fedi.kemonomimi.gay,akkoma,3.13.2,8,3,3,3439
social.anthropi.st,akkoma,3.13.1,8,4,5,234
miku.place,akkoma,3.12.0-0-gd71d523,8,2,3,3542
brotka.st,akkoma,3.15.2,8,6,7,94509
social.nauk.io,akkoma,3.15.2-0-g5bceb1d,8,1,4,1212
social.wedistribute.org,akkoma,3.13.2-0-g050bc74,8,6,7,3832
pouet.quebec,akkoma,3.10.4,8,3,3,13412
telex.disinfo.zone,akkoma,3.15.2,8,1,3,421
hasthebig.gay,akkoma,3.15.1,8,1,1,95
um.lugarzinho.top,akkoma,3.10.4,8,2,2,816
social.goatzone.net,akkoma,3.15.2,8,8,8,134
akk.novalug.org,akkoma,3.15.2-0-g5bceb1d,8,6,8,31
fedi.fourhappylions.com,akkoma,3.13.2,8,2,3,1011
subby.solutions,akkoma,3.15.1-0-g7eec493,7,5,5,3905
cryptid.cafe,akkoma,3.13.3,7,4,6,1666
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,7,null,null,520
akko.cuddlegirls.cafe,akkoma,3.15.2-10-g6bd4355d,7,3,3,7355
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,2,2,4797
life.starly.blue,akkoma,3.15.2-0-g5bceb1d,7,5,6,1346
amble.quest,akkoma,3.15.2-0-g5bceb1d,7,3,4,1436
fedi.lamer-ethos.site,akkoma,3.15.2-0-g5bceb1d,7,4,6,1413
snake.cool,akkoma,3.13.2,7,1,1,85
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,116803
outmo.de,akkoma,3.15.1,7,4,6,1641
akkoma.meows.gay,akkoma,3.10.4,7,3,4,100433
transfem.boywife.top,akkoma,3.15.1-0-g7eec493,7,3,8,1003
forcefemm.ing,akkoma,3.15.2,7,4,4,1470
santadog.social,akkoma,3.9.3-0-g9d7c877,7,4,7,185
fedi.enbyinsi.de,akkoma,3.14.0-8-g5f765f05,7,3,5,3799
fedi.aria.dog,akkoma,3.15.2-0-g5bceb1d,7,5,6,16234
akko.woof.monster,akkoma,3.15.2,7,4,6,26
introvert.social,akkoma,3.15.2-0-g5bceb1d,7,1,1,1157
oopsall.gay,akkoma,3.15.2,6,4,4,1779
pleroma.neuromante.net,akkoma,3.15.2-0-g5bceb1d,6,1,2,7789
social.nihil.gay,akkoma,3.15.1,6,5,5,3067
typhy.club,akkoma,3.10.2-0-gba1ed37,6,1,2,615
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,4,4,73839
akko.lea.moe,akkoma,3.13.2-0-g050bc74,6,1,1,11
people.unfoo.net,akkoma,3.15.2,6,2,2,119
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,2,3,433
raki.club,akkoma,3.14.1-0-g5ae392f,6,1,1,543
class.lunanova.dev,akkoma,3.15.2,6,3,5,14981
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,941
social.techn1k.de,akkoma,3.15.2-0-g5bceb1d,6,5,6,449
a.tela.moe,akkoma,3.13.2,6,3,4,39463
idiomdrottning.org,akkoma,3.15.2,6,3,3,19272
nerd.town,akkoma,3.13.2,6,2,4,24
brettvormkopf.de,akkoma,3.15.2,6,2,2,655
bemrose.social,akkoma,3.10.4-1-gebfb617b,6,2,2,999
social.privacypolicyga.me,akkoma,3.13.3,6,2,2,104
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,6,2,2,21
junipurge.de,akkoma,3.15.2,6,1,6,88
meow.morecats.net,akkoma,3.15.2-0-g5bceb1d,6,0,4,2
akk.1d6.cc,akkoma,3.15.2-0-g5bceb1d,6,4,5,169
awawa.cat,akkoma,3.15.1-2-g6b65f816,5,5,5,1504
social.baradoz.cloud,akkoma,3.10.4,5,1,2,1300
pleroma.elinvention.ovh,akkoma,3.15.2,5,3,3,1978
fedi.worf.win,akkoma,3.15.2,5,2,3,694
galaxians.garden,akkoma,3.15.2,5,2,4,1531
dlvn.cc,akkoma,3.15.2,5,3,3,750
tirnanog.space,akkoma,3.14.0,5,5,5,14775
nerdcore.social,akkoma,3.14.0,5,0,1,11
p.umbriel.fr,akkoma,3.15.2,5,1,1,72510
sns.minovsky.space,akkoma,3.15.2,5,4,4,22519
microbe.vital.org.nz,akkoma,3.15.2-0-g5bceb1d,5,1,1,5827
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,4,5,14918
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,5,null,null,92
cocaine.moe,akkoma,3.15.2-0-g5bceb1d,5,1,1,5513
norn.moe,akkoma,3.15.2,5,2,4,180
fediverse.elbehnon.de,akkoma,3.13.2,5,3,4,19
beep.flawbee.net,akkoma,3.13.2-614-g3ff0f46b-develop,5,4,4,1166
f.openbdsm.org,akkoma,3.13.3,5,2,3,50
fedi.shuppy.org,akkoma,3.15.2,5,3,4,200
ak.auriga.dev,akkoma,3.15.2-0-gcb3242536,5,1,2,3
nocte.0am.jp,akkoma,3.13.3-0-g963467f,4,1,1,988
hi.nighten.fr,akkoma,3.13.2-0-g050bc74,4,1,2,1439
phantomthieves.net,akkoma,3.15.2,4,2,5,4291
hazymaze.club,akkoma,3.11.0,4,0,1,40
akko.isabelroses.com,akkoma,3.15.2,4,2,3,3159
kneel.before.dog,akkoma,3.15.2-935-g16d7d612-develop,4,2,2,1942
sapphic.engineer,akkoma,3.12.2,4,1,3,4409
gay.lesaoras.xyz,akkoma,3.15.2-0-g5bceb1d,4,1,1,5477
notes.whatthefuck.computer,akkoma,3.15.2,4,4,4,4842
ostfrie.se,akkoma,3.15.2-0-g5bceb1d,4,2,4,1221
luna.vg,akkoma,3.15.2,4,1,1,12887
social.unitoo.it,akkoma,3.13.3,4,1,2,603
social.zell-mbc.com,akkoma,3.15.2,4,3,3,287
akko.lightnovel-dungeon.de,akkoma,3.15.1,4,1,1,3643
fedi.rubedo.gay,akkoma,3.13.2,4,3,4,12573
social.vlhl.dev,akkoma,3.12.2,4,3,3,30026
stroud.social,akkoma,3.15.2,4,4,4,833
soc.feditime.com,akkoma,3.15.2,4,3,4,2402
va-11-hall-a.cafe,akkoma,3.15.2,4,3,3,15800
taffytavern.com,akkoma,3.10.4-1-gebfb617b,4,1,2,57
social.chaos.koeln,akkoma,3.15.2-1290-g487196cc-develop,4,1,1,124
fedi.anarchy.moe,akkoma,3.13.2,4,3,3,1182
fediverse.lavcorps.xyz,akkoma,3.15.2,4,1,1,12
social.bakdos.de,akkoma,3.15.1,4,2,3,73
universe.feliver.se,akkoma,3.15.1,4,1,3,2690
lesbian.school,akkoma,3.13.2-0-g050bc74,4,3,3,133
nbh.ax,akkoma,3.14.1-2-g5ae392fb-latest-stable-version,4,4,4,5246
h0tline.miami,akkoma,3.15.2-0-g5bceb1d,4,2,4,16
ak.cute.rest,akkoma,3.15.2,4,3,3,135
akkoma.queernerd.club,akkoma,3.15.2-0-g5bceb1d,4,4,4,739
akkoma.miaowi.ng,akkoma,3.15.1-0-g7eec493,4,2,2,696
turbotime.turboteam.xyz,akkoma,3.15.2,4,1,1,448
portal.gb0.dev,akkoma,3.15.1,4,2,4,1216
social.emarhavil.com,akkoma,3.13.2,4,3,4,134
lotor.network,akkoma,3.13.2,4,2,2,9984
hub.islamhowto.com,akkoma,3.14.1-3-g4f429623,4,2,2,2
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,0,1,287
soc.kouett.net.eu.org,akkoma,3.15.2-0-g5bceb1d,4,3,4,23852
akkoma.alster.space,akkoma,3.15.2-0-g5bceb1d,3,3,3,52
t.hermine.in,akkoma,3.15.2-0-g5bceb1d,3,1,1,596
akkoma.yokkin.com,akkoma,3.15.2,3,2,2,317
akk.fedcast.ch,akkoma,3.15.2-0-g5bceb1d,3,1,1,6912
akkoma.xn--pikabl-0xa.se,akkoma,3.15.2,3,1,2,806
12xu.xyz,akkoma,3.15.1-0-g7eec493,3,2,2,1154
akkoma.thesandbox.net,akkoma,3.15.1,3,1,2,1333
pleroma.chaoswit.ch,akkoma,3.15.2,3,0,3,19
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,3,1,1,1015
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,2,3,16790
akkm.moongazer.net,akkoma,3.15.2-0-g5bceb1d,3,3,3,1610
autumnsky.jp,akkoma,3.13.2,3,3,3,2186
social.minbash.de,akkoma,3.12.2,3,1,1,46
remolino.town,akkoma,3.15.1-0-g7eec493,3,3,3,167
post.nuro.lol,akkoma,3.13.2,3,3,3,681
distraction.party,akkoma,3.15.2-866-g026571ac,3,1,1,6065
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,1,2,2016
social.fringesec.ca,akkoma,3.15.2-0-g5bceb1d,3,1,4,49
castoranxieux.ca,akkoma,3.15.2,3,1,1,6
tinylad.social,akkoma,3.13.2-0-g050bc74,3,3,3,1278
couch.beerriot.com,akkoma,3.15.2,3,2,2,1632
radiofreegreenland.org,akkoma,3.15.1-0-g7eec493,3,2,2,9145
ublog.kimapr.net,akkoma,3.15.2,3,2,3,6014
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,1,1,1378
socia.low5.de,akkoma,3.14.1-2-g5ae392fb,3,2,5,237
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,2,2,915
nolineage.com,akkoma,3.9.3-0-g9d7c877,3,1,1,3975
industryplant.club,akkoma,3.13.3,3,1,3,285
sherlockholmes.social,akkoma,3.10.2,3,2,2,5174
ak.parcero.casa,akkoma,3.15.2-0-g5bceb1d,3,3,3,5928
deep13.social,akkoma,3.15.2-0-g5bceb1d,3,1,3,243
transient.garden,akkoma,3.3.1-0-gc0eecb55b-develop,3,null,null,3
fedi.rubikoid.ru,akkoma,3.15.2,3,1,1,11
social.ratliff.space,akkoma,3.15.2-0-g5bceb1d,3,2,2,2
akko.staging.e2net.social,akkoma,3.13.2-0-gbee10ea-develop,3,1,2,77
volatile.whimsicalforest.net,akkoma,3.15.2-wf-102-g8633ffb6-u16d7d612f-trunk,3,2,3,69
fedi.quiet.horse,akkoma,3.15.2,3,1,2,8952
akko.erincandescent.net,akkoma,3.15.1,3,2,2,3682
akko.innumerable-wounds.com,akkoma,3.15.2-0-g5bceb1d,3,2,3,32
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,3,null,null,2
fedi.welterde.de,akkoma,3.13.2,3,1,2,1
soc.haj.gay,akkoma,3.11.0-0-ga03f3a9,3,2,2,578
social.notandy.de,akkoma,3.15.2-0-g5bceb1d,3,2,2,0
f.matdoes.dev,akkoma,3.15.2-935-g16d7d612-develop,3,2,2,426
home.solitude.bar,akkoma,3.15.2-0-g5bceb1d,3,3,3,131
akkoma.chez.chat,akkoma,3.13.3-0-g294de93,3,3,3,1308
social.sqrts.net,akkoma,3.15.1-0-g7eec493,3,2,3,201
akko.drgn.gay,akkoma,3.15.1,3,3,3,1102
ap.nil.im,akkoma,3.15.1,3,2,2,1747
stoner.cafe,akkoma,3.15.1-0-g7eec493,3,2,2,0
santacruz.nexus,akkoma,3.15.2,3,1,2,2
social.stellers.gay,akkoma,3.15.2,3,2,3,47
akko.chaoticmira.gay,akkoma,3.15.2,3,3,3,70
