domain,application,version,accounts,MAU,HYAU,posts
relay.mp-development.de,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
relay.joelle.us,activityrelay, 0.2.2,1,null,null,0
relay.better.boston,activityrelay, 0.2.0 ???,1,null,null,0
relay.b0x.social,activityrelay, 0.2.3,1,null,null,0
relay-on.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-qc.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-mb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ab.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-ns.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-nb.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-pe.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
relay-sk.activitypub.ca,activityrelay, 0.2.3,1,null,null,0
aprelay.real-ity.com,activityrelay, 0.2.2 729477820fec4ac29e232eabc1a8421e088b945c,1,null,null,0
c9e664de3c4640278b5024636d29d8e3.gothloli.club,activityrelay, 0.1 26a6d80227e3f339e7f286d67afe40537e88cfa5,1,null,null,0
fe.disroot.org,akkoma,3.15.2-0-g5bceb1d,3649,393,954,59993
blob.cat,akkoma,3.13.2-0-gcccd7450e-blob,1943,92,168,678754
fedi.absturztau.be,akkoma,3.15.2-986-g155c9390-develop,1377,71,122,947010
genserver.social,akkoma,3.15.1-0-g7eec493,1043,43,88,9180
outerheaven.club,akkoma,3.15.1-0-g7eec493,870,81,139,582189
miraiverse.xyz,akkoma,3.16.0-0-g6d88834,770,56,107,61582
nixnet.social,akkoma,3.13.2-0-g050bc74,320,23,36,30037
pleroma.envs.net,akkoma,3.16.0-0-g6d88834,320,63,90,59624
seafoam.space,akkoma,3.13.2-0-g050bc74,304,11,24,37016
labyrinth.zone,akkoma,3.15.1,220,85,120,256839
ak.vern.cc,akkoma,3.15.2,198,5,13,30204
brain.worm.pink,akkoma,3.15.2,189,41,100,102049
donotsta.re,akkoma,3.15.2-0-g5bceb1d,186,66,101,154009
infosec.place,akkoma,3.16.0,148,20,39,3374
void.lgbt,akkoma,3.15.2-0-g5bceb1d,129,62,94,97218
akko.wtf,akkoma,3.16.0-1136-g1a45e33e-akko-wtf,125,45,67,229655
froth.zone,akkoma,3.15.2-3007-g31bf1ec2-froth-zone,122,8,12,137601
lesbi.in,akkoma,3.13.2,119,3,5,14504
social.translunar.academy,akkoma,3.15.2-0-g5bceb1d,112,59,87,226714
bdx.town,akkoma,3.15.2-0-g599528f,111,28,35,28777
cooltrans.men,akkoma,3.15.2,109,13,33,18361
landofkittens.social,akkoma,3.10.3-200-g5c164028-develop,100,5,8,86943
headpat.cafe,akkoma,3.15.1-0-g7eec493,97,13,27,1116
pleasetf.me,akkoma,3.15.2,89,55,68,18406
kowelenz.social,akkoma,3.15.1-0-g7eec493,83,9,12,11545
social.kernel.org,akkoma,3.16.0,77,37,47,13177
akkomane.social,akkoma,3.11.0-0-ga03f3a9,76,17,37,4254
corteximplant.net,akkoma,3.16.0-0-g6d88834,75,40,56,16312
ihatebeinga.live,akkoma,3.16.0-4-g300302d4-develop,70,12,15,289225
pl.m0e.space,akkoma,3.13.2-614-g3ff0f46b-develop,66,13,22,9924
foxy.social,akkoma,3.13.2,57,5,7,281
lebensraum.slavery.trade,akkoma,3.10.2,55,42,47,2037
ak.kawen.space,akkoma,3.15.1-0-gfc2c740-develop,51,21,24,81866
channel.coolstation.space,akkoma,3.13.2-3-gdc2f0d3b-wl-stable,50,29,38,12223
kooapp.org,akkoma,3.15.2,49,10,249,3750
suya.place,akkoma,3.15.2-695-g54d568aa-suyaplace,49,26,36,63505
gosuslugi.social,akkoma,3.8.0,44,5,6,291
crimew.gay,akkoma,3.15.2-945-g5beb286b-develop,44,7,15,63939
pinksheep.org,akkoma,3.15.2-0-g5bceb1d,44,1,4,1207
uchu-teien.com,akkoma,3.15.2,43,7,16,19785
akkoma.noellabo.jp,akkoma,3.15.2-0-g5bceb1d,41,16,27,500
posting.isincredibly.gay,akkoma,3.15.2+wl1,40,14,26,4992
woem.space,akkoma,3.15.2,39,17,23,179022
netzsphaere.xyz,akkoma,3.15.2-0-g5bceb1d,35,12,18,170260
duckchat.me,akkoma,3.13.2,35,7,28,9
akkoma.mellivora.social,akkoma,3.15.1-0-g4b959437f-wl-stable,32,23,25,7628
kitty.haus,akkoma,3.16.0-65-g37915121,30,4,10,16952
iscute.moe,akkoma,3.10.4,29,5,7,140636
rail.siberia.work,akkoma,3.15.2-0-ge924294a2,28,25,35,18651
sweet.succubi.services,akkoma,3.15.2,27,5,7,1673
haxe.social,akkoma,3.16.0,27,4,7,158
florp.social,akkoma,3.15.2,26,17,21,5716
tailswish.industries,akkoma,3.16.0-62-gaf68ab77-tailswish,26,6,10,13998
kill-corporations.enterprises,akkoma,3.15.2-0-g5bceb1d,26,9,17,15263
pr.shc.kanagawa.jp,akkoma,3.13.2-12-gc0823e33-v3-13-2-fix,25,0,2,2443
blobfox.es,akkoma,3.13.2-2006-gef4a28a3-fox,25,2,3,1397
idealists.su,akkoma,3.10.4-1-gebfb617b,25,3,11,860
ng.cathoderay.tube,akkoma,3.15.2-0-g5bceb1d,25,16,18,8281
fedi.catto.garden,akkoma,3.16.0,24,15,20,9883
midnight.delivery,akkoma,3.7.1-0-gfef4bae,24,null,null,1036
social.qunn.eu,akkoma,3.16.0-0-g6d88834,24,7,13,1386
agda.club,akkoma,3.13.2-0-g050bc74,23,3,4,495
xyzzy.link,akkoma,3.15.1,23,12,13,51070
fedi.lamer-ethos.site,akkoma,3.15.2-0-g5bceb1d,23,15,25,1418
pleroma.viridianpatriots.com,akkoma,3.15.1-0-g7eec493,22,6,7,14271
weague.awful.cloud,akkoma,3.13.2,22,9,15,2764
novaparis.art.br,akkoma,3.15.2-0-g5bceb1d,21,11,20,1495
novo-atlantis.null.media,akkoma,3.15.2,21,7,7,1345
kongwoo.icu,akkoma,3.9.3-0-g9d7c877,20,0,0,7297
larkspur.one,akkoma,3.15.2-984-g9be0782d-lark-develop,20,5,9,5442
fff.fo.am,akkoma,3.15.2-0-g5bceb1d,20,5,9,1845
fedi.seriousbusiness.international,akkoma,3.15.2-0-g5bceb1d,19,3,7,10146
akko.chir.rs,akkoma,3.16.0,19,10,10,19523
bcn.fedi.cat,akkoma,3.14.1-0-g5ae392f,19,12,15,6121
java.duke.social,akkoma,3.15.1,19,10,12,26105
mar.archipielago.uno,akkoma,3.13.2,19,12,17,2854
brainport.social,akkoma,3.16.0,19,3,3,4
yearning.gay,akkoma,3.16.0-0-g6d88834,18,11,16,29658
is.badat.dev,akkoma,3.15.2-941-ge2987402-develop,18,2,5,48744
3v.is,akkoma,3.10.2,17,4,8,368
yourwalls.today,akkoma,3.16.0-225-g8bcf3fb3-yourwalls-today,17,11,15,47292
nightfeather.cafe,akkoma,3.13.2-0-g050bc74,17,9,13,1603
ilja.space,akkoma,3.15.2-892-g19dd0ef9-ilja-space,16,3,4,6422
akk.novalug.org,akkoma,3.15.2-0-g5bceb1d,16,8,16,87
ak.kumis.industries,akkoma,3.16.0-0-g6d88834,15,11,12,16124
magic.win,akkoma,3.13.2-0-g050bc74,15,0,1,82
social.owotel.com,akkoma,3.15.1,15,2,3,181
junipurge.de,akkoma,3.15.2,15,9,14,1058
nyan.network,akkoma,3.15.1,14,7,9,13636
fedi.tilde.green,akkoma,3.15.2,14,3,8,584
social.duniter.org,akkoma,3.13.2-0-g050bc74,14,2,6,10
princess.wedding,akkoma,3.15.2,13,7,8,15202
nerdfight.online,akkoma,3.14.1-0-g5ae392f,13,8,9,8947
bv.umbrellix.org,akkoma,3.15.2,13,5,8,26037
akkoma.ascyltos.social,akkoma,3.15.2,13,4,4,169
fedi.underpowe.red,akkoma,3.15.2-0-g5bceb1d,13,6,7,230
ack.nerdfight.online,akkoma,3.14.1-0-g5ae392f,13,8,9,8936
fops.cloud,akkoma,3.16.0-0-g6d88834,12,9,10,40362
fedi.on-a-ps4.lol,akkoma,3.15.2-0-g5bceb1d,12,2,7,1160
a.bloodyno.se,akkoma,3.15.2,12,11,12,35857
transfeminine.art,akkoma,3.16.0-0-g6d88834,12,7,10,1127
fedi.kemonomimi.gay,akkoma,3.15.2,12,3,6,3641
fedi.reimu.info,akkoma,3.15.2-829-g6a6d4254-develop,12,5,6,22056
s.awoo.dev,akkoma,3.12.0-0-g087d88f-develop,12,1,5,1347
ak.zweitekassabitte.jetzt,akkoma,3.15.2,12,5,6,6247
chirpr.terrenly.com,akkoma,3.10.4-1-gebfb617b,12,1,1,74
akkoma.questingbeast.fyi,akkoma,3.13.2-10-g8bbc4714-wl-stable,12,3,6,815
zy.gy,akkoma,3.10.4-3-g06971423-yf,11,2,5,13312
ponder.a.reallybigh.at,akkoma,3.16.0-60-g6d88834f,11,6,7,699
pl.comofas.org,akkoma,3.13.2,11,3,3,76
social.rjp.is,akkoma,3.15.2-0-g5bceb1d,11,8,8,44770
strelizia.net,akkoma,3.15.2-2032-g7cedc0e1-akkoma,11,4,5,161499
akko.cuddlegirls.cafe,akkoma,3.15.2,11,5,7,7973
westergaard.social,akkoma,3.16.0,11,3,3,4989
fedi.pregnant.horse,akkoma,3.15.2,11,5,14,498
letsrulethe.world,akkoma,3.15.1-0-g7eec493,11,1,1,76
antani.pm,akkoma,3.15.2-983-g23dfbd49-develop,10,3,3,5328
pl.catboyindustries.co,akkoma,3.16.0-4-g300302d4-develop,10,5,6,1464
cofe.rocks,akkoma,3.15.2-880-g1fb54d5c-sn0w+PX,10,7,9,6827
awawa.club,akkoma,3.10.4-1-gebfb617b,10,4,8,6355
social.tudbut.de,akkoma,3.15.2-develop,10,4,7,1330
is.slonk.ing,akkoma,3.15.2,10,2,3,84
p.girlc.at,akkoma,3.14.1-2-g5ae392fb,10,7,7,11424
eggware.social,akkoma,3.15.2-0-g5bceb1d,10,10,10,233
subby.solutions,akkoma,3.16.0-0-g6d88834,9,7,7,4492
snack.social,akkoma,3.13.1,9,3,5,14365
forcefemm.ing,akkoma,3.15.2,9,4,4,1778
waow.cat,akkoma,3.15.2,9,3,4,429
pouet.quebec,akkoma,3.10.4,9,3,3,17877
soc.runx.zip,akkoma,3.14.1-2-g5ae392fb,9,7,8,928
otlab.dev,akkoma,3.15.2,9,4,7,567
trans.enby.town,akkoma,3.15.1-808-gfc2c7400-develop,8,6,6,34485
brotka.st,akkoma,3.16.0-6-g6d88834f,8,6,7,103772
fedi.fourhappylions.com,akkoma,3.13.2,8,3,3,1049
social.wedistribute.org,akkoma,3.13.2-0-g050bc74,8,6,7,4417
social.nauk.io,akkoma,3.15.2-0-g5bceb1d,8,1,3,1212
akkoma.meows.gay,akkoma,3.10.4,8,4,4,110385
hasthebig.gay,akkoma,3.16.0-1025-g300302d4-develop,8,1,1,95
um.lugarzinho.top,akkoma,3.10.4,8,2,2,834
transfem.boywife.top,akkoma,3.15.1-0-g7eec493,8,2,4,1191
telex.disinfo.zone,akkoma,3.15.2,8,0,2,421
lab-01.arewesecureyet.org,akkoma,3.5.0-12-g63f2d1cb,8,null,null,4
social.goatzone.net,akkoma,3.15.2,8,2,8,140
delijst.xyz,akkoma,3.15.2,8,2,5,4
introvert.social,akkoma,3.15.2-0-g5bceb1d,7,1,1,1168
cryptid.cafe,akkoma,3.13.3,7,4,6,3080
neuro.cooking,akkoma,3.5.0-0-g63f2d1cbe,7,null,null,526
ak.kyaruc.moe,akkoma,3.4.0-0-gf91b89673,7,null,null,123006
a.lufimianet.jp,akkoma,3.15.2-0-ge924294a2,7,1,2,5361
amble.quest,akkoma,3.15.2-0-g5bceb1d,7,3,4,1447
snake.cool,akkoma,3.13.2,7,1,1,86
life.starly.blue,akkoma,3.16.0-0-g6d88834,7,5,6,1439
akkoma-test.hiwaga.tech,akkoma,3.5.0-0-gd9508474b,7,null,null,96
social.privacypolicyga.me,akkoma,3.13.3,7,1,2,188
fedi.enbyinsi.de,akkoma,3.15.2,7,1,5,4794
akk.1d6.cc,akkoma,3.15.2-0-g5bceb1d,7,4,6,261
santadog.social,akkoma,3.9.3-0-g9d7c877,7,2,5,185
eggyolk.party,akkoma,3.15.2-0-g5bceb1d,7,2,9,102
oopsall.gay,akkoma,3.16.0-60-g6d88834f,6,2,4,1935
people.unfoo.net,akkoma,3.15.2,6,2,2,197
idiomdrottning.org,akkoma,3.16.0-60-g6d88834f,6,4,4,19665
social.nihil.gay,akkoma,3.15.2,6,4,5,3253
typhy.club,akkoma,3.10.2-0-gba1ed37,6,3,4,646
social.raccoon.college,akkoma,3.9.3-0-g9d7c877,6,2,3,534
raki.club,akkoma,3.15.2-0-g5bceb1d,6,1,1,543
class.lunanova.dev,akkoma,3.15.2,6,3,4,18263
snipetteville.in,akkoma,3.7.1-0-gfef4bae,6,null,null,1008
a.tela.moe,akkoma,3.13.2,6,3,4,43927
akkoma.flyerdonut.net,akkoma,3.13.3-197-g2b9109a6-ioFix,6,3,4,77600
bemrose.social,akkoma,3.10.4-1-gebfb617b,6,2,2,1246
social.techn1k.de,akkoma,3.16.0-0-g6d88834,6,4,6,419
nerd.town,akkoma,3.13.2,6,2,2,25
outmo.de,akkoma,3.16.0-60-g6d88834f,6,3,4,1773
brettvormkopf.de,akkoma,3.15.2,6,2,2,713
turbotime.turboteam.xyz,akkoma,3.15.2,6,1,1,452
ak.auriga.dev,akkoma,3.15.2-0-gcb3242536,6,1,3,4
santacruz.nexus,akkoma,3.15.2,6,1,2,4
akkoma.tomkrizan.com,akkoma,3.15.2,6,1,5,115
akko.woof.monster,akkoma,3.15.2,6,4,7,41
awawa.cat,akkoma,3.15.1-2-g6b65f816,5,5,5,1806
social.baradoz.cloud,akkoma,3.10.4,5,1,1,1300
pleroma.neuromante.net,akkoma,3.15.2-0-g5bceb1d,5,2,3,7960
fedi.worf.win,akkoma,3.15.2,5,2,3,743
galaxians.garden,akkoma,3.15.2,5,2,2,1531
akkoma.queernerd.club,akkoma,3.16.0-0-g6d88834,5,2,5,3285
tirnanog.space,akkoma,3.14.0,5,4,5,15926
autumnsky.jp,akkoma,3.13.2,5,2,5,2560
microbe.vital.org.nz,akkoma,3.16.0-0-g6d88834,5,1,1,6121
ak.angelstrapped.com,akkoma,3.15.1-5-g37a922a5-angelstrapped,5,3,5,15619
nerdcore.social,akkoma,3.14.0,5,1,1,11
p.umbriel.fr,akkoma,3.16.0-60-g6d88834f,5,1,1,72803
zia.io,akkoma,3.14.1-760-g35526385-develop,5,2,5,1652
sns.minovsky.space,akkoma,3.15.2,5,3,5,24409
social.ratliff.space,akkoma,3.15.2-0-g5bceb1d,5,2,4,3
cocaine.moe,akkoma,3.15.2-0-g5bceb1d,5,1,1,5513
social.harpia.red,akkoma,3.15.2-983-g23dfbd49-develop,5,4,5,3010
socia.low5.de,akkoma,3.14.1-2-g5ae392fb,5,1,5,370
norn.moe,akkoma,3.15.2,5,2,3,220
beep.flawbee.net,akkoma,3.13.2-614-g3ff0f46b-develop,5,4,4,1242
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,5,3,5,21
fediverse.elbehnon.de,akkoma,3.16.0-60-g6d88834f,5,3,4,20
akkoma.adamski2003.lol,akkoma,3.15.2-827-gff3aaa73-develop,5,3,5,3
stoner.cafe,akkoma,3.15.1-0-g7eec493,5,5,5,0
social.zell-mbc.com,akkoma,3.16.0,5,3,4,307
nocte.0am.jp,akkoma,3.13.3-0-g963467f,4,1,1,988
soc.feditime.com,akkoma,3.15.2,4,3,3,2628
akko.isabelroses.com,akkoma,3.15.2,4,4,5,3488
fedi.pavluk.org,akkoma,3.15.2,4,1,1,1246
stroud.social,akkoma,3.15.2,4,3,4,1145
sapphic.engineer,akkoma,3.12.2,4,1,3,4409
gay.lesaoras.xyz,akkoma,3.16.0-0-g6d88834,4,1,1,5481
notes.whatthefuck.computer,akkoma,3.15.2,4,4,4,4954
ostfrie.se,akkoma,3.15.2-0-g5bceb1d,4,1,2,1221
luna.vg,akkoma,3.15.2,4,1,1,12946
hi.nighten.fr,akkoma,3.13.2-0-g050bc74,4,2,2,1797
social.unitoo.it,akkoma,3.15.2,4,1,2,602
soc.kouett.net.eu.org,akkoma,3.16.0-0-g6d88834,4,3,4,25318
akko.lightnovel-dungeon.de,akkoma,3.15.1,4,1,1,4460
fedi.rubedo.gay,akkoma,3.15.2,4,2,4,13615
phantomthieves.net,akkoma,3.15.2,4,1,2,4462
universe.feliver.se,akkoma,3.15.1,4,1,2,2327
va-11-hall-a.cafe,akkoma,3.16.0,4,3,3,15807
fedi.anarchy.moe,akkoma,3.13.2,4,2,3,1208
taffytavern.com,akkoma,3.16.0-60-g6d88834f,4,1,1,57
ublog.kimapr.net,akkoma,3.15.2,4,2,4,11284
social.chaos.koeln,akkoma,3.15.2-1290-g487196cc-develop,4,1,1,124
nbh.ax,akkoma,3.16.0,4,2,4,5767
ak.cute.rest,akkoma,3.15.2,4,3,3,136
akkoma.prion.host,akkoma,3.16.0-60-g6d88834f,4,2,4,97
portal.gb0.dev,akkoma,3.15.1,4,3,4,1270
fabula.schizophreni.ca,akkoma,3.16.0-0-g6d88834,4,3,4,580
fediverse.lavcorps.xyz,akkoma,3.15.2,4,0,1,12
social.bakdos.de,akkoma,3.16.0,4,3,3,73
social.thirdculture.top,akkoma,3.16.0,4,4,4,149
lesbian.school,akkoma,3.13.2-0-g050bc74,4,3,3,170
social.emarhavil.com,akkoma,3.13.2,4,1,4,182
s.firecat53.net,akkoma,3.15.2,4,1,4,47
lotor.network,akkoma,3.15.2,4,2,2,10894
fedi.rubikoid.ru,akkoma,3.15.2,4,2,2,12
gehenna.moe,akkoma,3.15.2-0-g5bceb1d,4,1,4,76
akko.innumerable-wounds.com,akkoma,3.16.0-0-g6d88834,4,3,4,53
yap.bls.ooo,akkoma,3.9.3-0-g9d7c877,4,1,1,287
me.earthline.app,akkoma,3.15.2-1019-gfeef5f7f-develop,4,4,4,18
t.hermine.in,akkoma,3.15.2-0-g5bceb1d,3,1,1,596
akkoma.xn--pikabl-0xa.se,akkoma,3.16.0,3,1,2,985
social.wuatek.is,akkoma,3.15.2,3,2,3,2021
12xu.xyz,akkoma,3.16.0-0-g6d88834,3,2,2,1437
akkoma.thesandbox.net,akkoma,3.16.0,3,1,2,1492
akk.fedcast.ch,akkoma,3.15.2-0-g5bceb1d,3,1,1,9563
social.fringesec.ca,akkoma,3.15.2-0-g5bceb1d,3,1,2,133
akkoma.yokkin.com,akkoma,3.15.2,3,1,2,330
distraction.party,akkoma,3.15.2-866-g026571ac,3,1,1,6847
fuzzyroots.net,akkoma,3.15.2-0-g5bceb1d,3,1,1,1141
atomicpoet.org,akkoma,3.11.0-0-ga03f3a9,3,2,3,18346
akk.porubu.com,akkoma,3.14.1-2-g5ae392fb,3,2,3,14
social.minbash.de,akkoma,3.12.2,3,1,1,46
remolino.town,akkoma,3.15.2-0-g5bceb1d,3,3,3,170
post.nuro.lol,akkoma,3.13.2,3,3,3,715
social.afontaine.dev,akkoma,3.15.2,3,2,3,41
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,1,1,2040
couch.beerriot.com,akkoma,3.15.2,3,2,2,1715
castoranxieux.ca,akkoma,3.16.0,3,1,1,4
radiofreegreenland.org,akkoma,3.15.1-0-g7eec493,3,2,2,12497
akkm.moongazer.net,akkoma,3.16.0-0-g6d88834,3,3,3,1893
tinylad.social,akkoma,3.16.0-0-g6d88834,3,1,3,1465
alceawis.com,akkoma,3.15.2-0-g5bceb1d,3,1,3,995
social.vlhl.dev,akkoma,3.12.2,3,2,3,30504
akkoma.alster.space,akkoma,3.15.2-0-g5bceb1d,3,3,3,135
akkoma.melikule.xyz,akkoma,3.13.3-0-g963467f,3,3,3,905
fed.dhilton.xyz,akkoma,3.15.2,3,1,5,1
deep13.social,akkoma,3.15.2-0-g5bceb1d,3,1,1,259
ambrosia.cafe,akkoma,3.15.2-0-g5bceb1d,3,1,2,944
social.matchu.dev,akkoma,3.9.3-0-g9d7c877,3,1,1,1383
transient.garden,akkoma,3.3.1-0-gc0eecb55b-develop,3,null,null,3
ap.nil.im,akkoma,3.15.1,3,2,2,1810
fedi.quiet.horse,akkoma,3.15.2,3,2,2,9997
f.matdoes.dev,akkoma,3.15.2-986-g155c9390-develop,3,2,3,495
soc.haj.gay,akkoma,3.11.0-0-ga03f3a9,3,2,2,585
akko.erincandescent.net,akkoma,3.15.1,3,2,2,4285
akkoma.chez.chat,akkoma,3.13.3-0-g294de93,3,3,3,1415
bot.girldat.ing,akkoma,3.16.0-1032-gff95f031-mistress,3,3,3,1780
arcanekittens.xyz,akkoma,3.16.0-60-g6d88834f,3,3,3,675
akko.drgn.gay,akkoma,3.15.1,3,3,3,1324
fedi.shuppy.org,akkoma,3.15.2,3,2,5,336
thegeneral.chat,akkoma,3.15.2,3,3,3,67
social.sqrts.net,akkoma,3.16.0-0-g6d88834,3,3,3,210
social.stellers.gay,akkoma,3.15.2,3,2,2,47
volatile.whimsicalforest.net,akkoma,3.16.0-wf-126-g86bf7e71-u300302d43-trunk,3,2,3,75
akko.staging.e2net.social,akkoma,3.13.2-0-gbee10ea-develop,3,1,2,77
semtex.social,akkoma,3.13.2,3,0,0,9
auditory-phosphene.vip,akkoma,3.15.2,3,3,3,21
fedi.welterde.de,akkoma,3.13.2,3,1,1,1
social.notandy.de,akkoma,3.16.0-0-g6d88834,3,2,2,0
fedi.n4x.moe,akkoma,3.16.0-0-g6d88834,3,5,6,19
psilocybin.party,akkoma,3.16.0-60-g6d88834f,3,3,3,213
enby.army,akkoma,3.15.1,2,2,2,31
cuche.cc,akkoma,3.16.0-0-g6d88834,2,1,1,522
akkoma.dogphilosophy.net,akkoma,3.13.2-0-g050bc74,2,1,1,356
fedi.itepechi.me,akkoma,3.15.2+bnakkoma,2,1,1,99
social.shadowfacts.net,akkoma,3.14.1-2-g5ae392fb,2,2,2,19161
pleroma.oook.fr,akkoma,3.15.2,2,1,2,1856
teslam.in,akkoma,3.16.0-4-g300302d4,2,1,2,2959
social.tnhh.org,akkoma,3.16.0,2,2,2,885
avery.garden,akkoma,3.15.2,2,2,2,19
nocoolnametom.com,akkoma,3.15.2,2,1,2,57
pleroma.frickalou.com,akkoma,3.15.2,2,2,2,30
micro.shitpost.blog,akkoma,3.4.0-0-gf91b89673,2,null,null,302
void.0x0a.de,akkoma,3.15.2-946-gc2f8d362-develop,2,1,2,435
pont-bl.eu.org,akkoma,3.16.0-0-g6d88834,2,2,2,874
poly.cybre.city,akkoma,3.13.1-484-g76ded10a-develop,2,1,1,10743
social.khromatic-myst.com,akkoma,3.9.3-28-g9d7c877d,2,0,1,405
omemoji.net,akkoma,3.15.2-0-g5bceb1d,2,1,1,425
hexile.witches.live,akkoma,3.16.0-529-gc793cee1-develop,2,1,1,2141
pleroma.arbolitoloco.xyz,akkoma,3.16.0,2,1,1,22
soc.megatokyo.moe,akkoma,3.15.2-0-g5bceb1d,2,1,2,11115
isnot.online,akkoma,3.13.2,2,1,1,211
rapidsloth.xyz,akkoma,3.15.2-941-ge2987402-develop,2,1,1,1
akko.contref.eu,akkoma,3.16.0-60-g6d88834f,2,2,2,490
soc.7thmagic.net,akkoma,3.15.2-820-g74182abb-develop,2,2,2,2205
fedi.circuitlocution.com,akkoma,3.15.2,2,1,1,129
agora.echelon.pl,akkoma,3.15.2,2,1,1,16305
soc.port0.org,akkoma,3.13.2-0-g050bc74,2,1,1,1314
akkoma.riley-tech.net,akkoma,3.15.2-0-g5bceb1d,2,1,2,189
harton.social,akkoma,3.13.2,2,1,1,157
social.jlinuxer.org,akkoma,3.15.2,2,1,1,1645
56k.dile-up.nl,akkoma,3.15.1-670-g7eec493b,2,2,2,1657
moo.barnyard.me,akkoma,3.16.0-0-g6d88834,2,1,2,1269
ak.kazuma.family,akkoma,3.16.0,2,2,2,8080
thepage.house,akkoma,3.12.0-0-gd71d523,2,1,1,3442
km.produkti.se,akkoma,3.13.2,2,1,1,2590
a.n0id.space,akkoma,3.16.0-0-g300302d-develop,2,2,2,17271
pars.ee,akkoma,3.15.2-926-g7f6ebcb1-develop,2,2,3,1606
pleroma.stuebinm.eu,akkoma,3.15.2,2,2,2,2888
mastodon.myfed.space,akkoma,3.14.1-2-g5ae392fb,2,1,1,3
p.h.etbus.ch,akkoma,3.16.0-0-g6d88834,2,1,1,46
sleepless.cafe,akkoma,3.13.2,2,0,1,168
fedi.reclaim.technology,akkoma,3.15.2,2,2,2,77096
akkoma.trayali.eu,akkoma,3.15.2,2,1,2,1
berkeley.edu.pl,akkoma,3.15.2,2,2,2,367
lausitz.social,akkoma,3.15.2,2,1,2,0
madr.it,akkoma,3.14.1-2-g5ae392fb,2,1,1,38
social.wasp.dev,akkoma,3.13.2,2,0,2,6
social.ashwalker.net,akkoma,3.15.2,2,1,1,312
social.witch.gay,akkoma,3.16.0-60-g6d88834f,2,2,2,41
fedi.inclementaviary.uk,akkoma,3.16.0-0-g6d88834,2,1,1,1093
